citation,dist
adamowicz_economicanalysisspeciesrisk_2016,1.4065123
adams_benefitsmexicanagricultureel_2002,1.5301269
adams_emergingroleremotesensing_2006,0.8902459
adams_energyoptimizationextrasolarplanetary_2021,1.9183341
adams_improvedrangeweatherinformation_1995,1.5515432
adams_mappingfloristicgradientsforest_2019,1.6917058
adan_earthobservationsatellitedata_2021,1.6688776
adar_testingpasturequalityindex_2023,1.6310558
addas_proposedplanningconceptpublic_2020,1.4147782
addona_raspberrypivideocamera_2022,1.418156
ade_genuslevelmappinginvasive_2022,1.8606539
adebola_roadmapintegratedspaceapplications_2021,1.347073
adedeji_hybridneurofuzzyinvestigationshort_2021,1.5251584
adedeji_mappingmodelingecosystemservices_2018,1.432517
adekunle_precisionagricultureapplicabilityopportunities_2013,1.6337231
adelowo_environmentalimpactassessmentattenda_2012,1.6474931
adeluyi_estimatingphenologicaldynamicsirrigated_2021,1.8606296
adem_estimationevapotranspirationbasedmetric_2023,1.569365
adenle_spatialestimationvisualizationco2_2017,1.4019445
adeppady_reducingmicroservicesinterferencedeployment_2023,1.8908271
adewumi_investigatinggroundwaterpotentialnortheastern_2023,1.6113211
adeyemi_evaluationlandlandcover_2022,1.5057573
adeyemi_spectralindeximproveextraction_2021,1.6727755
adhikari_identificationprioritizationmappingecosystem_2018,1.384845
adhikari_perceivedecosystemservicespanchase_2018,1.35634
adilov_economicanalysisearthorbit_2015,1.4833205
adilov_estimateexpectedeconomiclosses_2023,1.4789222
adinarayana_approachlandplanninghilly_1995,1.4667497
adinarayana_integratedapproachprioritisationwatersheds_1995,1.5031084
adler_monitoringmountainschangingworld_2018,1.4011097
adriaensen_prioritiesnationalspacestrategies_2015,1.4423594
adrian_sentinelsaropticalfusion_2021,1.7202933
adugyamfi_reflectionssciencetechnologyinnovation_2022,0.66951495
adusei_spatialpredictionmappingwater_2021,1.6511022
aekakkararungroj_publiclygisbasedweb_2020,1.4950194
aerts_conservationethiopianchurchforests_2016,1.5599784
afan_adaptivemethodidentifyingmarine_2018,1.5752773
afandy_trendsprojectionsanalysisprecipitation_2023,1.5162401
affek_impactsmodernmechanisedskidding_2017,1.5720651
afifi_detectionimpactlandencroachment_2018,1.4889467
afolabi_costeffectivenessanalysiseast_2023,1.6461784
afreen_floodsusceptibilityanalysispanjkora_2022,0.82189786
afrin_influenceprescribedfirefine_2020,1.3283447
agapiou_potentialvirtualearthobservation_2019,1.6201749
agar_nocturnalhaemodialysisaustraliancost_2005,1.5762523
agarwal_predictingpovertyindexdeep_2019,1.7225602
agasha_effectequalityhealthbwindi_2019,1.5296354
agbabiaka_determinantstourismparticipationyoruba_2023,1.548608
agbaje_cooperationearthobservationmissions_2018,1.3145216
agdas_determininglandlandcover_2023,1.5398927
agduma_speciesrichnessextentpotential_2023,1.5649493
aggestam_digitalnormcontestationfeminist_2023,1.421703
agha_multiscalestrategiesmonitoring_2012,1.6476401
aghababaei_introducingartmo'smachinelearning_2022,1.4150234
aghakouchak_impactbasedmonitoringdrought_2023,1.0543283
aghdam_landslidesusceptibilityassessmenthybrid_2017,1.276758
agnihotri_intelligentvulnerabilitypredictionsoil_2021,1.4109563
agola_globalizedpovertyenvironment21st_2014,1.3569307
agostinho_sustainabilitydynamicsbrazilianmatopiba_2023,1.6523602
agosto_vectorrasterserveranalysis_2013,1.3508706
agrawal_deepresidualconvolutionalneural_2023,1.6278012
agrillo_earthobservationbiodiversitydata_2021,1.6861526
aguaron_comparisonmethodsestimatingcarbondioxide_2012,1.6176707
aguda_spatiotemporalassessmenturban_2013,1.1541821
agudelohz_scenarioslandlandcover_2023,1.4086213
aguiarsilva_flyingforestcanopymovement_2023,1.4298055
aguilar_comparisonspectralindicesextracted_2022,1.7299316
aguilar_performanceassessmentmod16evapotranspiration_2018,1.6165218
aguirregutierrez_pantropicalmodellingcanopyfunctional_2021,1.3176391
ahadi_evaluatingfarmirrigationefficiency_2013,1.7233472
ahamed_assessingutilityremotesensing_2022,1.5342461
ahamed_modisbasedautomatedflood_2017,1.0303719
ahearn_monitoringeffectsdracunculiasisremediation_1996,1.5556116
ahmad_agroforestrysuitabilityanalysisbased_2017,1.4234731
ahmad_analysisforestfireclimate_2019,1.3678635
ahmad_assessingimpactspopulationgrowth_2018,1.5504758
ahmad_diagnosingirrigationperformancewater_2009,1.6673162
ahmad_fireriskassessmentclimate_2019,1.2387712
ahmad_gismodelingenvironmentalparameters_2023,1.5869809
ahmad_hydrologicalriskassessmentmangla_2023,0.83531225
ahmad_landevaluationtermsagroforestry_2017,1.4682708
ahmad_lulcanalysisurbanspaces_2017,1.5924187
ahmad_potentialtreespeciesdistribution_2023,1.7003009
ahmad_reviewmanagementpracticespotato_2023,1.6408141
ahmad_sarbasedsubsidencemonitoring_2022,1.3602228
ahmad_simulationpredictionlandsurface_2022,1.6266208
ahmad_soybeanglycinemaxcropland_2023,1.6670282
ahmad_unveilingnature'sresilienceexploring_2023,1.4736819
ahmadi_intelligentblinddualcolor_2021,1.828006
ahmadkamal_scenariobasedpollutiondischarge_2020,1.5940828
ahmadybirgani_understandingsalinelakesand_2023,1.6185696
ahmed_advanceddeeplearningpredictive_2024,1.5777894
ahmed_analyzingtrendsdriversland_2023,1.4712095
ahmed_applicationremotesensingestimating_2010,1.6784779
ahmed_climatechangeimpactland_2023,1.4855762
ahmed_comparisonmulticriteriadecisiontechniques_2021,1.6304197
ahmed_deeplearningforecastssoil_2021,1.6724238
ahmed_developingvehiculartrafficnoise_2021,1.6233037
ahmed_droughtmonitoringcoastalbelt_2019,1.4259386
ahmed_enhancingobjectdetectionremote_2024,1.5119195
ahmed_estimatesseasonalinfluenzamortality_2018,1.5292177
ahmed_gisbasedspatialdistribution_2022,1.5717907
ahmed_hydrologicassessmenttrmmgpm_2020,1.6640167
ahmed_integrationsentinel2derived_2021,1.7770987
ahmed_introducingremotesensingbased_2019,1.1493278
ahmed_investigationpvutilizabilityuniversity_2022,1.5702181
ahmed_landslidesusceptibilitymodellingapplying_2015,1.1405122
ahmed_preparingturbidityaquaticvegetation_2017,1.538197
ahmed_remotesensingwildlandfire_2018,1.2845194
ahmed_vehiculartrafficnoiseprediction_2019,1.6761343
ahmed_wintertimecovercrop_2023,1.6539125
ahn_assessmentutilityremotesensing_2023,1.670383
ahrends_detectingpredictingforestdegradation_2021,1.3564519
ahuja_sodiummonitoringcommerciallyprocessed_2015,1.6721823
ahulu_ghana'sexperienceestablishmentnational_2015,0.9951282
ai_ndvichangeinfluencingfactors_2023,1.5588111
ai_spatialtemporalvariationfactor_2018,1.7002461
aieb_approachprocessingclimatemissing_2019,1.6522961
ainslie_operationalevaluationwildfireair_2022,1.4208446
aires_analysisextremerainfallnatural_2022,0.9378091
airiken_assessmentspatialtemporalecological_2022,1.6053114
aitali_effectslandlandcover_2022,1.6024321
aitkenhead_digitalmappingsoilecosystem_2019,1.6604949
aiyetoro_packetschedulinginternetremote_2022,1.2077069
aizizi_evaluationecologicalqualitystatus_2023,1.6293945
aja_nonparametricassessmentmangroveecosystem_2023,1.4954132
ajayi_assessmentdelineationgroundwaterpotential_2022,1.6621084
ajayi_mappingassessingseasonaldynamics_2023,1.5948818
ajjan_sensorsoftwareglycaemicmanagement_2016,2.0179424
ajtai_supporttoolslandpolicies_2020,1.4914865
aju_identificationsuitablesitesstructures_2021,1.5955949
akbar_landlandcoverchange_2023,1.4198459
akber_impactlandchangeecosystem_2018,1.4978511
akbulut_automaticbuildingextractionimage_2018,1.652148
akdeniz_spatiotemporalanalysisshoreline_2023,1.5507518
akgoz_monitoringseasonalphenologicalvariability_2022,1.599975
akgun_applicationremotesensingdata_2012,1.3144709
akhtar_assessmentagriculturalpotentialriver_2020,1.6666589
akhtar_assessmentirrigationperformanceriver_2018,1.5071387
akhtar_couplingremotesensinghydrological_2021,1.39042
akhtar_integrationresolutionopticalsar_2020,1.6164306
akhtar_leveragingadvancedremotesensing_2023,1.6397083
akhter_shuttingversussellingfamily_2016,1.4693112
akita_maximumentropymodelprediction_2022,1.7412972
akiwumi_miningenvironmentalchangesierra_2008,1.4636383
akiyama_geometricalcorrectioncbers4_2018,1.7317076
akodewou_monitoringdynamicsfaidherbiaalbida_2022,1.5371945
akramkhanov_assessmentspatialdistributionsoil_2012,1.6680605
akritidis_complexaerosoltransportevent_2020,1.6201265
aksoy_assessingperformancemachinelearning_2022,1.6484178
akter_predictinggroundwaterrechargepotential_2020,1.5234607
akturk_degradationcoastalecosystemservices_2021,1.4593397
akturk_monitoringforestcanopycover_2023,1.5451219
akturk_technologicaladvancesshapingdiabetes_2019,1.7998817
akyurek_investigationsnowcoverdynamics_2011,1.7523303
akyuz_dispersionmodelsatelliteso2_2019,1.5397222
alaasmi_rapidestimationwaterstress_2022,1.7129145
alabadi_predictiongroundwaterflowingzone_2015,1.5337932
alabadleh_rigorousquantificationstatisticalsignificance_2021,1.5075073
alabdouli_coastalrunoffunitedarab_2019,1.409744
alabi_sustainableurbanformchallenges_2020,1.4825835
aladhaileh_artificialintelligenceframeworkmodeling_2022,1.6132542
alaizari_assessmentanalysisfloodsusceptibility_2022,0.9785317
alajmi_exploitingremotesensingimagery_2023,1.6259105
alakeson_difficultairwayequipmentsurvey_2014,1.6973772
alam_floodriskassessmentsrinagar_2018,0.71022326
alam_widereconomicbenefitstransport_2022,1.7303455
alamdarloo_probabilityassessmentvegetationvulnerability_2018,1.5979003
alamgeer_optimalfuzzywaveletneural_2023,1.089675
alaniz_industrialforestrynegativelyaffects_2023,1.7624362
alashloo_totalsuspendedsedimentsmapping_2013,1.6526562
alatorre_idenitifyingactiveerosionrisk_2009,1.5105222
alattas_supportingindoornavigationaccess_2017,1.6932654
alavi_estimationsugarcaneevapotranspirationremote_2024,1.7481424
alawadhi_localspatialimpactsglobalization_2017,1.6632204
alban_standardisedsurveillancetrichinellaeuropean_2011,1.6503018
albani_feasibilitystudyoffshorewind_2014,1.8191905
albano_geospatialmethodstoolsnatural_2018,0.9532426
albano_scalefloodriskmapping_2020,1.1396297
albe_studentspositionsstudentscontroversial_2005,1.4687296
albert_costeffectivemethodsaccurate_2013,1.379179
albert_ethnogeographyresourceyanomamimodel_2007,1.7644289
albert_waterqualitychallengesindustrial_2021,1.5775043
albuquerque_protocolcanopycovermonitoring_2022,1.5959855
alcantara_chiropracticcarepatienterb's_2008,1.537461
alcantaracosta_temporaldynamicsevapotranspirationsemiarid_2021,1.5859923
alcaras_accuracyevaluationcoastlineextraction_2023,1.5979371
alcarazsegura_environmentalhumancontrolsecosystem_2013,1.6414336
alcarazsegura_globalvisionmonitoringecosystem_2013,1.4632294
aldhebiani_considerationndvithematicdensity_2018,1.7483177
aldousari_landlandcoverchange_2023,1.5471997
aldrees_optimizedbehaviortermrainfall_2021,1.3638593
alejandramusse_urbanenvironmentalqualityassessment_2018,1.6472054
alekabi_reflectingdecadecollaborationnasa_2018,1.6898
alemanmontes_modellingsugarcaneagroindustrial_2023,1.5654593
alessandrini_remotelysensedvariablesexplain_2022,1.646421
alexakis_assessmentsoilerosionrelated_2021,1.5142536
alexander_informationtechnologyrealtime_1991,0.83780277
alexandre_sentinel1basedprocessing_2020,1.1910144
alexandridis_mappingirrigatedmediterraneanbasins_2008,1.636413
alexiou_comparingaccuracylidaruav_2021,1.3881062
alexispenalara_modellingspeciesrichnessfunctional_2022,1.4595342
alfahdawi_waterqualitymonitoringal_2015,1.5709466
alfaromejia_blindconvolutionaldeepautoencoder_2023,1.5630043
alfred_importancemaintainingproperdatabase_2010,1.4687139
algaadi_predictionpotatocropyield_2016,1.7786162
algaadi_satellitebaseddeterminationwater_2022,1.6782084
algarni_urbanphotogrammetricdatabase_1996,1.4266789
alghariani_rainfallrunoffestimationcomparative_2020,1.5487444
alghobari_estimationsurfacewaterrunoff_2020,1.6399386
alharbi_identificationgroundwaterpotentialzones_2023,1.5174012
alhasani_integratedgeospatialapproachadaptive_2023,1.5190415
alhassan_evapotranspirationtonoreservoircatchment_2020,1.578508
alhedny_droughtmonitoringnortherniraq_2020,1.2943983
alherbawi_approachdelineationmultipurposeenergy_2022,1.5813583
alhetari_developmentwaterqualitymanagement_2023,1.5733035
alhwaiti_adaptiveedgedetectionalgorithm_2023,1.7998817
ali_analyzingoccurrencefloodsdroughts_2020,1.3284688
ali_assessingmultiplespatialvariability_2019,1.8361845
ali_comparisonlanduselandcoverdrivers_2011,1.3989794
ali_costeffectivenessanalysistraditional_2020,1.6139017
ali_derivingreservoirconditionswater_2019,1.7005644
ali_evaluationcomparisoncmip6models_2022,1.6758232
ali_gaussianclassconditionalsimplex_2023,1.7030697
ali_impactassessmentdroughtmonitoring_2023,1.295019
ali_improvingdroughtmitigationstrategies_2023,1.2534077
ali_predictingsoilerosionrate_2023,1.5177989
ali_remotesensingsurfacecoal_2022,1.6123772
ali_valuationvalidationcarbonsources_2018,1.4669304
aliahmed_shareddecisionatrialfibrillation_2020,1.7102928
aliakbargolkar_delphibasedframeworksystems_2014,1.4718685
alijanian_evaluationsatelliterainfallclimatology_2017,1.5676061
aliloo_dosdon'tsdronetechnology_2024,1.6650989
aliprandicosta_contributioncompositeclinicalprocess_2017,1.6217782
alirahoma_utilizationsolarradiationenergy_2008,1.7521183
alirezaie_ontologybasedreasoningframework_2017,1.0682971
alirsyad_surveybasedapproachestimating_2016,1.6153014
alixgarcia_spatialanalysiscommonproperty_2007,1.5064011
alixgarcia_talecommunitiesexplainingdeforestation_2005,1.5549122
aliyah_modeltraditionalmarketcultural_2020,1.4519107
aliyazicioglu_temporalmonitoringlandland_2021,1.5907884
aliyu_analysislandlandcover_2023,1.6183441
aljebreen_landlandcoverclassification_2024,1.5756922
aljeri_optimizinglandidentificationsocial_2023,1.5912534
aljoufie_valuinggreeninfrastructurejeddah_2015,1.4867897
alkafy_integratingforestcoverchange_2023,1.6192541
alkhoury_patientperspectivesexpectationsinflammatory_2022,1.6941042
alkindi_dynamicchangenormalisedvegetation_2023,1.4844109
alkindi_impactshumanrelatedpractices_2017,1.3905145
alkloub_optimalmethodresolutionpopulation_2022,1.7381262
allam_monthly10evapotranspirationrates_2021,1.634603
allaudin_capacitybuildingspacesector_2005,1.7511952
alleaume_genericremotesensingapproach_2018,1.729157
allee_applicationcoastalmarineecological_2014,1.5723896
allemand_oceanacidificationimpactscoral_2019,1.5591294
allen_advancesremotesensingcoastal_2014,1.5155752
allen_assessingdifferencednormalizedburn_2008,1.3428333
allen_clinicalpathwaysimulationmachine_2022,1.613323
allen_landsatbasedenergybalance_2005,1.6822131
allen_overviewspectralimaginghuman_2016,1.6918919
allen_satelliteremotesensingland_2018,1.6117238
allen_sealevelriseexposure_2022,1.0794911
allen_stableisotopeanalysisreveals_2013,1.6924491
allen_underwateracousticenvironmentsgaan_2018,1.4514455
allnutt_efficacytmsatelliteimagery_2002,1.5228364
allocca_methodologygroundwaterfloodingsusceptibility_2021,1.2207849
almadronesreyes_landlandcoverchange_2023,1.5719265
almasud_applicationsustainabilityindextidal_2023,1.3962868
almeida_futurescenarioslandcoverage_2023,1.4615473
almeida_monitoringrestoredtropicalforest_2021,1.6813252
almeida_predictionriskvisceralleishmaniasis_2014,1.5960006
almeidanaunay_optimizationsoilbackgroundremoval_2023,1.8162441
almela_sciencepolicylessonslearned_2023,1.2404127
almiron_methodologicalproposalmonitoringvehicular_2020,1.5475204
almuhtaram_machinelearninganomalydetection_2021,1.6099186
alnajjar_spatiallandslidesusceptibilityassessment_2021,1.5605227
alnasrawi_assessmentanthropogenicclimaticstressors_2018,1.5065062
aloia_managementstagecutaneousmelanoma_2005,1.5309227
alokozai_patientengagementapproachestotal_2021,1.5150483
alonso_changevegetablecoverageimpact_2020,1.4115283
alonso_wetlandlandscapespatiotemporal_2016,1.4507186
alonsomartinez_remotemappingfoodscapessuas_2020,1.7433286
alonsomontesinos_applicationbayesiannetworkclassifiers_2016,1.6330167
alonzo_droughtriskassessmentmonitoring_2023,1.0509801
alparslan_waterqualityassessmentömerli_2007,1.7802738
alphan_analysislandscapeindicatorenvironmental_2017,1.4804063
alqadhi_assessingeffectfuturelandslide_2022,1.5093073
alqahtani_demonstrationsustainabledevelopmentgroundwater_2021,1.5581619
alqasemi_impactcovid19lockdown_2021,1.5286695
alrahbi_analysistruecolorimages_2019,1.7853156
alrawabdeh_unmannedaerialvehiclebased_2016,1.258044
alruzouq_macromicrogeospatial_2018,1.4973161
alruzouq_spatiotemporalanalysisurban_2019,1.4463356
alsabhan_platformsviabilitymobilegis_2011,1.0261614
alsafadi_assessmentcarbonproductivitytrends_2022,1.4113598
alshaiba_automaticmanholeextractionmms_2020,1.6908374
alsmadi_integratedspacebasedbuilding_2023,1.5585451
alston_investigationsatellitedataaiding_2011,1.5386424
alsubhi_quantifyingimpactdustsources_2022,1.6754932
alsuwaidi_featureensemblebasednovelty_2018,1.7125456
alswaitti_densitybasedparticleswarm_2018,1.8607534
altalbe_designdevelopmentexperimentalverification_2023,1.605841
altamirano_invasivespeciesulexeuropaeus_2016,1.6499434
altamirano_landscapedisturbancegradientsimportance_2020,1.5818655
altamirano_woodyspeciesdiversitytemperate_2010,1.4534764
altemuscullen_reviewapplicationsremotesensing_2023,1.2554268
altes_anningtonversusdeutscheannington_2019,1.854713
althoff_evapotranspirationirrigatedagricultureorbital_2019,1.6144385
althuwaynee_demystifyinguncertaintypm10susceptibility_2021,1.8252686
alton_plantfunctionaltypesglobal_2011,1.6833658
altunel_determininghabitatfragmentationgeoscience_2021,1.5601685
altunina_integratedassessmentanthropogeniccontamination_2014,1.5911947
alvarado_barriersremotehealthinterventions_2017,1.4904602
alvarez_sensinglightschallengestransforming_2022,1.5866756
alvarezleon_crowdsourcedstreetlevelimagery_2019,1.6315861
alvarezleon_productionpropertyconstructionremotely_2017,1.5187963
alvarezmartinez_trainingdatacounteracttopographic_2018,1.7256551
alvarezmozos_correlationgroundmeasuredsoil_2005,1.5015175
alves_humanprogressdroughtsensitivity_2020,1.5497466
alvesdunkerson_costanalysisneonatalcare_2002,1.5831493
alvino_investigatingglobalsocioeconomic_2019,1.6406486
alvites_lidartoolassessingtimber_2022,1.7962735
alvizuritintaya_studyevaluationsurfacewater_2022,1.507672
alyahya_analysissolarradiationatlas_2016,1.5823765
alzamora_technicaleconomicfeasibilityimplementing_2021,1.7134993
amadi_sensitivityvegetationclimatevariability_2018,1.5352975
amadorcruz_systematicreviewdefinitioncriteria_2021,1.3476611
amani_buildingenergyconservationatrium_2018,1.7475681
amankulova_comparisonplanetscopesentinel2_2023,1.7794757
amante_estimatingcoastaldigitalelevation_2018,1.2734449
amar_habitatpredictslossesred_2004,1.5220234
amaral_expansionsoybeanfarmingdeforested_2021,1.6294
amarasingam_reviewuavplatformssensors_2022,1.5649444
amare_youthmigrationdecisionssaharan_2021,1.6107321
amarnath_floodmappingtoolsdisaster_2017,0.85401356
amarni_mappingvulnerabilitymarineintrusion_2020,1.4914719
amazirh_retrievingcropalbedobased_2021,1.7918406
ambastha_spatialanalysisanthropogenicdisturbances_2010,1.6958089
ambatali_humanresourcedevelopmentmanagement_2024,1.6722056
ambrose_o3lowerfreetroposphere_2011,1.5340618
ambrosino_lidardatahrsievaluate_2023,1.3109931
ambrosone_retrievingsoilmoisturerainfed_2020,1.679524
amegnaglo_contingentvaluationstudybenefits_2017,1.5899209
amen_mappingfloodproneutilizing_2023,1.0481915
amesse_economiceffectsspinoffs_2002,1.6021354
amgoth_exploringlulcpakhallake_2023,1.6531053
amici_integratedmethodcreatehabitat_2010,1.568941
amici_multitemporalapproachmaxent_2017,1.542737
amin_calculationvalidationactualevapotranspiration_2020,1.6739025
amin_droughtriskassessmentstudy_2019,1.2963643
amin_intelligentneutrosophicdiagnosticsystem_2021,1.6181993
amin_quantificationgroundwaterstoragevariations_2019,1.6143408
amini_urbanlandlandcover_2022,1.5420382
aminzadeh_aerialcooperativemultirobot_2023,0.72301686
amiri_bioclimaticvariablesprecipitationtemperature_2020,1.6650405
amiri_potentialassessmentgeomorphologicallandforms_2018,1.5958765
amiri_spatiotemporalvariabilitysoilmoisture_2020,1.6696149
amirisimkooei_basicconceptsoptimizationdesign_2012,1.6412766
amirsiddique_modelingimpactriskassessment_2023,1.5733539
amirsiddique_spatiotemporalimplicationsurbanizationurban_2021,1.4837446
amirzehni_evaluatingcapabilitiessplinecubic_2023,1.7104834
amitrano_realtimevolumetricestimates_2022,1.8547406
amjadi_microsatelliteanalysisgeneticdiversity_2021,1.8117177
ammann_chartvalidationinpatientinternational_2018,1.6188183
ammeish_rsgisbasedapproach_2016,1.3098574
amoakojohnson_dependenceagricultureecosystemservices_2014,1.3501716
amorim_infralittoralmappingoceanicarchipelago_2015,1.6478624
amorim_overviewoceanclimatologyvariability_2017,1.7274699
amoroso_bottomtrawlfishingfootprints_2018,1.6030294
amos_determiningsentinel2amsi_2019,1.3084452
amparo_characterizationprimaryproductivitylevels_1995,1.478709
amuyou_quantificationgroundbiomasscross_2022,1.7460406
amyandclaireandjordanandglen_serviceuserperspectivesethically_2010,1.6346428
an_localtelecouplingdevelopment_2023,1.6117284
an_optimaldailyschedulingmobile_2019,1.6712856
an_precisionwaterbodyextraction_2022,1.4566634
an_quantifyingpastcurrentfuture_2022,1.5562668
an_relationshipconstructionlandexpansion_2023,1.5176182
an_spatialtemporalevolutioncarbon_2022,1.7253244
anakha_predictinggeographicaldistributionacropora_2022,1.5513399
anand_groundwatermanagementsustainability_2016,1.4999164
anand_integratingmultisensorsdata_2021,1.625829
anand_predictingcurrentfuturepotential_2021,1.5794247
anand_remotesensinggisidentifying_2019,1.5298678
anas_dynamicsvibriocholeraetypical_2021,1.3533555
anbari_increasedtroposphericozonelevels_2022,1.7045027
ancic_detectingmistletoeinfestationsilver_2014,1.7789528
ancic_hyperspectralsensorsapplicationforestry_2019,1.5939081
andalibi_leafindexvariationsecoregions_2021,1.7404076
andalibi_multisensorassessmentleafindex_2022,1.6557319
anderegg_testingwarningmetricsdrought_2019,1.414994
anderson_applicationspatialtechnologiesrangeland_1996,1.63481
