citation,dist
abdullahalmamun_ecosystemservicesassessmentvaluation_2017,1.9296162
abdullahi_gisbasedsustainablecity_2015,1.0800471
abdullahi_spatialmodellingsitesuitability_2014,1.3514789
abdulmajid_influencetechnologyadoptionfarmers_2024,1.6810981
abdusalam_characteristicsimpactfactorsevapotranspiration_2018,1.8119886
abebe_dynamicslandlandcover_2022,1.8260578
abebe_rurallandmanagementoptions_2020,1.6776567
abedi_mineralpotentialmappingcentral_2015,1.5300074
abedigheshlaghi_gisdevelopmodelforest_2019,1.4214017
aben_callviewshedecologyadvancing_2018,1.6008565
abera_anthropogenicthreatswetlandresources_2022,1.6594383
abera_estimatingwaterbudgetcomponents_2017,1.650423
abichou_uncertaintiesopticalremotesensing_2010,1.5702482
abidin_mangrovepotentialassessmentdetermining_2023,1.7166274
abiodun_centersspacesciencetechnology_1993,1.8070712
abiodun_remotesensinginformationage_1998,1.7186444
ablat_modisndvitimeseries_2021,1.8791215
abouelmagd_earthobservationsegyptiancoastal_2019,1.7001424
abousamra_detectionfillingphasesgrand_2021,1.7267152
abousamra_dynamicshumaninducedlakes_2022,1.8032632
aboushaara_trackingeffectsclimatechange_2022,1.4834073
abouzahr_estimatesmaternalmortalityinterpret_2011,1.4562191
abraham_classificationdetectionnaturaldisasters_2023,1.6172926
abraham_trialsimplantablemonitoringdevices_2014,1.7351718
abrahms_dynamicensemblemodelspredict_2019,1.5120084
abrahms_ontogeneticshiftssocialexperiential_2021,1.5559283
abreu_characterizingbraziliansanitarylandfill_2016,1.8385274
abrykosov_treatmentoceantidebackground_2022,1.4865272
abuelgasim_changedetectionadaptivefuzzy_1999,1.481176
abuelmagd_understandingclimatechangeimpact_2024,1.8066071
abujahidandalsharif_contemporarysurveyfreespace_2022,1.8878465
abunnasr_automatedlandsurfacetemperature_2023,1.6578228
abunnasr_perviouschangesurrogatediverse_2021,1.5052342
abunnasr_sebuautomatedgoogleearth_2022,1.4845982
abutaleb_estimatingurbangreennessindex_2021,1.6146007
abutaleb_mappingeucalyptstreesresolution_2021,1.6637267
abutalip_digitaltwinatmosphericenvironment_2023,1.572521
acevedo_spaceactivitiesbolivarianrepublic_2011,1.9288205
achard_pantropicalmonitoringdeforestation_2007,1.6666138
acharya_quantificationmappingsatellitedriven_2020,1.7945018
acheampong_optimisationmodelincentivisingdevelopment_2021,1.706707
achmad_impactlandlandcover_2023,1.3882201
achu_machinelearningmodellingfire_2021,1.4466892
acierto_developmenthydrologicaltelemetrysystem_2018,1.6897293
aciltasman_impactmodernspatialinformation_2008,1.7566283
ackerman_economicenvironmentalbenefitsweather_1994,1.6628721
ackermann_digitalsurfacemodelsgnss_2014,1.6883581
ackman_extentintraprotocolintersitevariability_2019,1.7181351
acunaalonso_modellingevaluationlandsatellite_2022,1.545016
ad_analyzingdepletiongroundwaterlevel_2019,1.61415
adami_seasonalityvegetationtypessouth_2018,1.6519088
adamo_expertknowledgetranslatingland_2014,1.7184565
adamo_technologicallymediatedpracticessustainability_2022,1.8092251
adamowicz_economicanalysisspeciesrisk_2016,1.6433303
adams_benefitsmexicanagricultureel_2002,1.6268907
adams_emergingroleremotesensing_2006,1.6344254
adams_energyoptimizationextrasolarplanetary_2021,1.7886181
adams_improvedrangeweatherinformation_1995,0.9068798
adams_mappingfloristicgradientsforest_2019,1.5945609
adan_earthobservationsatellitedata_2021,1.7297904
adar_testingpasturequalityindex_2023,1.593411
addas_proposedplanningconceptpublic_2020,1.6070604
addona_raspberrypivideocamera_2022,1.5781634
ade_genuslevelmappinginvasive_2022,1.597513
adebola_roadmapintegratedspaceapplications_2021,1.7304537
adedeji_hybridneurofuzzyinvestigationshort_2021,1.4551394
adedeji_mappingmodelingecosystemservices_2018,1.5899018
adekunle_precisionagricultureapplicabilityopportunities_2013,1.7438797
adelowo_environmentalimpactassessmentattenda_2012,1.9015979
adeluyi_estimatingphenologicaldynamicsirrigated_2021,1.744453
adem_estimationevapotranspirationbasedmetric_2023,1.6988516
adenle_spatialestimationvisualizationco2_2017,1.6612785
adeppady_reducingmicroservicesinterferencedeployment_2023,1.700081
adewumi_investigatinggroundwaterpotentialnortheastern_2023,1.5552024
adeyemi_evaluationlandlandcover_2022,1.507942
adeyemi_spectralindeximproveextraction_2021,1.4430146
adhikari_identificationprioritizationmappingecosystem_2018,1.7135863
adhikari_perceivedecosystemservicespanchase_2018,1.7464628
adilov_economicanalysisearthorbit_2015,1.6431003
adilov_estimateexpectedeconomiclosses_2023,1.7690152
adinarayana_approachlandplanninghilly_1995,1.5877028
adinarayana_integratedapproachprioritisationwatersheds_1995,1.7207618
adler_monitoringmountainschangingworld_2018,1.6419882
adriaensen_prioritiesnationalspacestrategies_2015,1.7150025
adrian_sentinelsaropticalfusion_2021,1.833721
adugyamfi_reflectionssciencetechnologyinnovation_2022,1.5513523
adusei_spatialpredictionmappingwater_2021,1.6180296
aekakkararungroj_publiclygisbasedweb_2020,1.5854386
aerts_conservationethiopianchurchforests_2016,1.9012371
afan_adaptivemethodidentifyingmarine_2018,1.3851315
afandy_trendsprojectionsanalysisprecipitation_2023,1.4934919
affek_impactsmodernmechanisedskidding_2017,1.5907283
afifi_detectionimpactlandencroachment_2018,1.3745162
afolabi_costeffectivenessanalysiseast_2023,1.9425758
afreen_floodsusceptibilityanalysispanjkora_2022,1.6999886
afrin_influenceprescribedfirefine_2020,1.7323956
agapiou_potentialvirtualearthobservation_2019,1.7473539
agar_nocturnalhaemodialysisaustraliancost_2005,1.7817831
agarwal_predictingpovertyindexdeep_2019,1.690752
agasha_effectequalityhealthbwindi_2019,1.408012
agbabiaka_determinantstourismparticipationyoruba_2023,1.6741371
agbaje_cooperationearthobservationmissions_2018,1.6592988
agdas_determininglandlandcover_2023,1.6763647
agduma_speciesrichnessextentpotential_2023,1.6126668
aggestam_digitalnormcontestationfeminist_2023,1.5519662
agha_multiscalestrategiesmonitoring_2012,1.6108925
aghababaei_introducingartmo'smachinelearning_2022,1.3618624
aghakouchak_impactbasedmonitoringdrought_2023,1.6593944
aghdam_landslidesusceptibilityassessmenthybrid_2017,1.2586364
agnihotri_intelligentvulnerabilitypredictionsoil_2021,1.4855754
agola_globalizedpovertyenvironment21st_2014,1.7325622
agostinho_sustainabilitydynamicsbrazilianmatopiba_2023,1.6571434
agosto_vectorrasterserveranalysis_2013,1.5368865
agrawal_deepresidualconvolutionalneural_2023,1.7346973
agrillo_earthobservationbiodiversitydata_2021,1.594863
aguaron_comparisonmethodsestimatingcarbondioxide_2012,1.3985521
aguda_spatiotemporalassessmenturban_2013,1.3772792
agudelohz_scenarioslandlandcover_2023,1.4631971
aguiarsilva_flyingforestcanopymovement_2023,1.738235
aguilar_comparisonspectralindicesextracted_2022,1.7553495
aguilar_performanceassessmentmod16evapotranspiration_2018,1.6929884
aguirregutierrez_pantropicalmodellingcanopyfunctional_2021,1.6703938
ahadi_evaluatingfarmirrigationefficiency_2013,1.7913595
ahamed_assessingutilityremotesensing_2022,1.7009526
ahamed_modisbasedautomatedflood_2017,1.4484229
ahearn_monitoringeffectsdracunculiasisremediation_1996,1.7959954
ahmad_agroforestrysuitabilityanalysisbased_2017,1.6423284
ahmad_analysisforestfireclimate_2019,1.7473245
ahmad_assessingimpactspopulationgrowth_2018,1.7949736
ahmad_diagnosingirrigationperformancewater_2009,1.7100537
ahmad_fireriskassessmentclimate_2019,1.6479936
ahmad_gismodelingenvironmentalparameters_2023,1.6083531
ahmad_hydrologicalriskassessmentmangla_2023,1.5831546
ahmad_landevaluationtermsagroforestry_2017,1.7502652
ahmad_lulcanalysisurbanspaces_2017,1.6467524
ahmad_potentialtreespeciesdistribution_2023,1.6566204
ahmad_reviewmanagementpracticespotato_2023,1.7860632
ahmad_sarbasedsubsidencemonitoring_2022,1.7855539
ahmad_simulationpredictionlandsurface_2022,1.6165209
ahmad_soybeanglycinemaxcropland_2023,1.6312773
ahmad_unveilingnature'sresilienceexploring_2023,1.8359699
ahmadi_intelligentblinddualcolor_2021,1.6743617
ahmadkamal_scenariobasedpollutiondischarge_2020,1.5720097
ahmadybirgani_understandingsalinelakesand_2023,1.8323591
ahmed_advanceddeeplearningpredictive_2024,1.7879293
ahmed_analyzingtrendsdriversland_2023,1.9007375
ahmed_applicationremotesensingestimating_2010,1.7450645
ahmed_climatechangeimpactland_2023,1.4993237
ahmed_comparisonmulticriteriadecisiontechniques_2021,1.3527945
ahmed_deeplearningforecastssoil_2021,1.6949006
ahmed_developingvehiculartrafficnoise_2021,1.543674
ahmed_droughtmonitoringcoastalbelt_2019,1.5657909
ahmed_enhancingobjectdetectionremote_2024,1.2083923
ahmed_estimatesseasonalinfluenzamortality_2018,1.79544
ahmed_gisbasedspatialdistribution_2022,1.7254218
ahmed_hydrologicassessmenttrmmgpm_2020,1.740593
ahmed_integrationsentinel2derived_2021,1.6594391
ahmed_introducingremotesensingbased_2019,1.5115163
ahmed_investigationpvutilizabilityuniversity_2022,1.7552764
ahmed_landslidesusceptibilitymodellingapplying_2015,1.3635862
ahmed_preparingturbidityaquaticvegetation_2017,1.800436
ahmed_remotesensingwildlandfire_2018,1.8255761
ahmed_vehiculartrafficnoiseprediction_2019,1.4566277
ahmed_wintertimecovercrop_2023,1.8424335
ahn_assessmentutilityremotesensing_2023,1.6612083
ahrends_detectingpredictingforestdegradation_2021,1.576647
ahuja_sodiummonitoringcommerciallyprocessed_2015,1.7068548
ahulu_ghana'sexperienceestablishmentnational_2015,1.7286841
ai_ndvichangeinfluencingfactors_2023,1.8964901
ai_spatialtemporalvariationfactor_2018,1.9078579
aieb_approachprocessingclimatemissing_2019,1.559932
ainslie_operationalevaluationwildfireair_2022,1.4143205
aires_analysisextremerainfallnatural_2022,1.7986423
airiken_assessmentspatialtemporalecological_2022,1.835109
aitali_effectslandlandcover_2022,1.4541018
aitkenhead_digitalmappingsoilecosystem_2019,1.5367806
aiyetoro_packetschedulinginternetremote_2022,1.7786237
aizizi_evaluationecologicalqualitystatus_2023,1.7798252
aja_nonparametricassessmentmangroveecosystem_2023,1.4211322
ajayi_assessmentdelineationgroundwaterpotential_2022,1.5793061
ajayi_mappingassessingseasonaldynamics_2023,1.9022107
ajjan_sensorsoftwareglycaemicmanagement_2016,1.9620173
ajtai_supporttoolslandpolicies_2020,1.6355207
aju_identificationsuitablesitesstructures_2021,1.6671376
akbar_landlandcoverchange_2023,1.66014
akber_impactlandchangeecosystem_2018,1.8026
akbulut_automaticbuildingextractionimage_2018,1.5788617
akdeniz_spatiotemporalanalysisshoreline_2023,1.4719305
akgoz_monitoringseasonalphenologicalvariability_2022,1.795852
akgun_applicationremotesensingdata_2012,1.3441851
akhtar_assessmentagriculturalpotentialriver_2020,1.471145
akhtar_assessmentirrigationperformanceriver_2018,1.6506815
akhtar_couplingremotesensinghydrological_2021,1.4597572
akhtar_integrationresolutionopticalsar_2020,1.7138019
akhtar_leveragingadvancedremotesensing_2023,1.5685157
akhter_shuttingversussellingfamily_2016,1.74456
akita_maximumentropymodelprediction_2022,1.5261708
akiwumi_miningenvironmentalchangesierra_2008,1.7650702
akiyama_geometricalcorrectioncbers4_2018,1.6188078
akodewou_monitoringdynamicsfaidherbiaalbida_2022,1.6893029
akramkhanov_assessmentspatialdistributionsoil_2012,1.7477589
akritidis_complexaerosoltransportevent_2020,1.7577431
aksoy_assessingperformancemachinelearning_2022,1.5350251
akter_predictinggroundwaterrechargepotential_2020,1.1912472
akturk_degradationcoastalecosystemservices_2021,1.7377539
akturk_monitoringforestcanopycover_2023,1.5661066
akturk_technologicaladvancesshapingdiabetes_2019,1.8947055
akyurek_investigationsnowcoverdynamics_2011,1.9199681
akyuz_dispersionmodelsatelliteso2_2019,1.7143552
alaasmi_rapidestimationwaterstress_2022,1.8012043
alabadi_predictiongroundwaterflowingzone_2015,1.2067327
alabadleh_rigorousquantificationstatisticalsignificance_2021,1.6318991
alabdouli_coastalrunoffunitedarab_2019,1.3254756
alabi_sustainableurbanformchallenges_2020,1.7863954
aladhaileh_artificialintelligenceframeworkmodeling_2022,1.5034492
alaizari_assessmentanalysisfloodsusceptibility_2022,1.4696006
alajmi_exploitingremotesensingimagery_2023,1.6272082
alakeson_difficultairwayequipmentsurvey_2014,1.8115551
alam_floodriskassessmentsrinagar_2018,1.6076108
alam_widereconomicbenefitstransport_2022,1.8027433
alamdarloo_probabilityassessmentvegetationvulnerability_2018,1.5002189
alamgeer_optimalfuzzywaveletneural_2023,1.6694205
alaniz_industrialforestrynegativelyaffects_2023,1.77298
alashloo_totalsuspendedsedimentsmapping_2013,1.4793941
alatorre_idenitifyingactiveerosionrisk_2009,1.4741445
alattas_supportingindoornavigationaccess_2017,1.6168638
alavi_estimationsugarcaneevapotranspirationremote_2024,1.3556129
alawadhi_localspatialimpactsglobalization_2017,1.7531563
alban_standardisedsurveillancetrichinellaeuropean_2011,1.3132482
albani_feasibilitystudyoffshorewind_2014,1.8489155
albano_geospatialmethodstoolsnatural_2018,1.3606358
albano_scalefloodriskmapping_2020,1.6111935
albe_studentspositionsstudentscontroversial_2005,1.510176
albert_costeffectivemethodsaccurate_2013,1.7013896
albert_ethnogeographyresourceyanomamimodel_2007,1.9164089
albert_waterqualitychallengesindustrial_2021,1.7709898
albuquerque_protocolcanopycovermonitoring_2022,1.6220492
alcantara_chiropracticcarepatienterb's_2008,1.598107
alcantaracosta_temporaldynamicsevapotranspirationsemiarid_2021,1.8826873
alcaras_accuracyevaluationcoastlineextraction_2023,1.4524863
alcarazsegura_environmentalhumancontrolsecosystem_2013,1.8913054
alcarazsegura_globalvisionmonitoringecosystem_2013,1.8031763
aldhebiani_considerationndvithematicdensity_2018,1.8509828
aldousari_landlandcoverchange_2023,1.5326663
aldrees_optimizedbehaviortermrainfall_2021,1.6900208
alejandramusse_urbanenvironmentalqualityassessment_2018,1.678854
alekabi_reflectingdecadecollaborationnasa_2018,1.7707038
alemanmontes_modellingsugarcaneagroindustrial_2023,1.7666383
alessandrini_remotelysensedvariablesexplain_2022,1.7360394
alexakis_assessmentsoilerosionrelated_2021,1.6083746
alexander_informationtechnologyrealtime_1991,1.6152358
alexandre_sentinel1basedprocessing_2020,1.6225396
alexandridis_mappingirrigatedmediterraneanbasins_2008,1.7011764
alexiou_comparingaccuracylidaruav_2021,1.7521443
alexispenalara_modellingspeciesrichnessfunctional_2022,1.7145659
alfahdawi_waterqualitymonitoringal_2015,1.7728906
alfaromejia_blindconvolutionaldeepautoencoder_2023,1.5734452
alfred_importancemaintainingproperdatabase_2010,1.7175415
algaadi_predictionpotatocropyield_2016,1.7739205
algaadi_satellitebaseddeterminationwater_2022,1.6635919
algarni_urbanphotogrammetricdatabase_1996,1.6137302
alghariani_rainfallrunoffestimationcomparative_2020,1.6423514
alghobari_estimationsurfacewaterrunoff_2020,1.671448
alharbi_identificationgroundwaterpotentialzones_2023,1.7585278
alhasani_integratedgeospatialapproachadaptive_2023,1.589108
alhassan_evapotranspirationtonoreservoircatchment_2020,1.7413102
alhedny_droughtmonitoringnortherniraq_2020,1.7871202
alherbawi_approachdelineationmultipurposeenergy_2022,1.3905698
alhetari_developmentwaterqualitymanagement_2023,1.7889444
alhwaiti_adaptiveedgedetectionalgorithm_2023,1.5746257
ali_analyzingoccurrencefloodsdroughts_2020,1.768456
ali_assessingmultiplespatialvariability_2019,1.7174734
ali_comparisonlanduselandcoverdrivers_2011,1.5317614
ali_costeffectivenessanalysistraditional_2020,1.6836553
ali_derivingreservoirconditionswater_2019,1.758534
ali_evaluationcomparisoncmip6models_2022,1.6428297
ali_gaussianclassconditionalsimplex_2023,1.1707656
ali_impactassessmentdroughtmonitoring_2023,1.8755274
ali_improvingdroughtmitigationstrategies_2023,1.8369958
ali_predictingsoilerosionrate_2023,1.674758
ali_remotesensingsurfacecoal_2022,1.6080927
ali_valuationvalidationcarbonsources_2018,1.7138649
aliahmed_shareddecisionatrialfibrillation_2020,1.5538813
aliakbargolkar_delphibasedframeworksystems_2014,1.3949378
alijanian_evaluationsatelliterainfallclimatology_2017,1.7151656
aliloo_dosdon'tsdronetechnology_2024,1.8453472
aliprandicosta_contributioncompositeclinicalprocess_2017,1.7229414
alirahoma_utilizationsolarradiationenergy_2008,1.949343
alirezaie_ontologybasedreasoningframework_2017,1.5290587
alirsyad_surveybasedapproachestimating_2016,1.8413801
alixgarcia_spatialanalysiscommonproperty_2007,1.658245
alixgarcia_talecommunitiesexplainingdeforestation_2005,1.5387127
aliyah_modeltraditionalmarketcultural_2020,1.7438529
aliyazicioglu_temporalmonitoringlandland_2021,1.5814931
aliyu_analysislandlandcover_2023,1.560977
aljebreen_landlandcoverclassification_2024,1.4086342
aljeri_optimizinglandidentificationsocial_2023,1.5869238
aljoufie_valuinggreeninfrastructurejeddah_2015,1.7283206
alkafy_integratingforestcoverchange_2023,1.7505596
alkhoury_patientperspectivesexpectationsinflammatory_2022,1.571869
alkindi_dynamicchangenormalisedvegetation_2023,1.780298
alkindi_impactshumanrelatedpractices_2017,1.3369672
alkloub_optimalmethodresolutionpopulation_2022,1.7950135
allam_monthly10evapotranspirationrates_2021,1.7168113
allaudin_capacitybuildingspacesector_2005,1.8530271
alleaume_genericremotesensingapproach_2018,1.7329748
allee_applicationcoastalmarineecological_2014,1.6082628
allemand_oceanacidificationimpactscoral_2019,1.7500641
allen_advancesremotesensingcoastal_2014,1.6265887
allen_assessingdifferencednormalizedburn_2008,1.8831265
allen_clinicalpathwaysimulationmachine_2022,1.5038706
allen_landsatbasedenergybalance_2005,1.7269518
allen_overviewspectralimaginghuman_2016,1.6765676
allen_satelliteremotesensingland_2018,1.6089885
allen_sealevelriseexposure_2022,1.4014585
allen_stableisotopeanalysisreveals_2013,1.6162891
allen_underwateracousticenvironmentsgaan_2018,1.6093543
allnutt_efficacytmsatelliteimagery_2002,1.6299214
allocca_methodologygroundwaterfloodingsusceptibility_2021,1.2623672
almadronesreyes_landlandcoverchange_2023,1.7649989
almasud_applicationsustainabilityindextidal_2023,1.6507766
almeida_futurescenarioslandcoverage_2023,1.8048437
almeida_monitoringrestoredtropicalforest_2021,1.7357218
almeida_predictionriskvisceralleishmaniasis_2014,1.3557982
almeidanaunay_optimizationsoilbackgroundremoval_2023,1.6745855
almela_sciencepolicylessonslearned_2023,1.5990188
almiron_methodologicalproposalmonitoringvehicular_2020,1.5523506
almuhtaram_machinelearninganomalydetection_2021,1.3668053
alnajjar_spatiallandslidesusceptibilityassessment_2021,1.39747
alnasrawi_assessmentanthropogenicclimaticstressors_2018,1.6336358
aloia_managementstagecutaneousmelanoma_2005,1.803277
alokozai_patientengagementapproachestotal_2021,1.9045045
alonso_changevegetablecoverageimpact_2020,1.7960759
alonso_wetlandlandscapespatiotemporal_2016,1.7340903
alonsomartinez_remotemappingfoodscapessuas_2020,1.7171847
alonsomontesinos_applicationbayesiannetworkclassifiers_2016,1.5367672
alonzo_droughtriskassessmentmonitoring_2023,1.7149715
alparslan_waterqualityassessmentömerli_2007,1.9806495
alphan_analysislandscapeindicatorenvironmental_2017,1.6332514
alqadhi_assessingeffectfuturelandslide_2022,1.4896348
alqahtani_demonstrationsustainabledevelopmentgroundwater_2021,1.7569017
alqasemi_impactcovid19lockdown_2021,1.6745073
alrahbi_analysistruecolorimages_2019,1.7229282
alrawabdeh_unmannedaerialvehiclebased_2016,1.7344948
alruzouq_macromicrogeospatial_2018,1.5712574
alruzouq_spatiotemporalanalysisurban_2019,1.4043648
alsabhan_platformsviabilitymobilegis_2011,1.6219068
alsafadi_assessmentcarbonproductivitytrends_2022,1.7068173
alshaiba_automaticmanholeextractionmms_2020,1.5802823
alsmadi_integratedspacebasedbuilding_2023,1.4776661
alston_investigationsatellitedataaiding_2011,1.5256441
alsubhi_quantifyingimpactdustsources_2022,1.3670491
alsuwaidi_featureensemblebasednovelty_2018,1.432244
alswaitti_densitybasedparticleswarm_2018,1.3871491
altalbe_designdevelopmentexperimentalverification_2023,1.3989034
altamirano_invasivespeciesulexeuropaeus_2016,1.5720146
altamirano_landscapedisturbancegradientsimportance_2020,1.6659151
altamirano_woodyspeciesdiversitytemperate_2010,1.8016577
altemuscullen_reviewapplicationsremotesensing_2023,1.7765644
altes_anningtonversusdeutscheannington_2019,1.8348598
althoff_evapotranspirationirrigatedagricultureorbital_2019,1.7214901
althuwaynee_demystifyinguncertaintypm10susceptibility_2021,1.3718593
alton_plantfunctionaltypesglobal_2011,1.7629564
altunel_determininghabitatfragmentationgeoscience_2021,1.8773197
altunina_integratedassessmentanthropogeniccontamination_2014,1.8395536
alvarado_barriersremotehealthinterventions_2017,1.5592604
alvarez_sensinglightschallengestransforming_2022,1.8056823
alvarezleon_crowdsourcedstreetlevelimagery_2019,1.7364585
alvarezleon_productionpropertyconstructionremotely_2017,1.6926087
alvarezmartinez_trainingdatacounteracttopographic_2018,1.5125802
alvarezmozos_correlationgroundmeasuredsoil_2005,1.4844508
alves_humanprogressdroughtsensitivity_2020,1.7269752
alvesdunkerson_costanalysisneonatalcare_2002,1.7193604
alvino_investigatingglobalsocioeconomic_2019,1.6948467
alvites_lidartoolassessingtimber_2022,1.7048429
alvizuritintaya_studyevaluationsurfacewater_2022,1.5911005
alyahya_analysissolarradiationatlas_2016,1.6473322
alzamora_technicaleconomicfeasibilityimplementing_2021,1.7384998
amadi_sensitivityvegetationclimatevariability_2018,1.6698313
amadorcruz_systematicreviewdefinitioncriteria_2021,1.3713553
amani_buildingenergyconservationatrium_2018,1.9837197
amankulova_comparisonplanetscopesentinel2_2023,1.7882622
amante_estimatingcoastaldigitalelevation_2018,1.3557327
amar_habitatpredictslossesred_2004,1.7568417
amaral_expansionsoybeanfarmingdeforested_2021,1.8163512
amarasingam_reviewuavplatformssensors_2022,1.6469176
amare_youthmigrationdecisionssaharan_2021,1.8267483
amarnath_floodmappingtoolsdisaster_2017,1.6777266
amarni_mappingvulnerabilitymarineintrusion_2020,1.6033254
amazirh_retrievingcropalbedobased_2021,1.4990857
ambastha_spatialanalysisanthropogenicdisturbances_2010,1.7243342
ambatali_humanresourcedevelopmentmanagement_2024,1.8701085
ambrose_o3lowerfreetroposphere_2011,1.699204
ambrosino_lidardatahrsievaluate_2023,1.5850973
ambrosone_retrievingsoilmoisturerainfed_2020,1.8452818
amegnaglo_contingentvaluationstudybenefits_2017,1.8691951
amen_mappingfloodproneutilizing_2023,1.3874243
amesse_economiceffectsspinoffs_2002,1.7006592
amgoth_exploringlulcpakhallake_2023,1.6107485
amici_integratedmethodcreatehabitat_2010,1.4424589
amici_multitemporalapproachmaxent_2017,1.482205
amin_calculationvalidationactualevapotranspiration_2020,1.7935733
amin_droughtriskassessmentstudy_2019,1.8451324
amin_intelligentneutrosophicdiagnosticsystem_2021,1.4188454
amin_quantificationgroundwaterstoragevariations_2019,1.656163
amini_urbanlandlandcover_2022,1.6880031
aminzadeh_aerialcooperativemultirobot_2023,1.498776
amiri_bioclimaticvariablesprecipitationtemperature_2020,1.5330051
amiri_potentialassessmentgeomorphologicallandforms_2018,1.6349102
amiri_spatiotemporalvariabilitysoilmoisture_2020,1.8312967
amirisimkooei_basicconceptsoptimizationdesign_2012,1.5151501
amirsiddique_modelingimpactriskassessment_2023,1.7526896
amirsiddique_spatiotemporalimplicationsurbanizationurban_2021,1.6239763
amirzehni_evaluatingcapabilitiessplinecubic_2023,1.819061
amitrano_realtimevolumetricestimates_2022,1.8165569
amjadi_microsatelliteanalysisgeneticdiversity_2021,1.827872
ammann_chartvalidationinpatientinternational_2018,1.7049053
ammeish_rsgisbasedapproach_2016,1.5026909
amoakojohnson_dependenceagricultureecosystemservices_2014,1.9298801
amorim_infralittoralmappingoceanicarchipelago_2015,1.7592939
amorim_overviewoceanclimatologyvariability_2017,1.5409617
amoroso_bottomtrawlfishingfootprints_2018,1.575037
amos_determiningsentinel2amsi_2019,1.5926478
amparo_characterizationprimaryproductivitylevels_1995,1.7126292
amuyou_quantificationgroundbiomasscross_2022,1.6988735
amyandclaireandjordanandglen_serviceuserperspectivesethically_2010,1.9990313
an_localtelecouplingdevelopment_2023,1.6110853
an_optimaldailyschedulingmobile_2019,1.8436253
an_precisionwaterbodyextraction_2022,1.596715
an_quantifyingpastcurrentfuture_2022,1.9289932
an_relationshipconstructionlandexpansion_2023,1.8170245
an_spatialtemporalevolutioncarbon_2022,1.835635
anakha_predictinggeographicaldistributionacropora_2022,1.6397136
anand_groundwatermanagementsustainability_2016,1.681283
anand_integratingmultisensorsdata_2021,1.6830616
anand_predictingcurrentfuturepotential_2021,1.6633865
anand_remotesensinggisidentifying_2019,1.7499524
anas_dynamicsvibriocholeraetypical_2021,1.6821036
anbari_increasedtroposphericozonelevels_2022,1.8609225
ancic_detectingmistletoeinfestationsilver_2014,1.5582092
ancic_hyperspectralsensorsapplicationforestry_2019,1.717417
andalibi_leafindexvariationsecoregions_2021,1.7662759
andalibi_multisensorassessmentleafindex_2022,1.7957642
anderegg_testingwarningmetricsdrought_2019,1.6030803
anderson_applicationspatialtechnologiesrangeland_1996,1.7034605
anderson_approachoperationalforestfire_2009,1.437773
