citation,dist
abera_anthropogenicthreatswetlandresources_2022,1.8010089
abera_estimatingwaterbudgetcomponents_2017,1.7329724
abichou_uncertaintiesopticalremotesensing_2010,1.8665755
abidin_mangrovepotentialassessmentdetermining_2023,1.4014101
abiodun_centersspacesciencetechnology_1993,1.8003147
abiodun_remotesensinginformationage_1998,1.4014101
ablat_modisndvitimeseries_2021,1.9020023
abouelmagd_earthobservationsegyptiancoastal_2019,1.7428577
abousamra_detectionfillingphasesgrand_2021,1.691858
abousamra_dynamicshumaninducedlakes_2022,1.7302916
aboushaara_trackingeffectsclimatechange_2022,1.6415539
abouzahr_estimatesmaternalmortalityinterpret_2011,1.51584
abraham_classificationdetectionnaturaldisasters_2023,1.7973855
abraham_trialsimplantablemonitoringdevices_2014,1.6375813
abrahms_dynamicensemblemodelspredict_2019,1.7466615
abrahms_ontogeneticshiftssocialexperiential_2021,1.737614
abreu_characterizingbraziliansanitarylandfill_2016,1.6401956
abrykosov_treatmentoceantidebackground_2022,1.6219981
abuelgasim_changedetectionadaptivefuzzy_1999,1.8286512
abuelmagd_understandingclimatechangeimpact_2024,1.7864172
abujahidandalsharif_contemporarysurveyfreespace_2022,1.8143213
abunnasr_automatedlandsurfacetemperature_2023,1.8407725
abunnasr_perviouschangesurrogatediverse_2021,1.658865
abunnasr_sebuautomatedgoogleearth_2022,1.6068323
abutaleb_estimatingurbangreennessindex_2021,1.7486215
abutaleb_mappingeucalyptstreesresolution_2021,1.6022
abutalip_digitaltwinatmosphericenvironment_2023,1.6935275
acevedo_spaceactivitiesbolivarianrepublic_2011,1.4014101
achard_pantropicalmonitoringdeforestation_2007,1.88752
acharya_quantificationmappingsatellitedriven_2020,1.715319
acheampong_optimisationmodelincentivisingdevelopment_2021,1.6840746
achmad_impactlandlandcover_2023,1.4014101
achu_machinelearningmodellingfire_2021,1.8712062
acierto_developmenthydrologicaltelemetrysystem_2018,1.4014101
aciltasman_impactmodernspatialinformation_2008,1.6948032
ackerman_economicenvironmentalbenefitsweather_1994,1.7753229
ackermann_digitalsurfacemodelsgnss_2014,1.9149996
ackman_extentintraprotocolintersitevariability_2019,1.4014101
acunaalonso_modellingevaluationlandsatellite_2022,1.5143273
ad_analyzingdepletiongroundwaterlevel_2019,1.5898979
adami_seasonalityvegetationtypessouth_2018,1.835166
adamo_expertknowledgetranslatingland_2014,1.8470562
adamo_technologicallymediatedpracticessustainability_2022,1.7380806
adamowicz_economicanalysisspeciesrisk_2016,1.5386717
adams_benefitsmexicanagricultureel_2002,1.670964
adams_emergingroleremotesensing_2006,1.4014101
adams_energyoptimizationextrasolarplanetary_2021,1.6963459
adams_improvedrangeweatherinformation_1995,1.7591023
adams_mappingfloristicgradientsforest_2019,1.7235138
adan_earthobservationsatellitedata_2021,1.5691297
adar_testingpasturequalityindex_2023,1.6659245
addas_proposedplanningconceptpublic_2020,1.2853051
addona_raspberrypivideocamera_2022,1.813271
ade_genuslevelmappinginvasive_2022,1.845509
adebola_roadmapintegratedspaceapplications_2021,1.7206874
adedeji_hybridneurofuzzyinvestigationshort_2021,1.7660083
adedeji_mappingmodelingecosystemservices_2018,1.4014101
adekunle_precisionagricultureapplicabilityopportunities_2013,1.782241
adelowo_environmentalimpactassessmentattenda_2012,1.8474469
adeluyi_estimatingphenologicaldynamicsirrigated_2021,1.767464
adem_estimationevapotranspirationbasedmetric_2023,1.8125244
adenle_spatialestimationvisualizationco2_2017,1.7778832
adeppady_reducingmicroservicesinterferencedeployment_2023,1.7051667
adewumi_investigatinggroundwaterpotentialnortheastern_2023,1.8418503
adeyemi_evaluationlandlandcover_2022,1.7273743
adeyemi_spectralindeximproveextraction_2021,1.7044655
adhikari_identificationprioritizationmappingecosystem_2018,1.4854398
adhikari_perceivedecosystemservicespanchase_2018,1.6658287
adilov_economicanalysisearthorbit_2015,1.6215422
adilov_estimateexpectedeconomiclosses_2023,1.4014101
adinarayana_approachlandplanninghilly_1995,1.7472469
adinarayana_integratedapproachprioritisationwatersheds_1995,1.7731909
adler_monitoringmountainschangingworld_2018,1.8929023
adriaensen_prioritiesnationalspacestrategies_2015,1.4014101
adrian_sentinelsaropticalfusion_2021,2.0132685
adugyamfi_reflectionssciencetechnologyinnovation_2022,1.3775575
adusei_spatialpredictionmappingwater_2021,1.7708881
aekakkararungroj_publiclygisbasedweb_2020,1.8373978
aerts_conservationethiopianchurchforests_2016,1.8410637
afan_adaptivemethodidentifyingmarine_2018,1.6352353
afandy_trendsprojectionsanalysisprecipitation_2023,1.7681285
affek_impactsmodernmechanisedskidding_2017,1.9246719
afifi_detectionimpactlandencroachment_2018,1.8063505
afolabi_costeffectivenessanalysiseast_2023,1.8281685
afreen_floodsusceptibilityanalysispanjkora_2022,1.4782996
afrin_influenceprescribedfirefine_2020,1.7568172
agapiou_potentialvirtualearthobservation_2019,1.848479
agar_nocturnalhaemodialysisaustraliancost_2005,1.6070287
agarwal_predictingpovertyindexdeep_2019,1.6977193
agasha_effectequalityhealthbwindi_2019,1.4942875
agbabiaka_determinantstourismparticipationyoruba_2023,1.5894213
agbaje_cooperationearthobservationmissions_2018,1.6381998
agdas_determininglandlandcover_2023,1.6781642
agduma_speciesrichnessextentpotential_2023,1.8739524
aggestam_digitalnormcontestationfeminist_2023,1.50672
agha_multiscalestrategiesmonitoring_2012,1.8893622
aghababaei_introducingartmo'smachinelearning_2022,1.6906527
aghakouchak_impactbasedmonitoringdrought_2023,1.8736556
aghdam_landslidesusceptibilityassessmenthybrid_2017,1.5877951
agnihotri_intelligentvulnerabilitypredictionsoil_2021,1.7057197
agola_globalizedpovertyenvironment21st_2014,1.4014101
agostinho_sustainabilitydynamicsbrazilianmatopiba_2023,1.6595181
agosto_vectorrasterserveranalysis_2013,1.7062769
agrawal_deepresidualconvolutionalneural_2023,1.5988452
agrillo_earthobservationbiodiversitydata_2021,1.8056295
aguaron_comparisonmethodsestimatingcarbondioxide_2012,1.462814
aguda_spatiotemporalassessmenturban_2013,1.5455734
agudelohz_scenarioslandlandcover_2023,1.5086026
aguiarsilva_flyingforestcanopymovement_2023,1.7553583
aguilar_comparisonspectralindicesextracted_2022,1.7334359
aguilar_performanceassessmentmod16evapotranspiration_2018,1.7459848
aguirregutierrez_pantropicalmodellingcanopyfunctional_2021,1.7760403
ahadi_evaluatingfarmirrigationefficiency_2013,1.691858
ahamed_assessingutilityremotesensing_2022,1.7051785
ahamed_modisbasedautomatedflood_2017,1.9440545
ahearn_monitoringeffectsdracunculiasisremediation_1996,1.8012494
ahmad_agroforestrysuitabilityanalysisbased_2017,1.6030755
ahmad_analysisforestfireclimate_2019,1.741124
ahmad_assessingimpactspopulationgrowth_2018,1.6942804
ahmad_diagnosingirrigationperformancewater_2009,1.8507335
ahmad_fireriskassessmentclimate_2019,1.7851692
ahmad_gismodelingenvironmentalparameters_2023,1.8503423
ahmad_hydrologicalriskassessmentmangla_2023,1.826347
ahmad_landevaluationtermsagroforestry_2017,1.4014103
ahmad_lulcanalysisurbanspaces_2017,1.9918866
ahmad_potentialtreespeciesdistribution_2023,1.8526853
ahmad_reviewmanagementpracticespotato_2023,1.6732268
ahmad_sarbasedsubsidencemonitoring_2022,1.4014101
ahmad_simulationpredictionlandsurface_2022,1.8038409
ahmad_soybeanglycinemaxcropland_2023,1.8106462
ahmad_unveilingnature'sresilienceexploring_2023,1.7586817
ahmadi_intelligentblinddualcolor_2021,1.9010367
ahmadkamal_scenariobasedpollutiondischarge_2020,1.6813684
ahmadybirgani_understandingsalinelakesand_2023,1.9122543
ahmed_advanceddeeplearningpredictive_2024,1.6418428
ahmed_analyzingtrendsdriversland_2023,1.7918142
ahmed_applicationremotesensingestimating_2010,1.7789547
ahmed_climatechangeimpactland_2023,1.7199574
ahmed_comparisonmulticriteriadecisiontechniques_2021,1.7409098
ahmed_deeplearningforecastssoil_2021,1.8619673
ahmed_developingvehiculartrafficnoise_2021,1.6203858
ahmed_droughtmonitoringcoastalbelt_2019,1.9201477
ahmed_enhancingobjectdetectionremote_2024,1.6098325
ahmed_estimatesseasonalinfluenzamortality_2018,1.6901661
ahmed_gisbasedspatialdistribution_2022,1.4014101
ahmed_hydrologicassessmenttrmmgpm_2020,1.834556
ahmed_integrationsentinel2derived_2021,1.4014101
ahmed_introducingremotesensingbased_2019,1.9126182
ahmed_investigationpvutilizabilityuniversity_2022,1.4014101
ahmed_landslidesusceptibilitymodellingapplying_2015,1.8424149
ahmed_preparingturbidityaquaticvegetation_2017,1.8076186
ahmed_remotesensingwildlandfire_2018,1.9069126
ahmed_vehiculartrafficnoiseprediction_2019,1.7596838
ahmed_wintertimecovercrop_2023,1.8915095
ahn_assessmentutilityremotesensing_2023,1.8799105
ahrends_detectingpredictingforestdegradation_2021,1.8225713
ahuja_sodiummonitoringcommerciallyprocessed_2015,1.6585989
ahulu_ghana'sexperienceestablishmentnational_2015,1.8077724
ai_ndvichangeinfluencingfactors_2023,1.4014101
ai_spatialtemporalvariationfactor_2018,1.8098406
aieb_approachprocessingclimatemissing_2019,1.5295285
ainslie_operationalevaluationwildfireair_2022,1.7041934
aires_analysisextremerainfallnatural_2022,1.4014101
airiken_assessmentspatialtemporalecological_2022,1.8088248
aitali_effectslandlandcover_2022,1.7742572
aitkenhead_digitalmappingsoilecosystem_2019,1.6883382
aiyetoro_packetschedulinginternetremote_2022,1.7151635
aizizi_evaluationecologicalqualitystatus_2023,1.8571466
aja_nonparametricassessmentmangroveecosystem_2023,1.6673179
ajayi_assessmentdelineationgroundwaterpotential_2022,1.6811899
ajayi_mappingassessingseasonaldynamics_2023,1.6910123
ajjan_sensorsoftwareglycaemicmanagement_2016,1.7297437
ajtai_supporttoolslandpolicies_2020,1.6524897
aju_identificationsuitablesitesstructures_2021,1.9152827
akbar_landlandcoverchange_2023,1.5648434
akber_impactlandchangeecosystem_2018,1.8546224
akbulut_automaticbuildingextractionimage_2018,1.8505785
akdeniz_spatiotemporalanalysisshoreline_2023,1.7346987
akgoz_monitoringseasonalphenologicalvariability_2022,1.8011883
akgun_applicationremotesensingdata_2012,1.8233242
akhtar_assessmentagriculturalpotentialriver_2020,1.8169122
akhtar_assessmentirrigationperformanceriver_2018,1.8735762
akhtar_couplingremotesensinghydrological_2021,1.4517012
akhtar_integrationresolutionopticalsar_2020,1.8993764
akhtar_leveragingadvancedremotesensing_2023,1.9736127
akhter_shuttingversussellingfamily_2016,1.7050825
akita_maximumentropymodelprediction_2022,1.7688191
akiwumi_miningenvironmentalchangesierra_2008,1.8760836
akiyama_geometricalcorrectioncbers4_2018,1.4014101
akodewou_monitoringdynamicsfaidherbiaalbida_2022,1.7681096
akramkhanov_assessmentspatialdistributionsoil_2012,1.8515716
akritidis_complexaerosoltransportevent_2020,1.7807883
aksoy_assessingperformancemachinelearning_2022,1.7186313
akter_predictinggroundwaterrechargepotential_2020,1.6554362
akturk_degradationcoastalecosystemservices_2021,1.660423
akturk_monitoringforestcanopycover_2023,1.4014101
akturk_technologicaladvancesshapingdiabetes_2019,1.4014101
akyurek_investigationsnowcoverdynamics_2011,1.9129477
akyuz_dispersionmodelsatelliteso2_2019,1.8242214
alaasmi_rapidestimationwaterstress_2022,1.7762195
alabadi_predictiongroundwaterflowingzone_2015,1.8333442
alabadleh_rigorousquantificationstatisticalsignificance_2021,1.7942718
alabdouli_coastalrunoffunitedarab_2019,1.8091245
alabi_sustainableurbanformchallenges_2020,1.6383804
aladhaileh_artificialintelligenceframeworkmodeling_2022,1.6700748
alaizari_assessmentanalysisfloodsusceptibility_2022,1.8554646
alajmi_exploitingremotesensingimagery_2023,1.8494313
alakeson_difficultairwayequipmentsurvey_2014,1.6521258
alam_floodriskassessmentsrinagar_2018,1.7012303
alam_widereconomicbenefitstransport_2022,1.931853
alamdarloo_probabilityassessmentvegetationvulnerability_2018,1.8043804
alamgeer_optimalfuzzywaveletneural_2023,1.7848494
alaniz_industrialforestrynegativelyaffects_2023,1.8457615
alashloo_totalsuspendedsedimentsmapping_2013,1.8044298
alatorre_idenitifyingactiveerosionrisk_2009,1.6155213
alattas_supportingindoornavigationaccess_2017,1.5176622
alavi_estimationsugarcaneevapotranspirationremote_2024,1.5585304
alawadhi_localspatialimpactsglobalization_2017,1.8999015
alban_standardisedsurveillancetrichinellaeuropean_2011,1.6325327
albani_feasibilitystudyoffshorewind_2014,1.8069303
albano_geospatialmethodstoolsnatural_2018,1.971427
albano_scalefloodriskmapping_2020,1.9898214
albe_studentspositionsstudentscontroversial_2005,1.4758545
albert_costeffectivemethodsaccurate_2013,1.9373128
albert_ethnogeographyresourceyanomamimodel_2007,1.915256
albert_waterqualitychallengesindustrial_2021,1.8400891
albuquerque_protocolcanopycovermonitoring_2022,1.73925
alcantara_chiropracticcarepatienterb's_2008,1.5834836
alcantaracosta_temporaldynamicsevapotranspirationsemiarid_2021,1.7322257
alcaras_accuracyevaluationcoastlineextraction_2023,1.7488868
alcarazsegura_environmentalhumancontrolsecosystem_2013,1.7046759
alcarazsegura_globalvisionmonitoringecosystem_2013,1.7962863
aldhebiani_considerationndvithematicdensity_2018,1.8084196
aldousari_landlandcoverchange_2023,1.822457
aldrees_optimizedbehaviortermrainfall_2021,1.8256147
alejandramusse_urbanenvironmentalqualityassessment_2018,1.7181202
alekabi_reflectingdecadecollaborationnasa_2018,1.76137
alemanmontes_modellingsugarcaneagroindustrial_2023,1.7630479
alessandrini_remotelysensedvariablesexplain_2022,1.710083
alexakis_assessmentsoilerosionrelated_2021,1.6357229
alexander_informationtechnologyrealtime_1991,1.4014103
alexandre_sentinel1basedprocessing_2020,1.5956641
alexandridis_mappingirrigatedmediterraneanbasins_2008,1.9236835
alexiou_comparingaccuracylidaruav_2021,1.9383994
alexispenalara_modellingspeciesrichnessfunctional_2022,1.6921709
alfahdawi_waterqualitymonitoringal_2015,1.7172537
alfaromejia_blindconvolutionaldeepautoencoder_2023,1.6385856
alfred_importancemaintainingproperdatabase_2010,1.6672316
algaadi_predictionpotatocropyield_2016,1.6897621
algaadi_satellitebaseddeterminationwater_2022,1.8316138
algarni_urbanphotogrammetricdatabase_1996,1.7094506
alghariani_rainfallrunoffestimationcomparative_2020,1.7950457
alghobari_estimationsurfacewaterrunoff_2020,1.8789947
alharbi_identificationgroundwaterpotentialzones_2023,1.7347292
alhasani_integratedgeospatialapproachadaptive_2023,1.555182
alhassan_evapotranspirationtonoreservoircatchment_2020,1.7602696
alhedny_droughtmonitoringnortherniraq_2020,1.823934
alherbawi_approachdelineationmultipurposeenergy_2022,1.556603
alhetari_developmentwaterqualitymanagement_2023,1.65768
alhwaiti_adaptiveedgedetectionalgorithm_2023,1.4014101
ali_analyzingoccurrencefloodsdroughts_2020,1.6838219
ali_assessingmultiplespatialvariability_2019,1.5148928
ali_comparisonlanduselandcoverdrivers_2011,1.7115054
ali_costeffectivenessanalysistraditional_2020,1.8663883
ali_derivingreservoirconditionswater_2019,1.8045999
ali_evaluationcomparisoncmip6models_2022,1.8342841
ali_gaussianclassconditionalsimplex_2023,1.780546
ali_impactassessmentdroughtmonitoring_2023,1.7495246
ali_improvingdroughtmitigationstrategies_2023,1.8559202
ali_predictingsoilerosionrate_2023,1.7353257
ali_remotesensingsurfacecoal_2022,1.80573
ali_valuationvalidationcarbonsources_2018,1.7364776
aliahmed_shareddecisionatrialfibrillation_2020,1.4014101
aliakbargolkar_delphibasedframeworksystems_2014,1.6080794
alijanian_evaluationsatelliterainfallclimatology_2017,1.6614981
aliloo_dosdon'tsdronetechnology_2024,1.6886122
aliprandicosta_contributioncompositeclinicalprocess_2017,1.6803935
alirahoma_utilizationsolarradiationenergy_2008,1.6731505
alirezaie_ontologybasedreasoningframework_2017,1.7493436
alirsyad_surveybasedapproachestimating_2016,1.4014103
alixgarcia_spatialanalysiscommonproperty_2007,1.4014103
alixgarcia_talecommunitiesexplainingdeforestation_2005,1.4014103
aliyah_modeltraditionalmarketcultural_2020,1.5699382
aliyazicioglu_temporalmonitoringlandland_2021,1.7637634
aliyu_analysislandlandcover_2023,1.7820063
aljebreen_landlandcoverclassification_2024,1.5665514
aljeri_optimizinglandidentificationsocial_2023,1.504519
aljoufie_valuinggreeninfrastructurejeddah_2015,1.715387
alkafy_integratingforestcoverchange_2023,1.766248
alkhoury_patientperspectivesexpectationsinflammatory_2022,1.3950601
alkindi_dynamicchangenormalisedvegetation_2023,1.676962
alkindi_impactshumanrelatedpractices_2017,1.6524363
alkloub_optimalmethodresolutionpopulation_2022,1.7941921
allam_monthly10evapotranspirationrates_2021,1.6811366
allaudin_capacitybuildingspacesector_2005,1.4014101
alleaume_genericremotesensingapproach_2018,1.9517636
allee_applicationcoastalmarineecological_2014,1.6275451
allemand_oceanacidificationimpactscoral_2019,1.8400972
allen_advancesremotesensingcoastal_2014,1.8082534
allen_assessingdifferencednormalizedburn_2008,1.7096837
allen_clinicalpathwaysimulationmachine_2022,1.4014101
allen_landsatbasedenergybalance_2005,1.8000712
allen_overviewspectralimaginghuman_2016,1.7463701
allen_satelliteremotesensingland_2018,1.6755064
allen_sealevelriseexposure_2022,1.9302733
allen_stableisotopeanalysisreveals_2013,1.8557521
allen_underwateracousticenvironmentsgaan_2018,1.7644595
allnutt_efficacytmsatelliteimagery_2002,1.7410951
allocca_methodologygroundwaterfloodingsusceptibility_2021,1.7999411
almadronesreyes_landlandcoverchange_2023,1.6125932
almasud_applicationsustainabilityindextidal_2023,1.6617383
almeida_futurescenarioslandcoverage_2023,1.4014101
almeida_monitoringrestoredtropicalforest_2021,1.7782466
almeida_predictionriskvisceralleishmaniasis_2014,1.7027264
almeidanaunay_optimizationsoilbackgroundremoval_2023,1.5811031
almela_sciencepolicylessonslearned_2023,1.8423679
almiron_methodologicalproposalmonitoringvehicular_2020,1.8191906
almuhtaram_machinelearninganomalydetection_2021,1.8715675
alnajjar_spatiallandslidesusceptibilityassessment_2021,1.8264155
alnasrawi_assessmentanthropogenicclimaticstressors_2018,1.9845972
aloia_managementstagecutaneousmelanoma_2005,1.7002633
alokozai_patientengagementapproachestotal_2021,1.7766924
alonso_changevegetablecoverageimpact_2020,1.8826826
alonso_wetlandlandscapespatiotemporal_2016,1.7293984
alonsomartinez_remotemappingfoodscapessuas_2020,1.7166824
alonsomontesinos_applicationbayesiannetworkclassifiers_2016,1.4014101
alonzo_droughtriskassessmentmonitoring_2023,1.8761573
alparslan_waterqualityassessmentömerli_2007,2.0628128
alphan_analysislandscapeindicatorenvironmental_2017,1.7353572
alqadhi_assessingeffectfuturelandslide_2022,1.78408
alqahtani_demonstrationsustainabledevelopmentgroundwater_2021,2.0006537
alqasemi_impactcovid19lockdown_2021,1.6588843
alrahbi_analysistruecolorimages_2019,1.9623289
alrawabdeh_unmannedaerialvehiclebased_2016,1.9920976
alruzouq_macromicrogeospatial_2018,1.7029145
alruzouq_spatiotemporalanalysisurban_2019,1.7906475
alsabhan_platformsviabilitymobilegis_2011,1.3116046
alsafadi_assessmentcarbonproductivitytrends_2022,1.7193812
alshaiba_automaticmanholeextractionmms_2020,1.7545016
alsmadi_integratedspacebasedbuilding_2023,1.6432166
alston_investigationsatellitedataaiding_2011,1.7582282
alsubhi_quantifyingimpactdustsources_2022,1.7619486
alsuwaidi_featureensemblebasednovelty_2018,1.8440174
alswaitti_densitybasedparticleswarm_2018,1.6412513
altalbe_designdevelopmentexperimentalverification_2023,1.6799736
altamirano_invasivespeciesulexeuropaeus_2016,1.6402856
altamirano_landscapedisturbancegradientsimportance_2020,1.2574799
altamirano_woodyspeciesdiversitytemperate_2010,1.6874535
altemuscullen_reviewapplicationsremotesensing_2023,1.9289227
altes_anningtonversusdeutscheannington_2019,1.6393101
althoff_evapotranspirationirrigatedagricultureorbital_2019,1.8302293
althuwaynee_demystifyinguncertaintypm10susceptibility_2021,1.6978226
alton_plantfunctionaltypesglobal_2011,1.7845109
altunel_determininghabitatfragmentationgeoscience_2021,1.7691251
altunina_integratedassessmentanthropogeniccontamination_2014,1.9529822
alvarado_barriersremotehealthinterventions_2017,1.5322034
alvarez_sensinglightschallengestransforming_2022,1.6397791
alvarezleon_crowdsourcedstreetlevelimagery_2019,1.6924111
alvarezleon_productionpropertyconstructionremotely_2017,1.4894055
alvarezmartinez_trainingdatacounteracttopographic_2018,1.8061373
alvarezmozos_correlationgroundmeasuredsoil_2005,1.5468788
alves_humanprogressdroughtsensitivity_2020,1.727666
alvesdunkerson_costanalysisneonatalcare_2002,1.8343334
alvino_investigatingglobalsocioeconomic_2019,1.7213032
alvites_lidartoolassessingtimber_2022,1.7427425
alvizuritintaya_studyevaluationsurfacewater_2022,1.6562159
alyahya_analysissolarradiationatlas_2016,1.8366623
alzamora_technicaleconomicfeasibilityimplementing_2021,1.9082401
amadi_sensitivityvegetationclimatevariability_2018,1.6811752
amadorcruz_systematicreviewdefinitioncriteria_2021,1.6637495
amani_buildingenergyconservationatrium_2018,1.7102346
amankulova_comparisonplanetscopesentinel2_2023,1.940809
amante_estimatingcoastaldigitalelevation_2018,1.8987161
amar_habitatpredictslossesred_2004,1.6866674
amaral_expansionsoybeanfarmingdeforested_2021,1.8307713
amarasingam_reviewuavplatformssensors_2022,1.9029875
amare_youthmigrationdecisionssaharan_2021,1.7193162
amarnath_floodmappingtoolsdisaster_2017,1.9368635
amarni_mappingvulnerabilitymarineintrusion_2020,1.949957
amazirh_retrievingcropalbedobased_2021,1.5915986
ambastha_spatialanalysisanthropogenicdisturbances_2010,1.563218
ambatali_humanresourcedevelopmentmanagement_2024,1.9053699
ambrose_o3lowerfreetroposphere_2011,1.8664773
ambrosino_lidardatahrsievaluate_2023,1.7966805
ambrosone_retrievingsoilmoisturerainfed_2020,1.6865563
amegnaglo_contingentvaluationstudybenefits_2017,1.79195
amen_mappingfloodproneutilizing_2023,1.4445384
amesse_economiceffectsspinoffs_2002,1.5907218
amgoth_exploringlulcpakhallake_2023,1.7748398
amici_integratedmethodcreatehabitat_2010,1.4014101
amici_multitemporalapproachmaxent_2017,1.6313956
amin_calculationvalidationactualevapotranspiration_2020,1.7515595
amin_droughtriskassessmentstudy_2019,1.8772227
amin_intelligentneutrosophicdiagnosticsystem_2021,1.7038965
amin_quantificationgroundwaterstoragevariations_2019,1.6838372
amini_urbanlandlandcover_2022,1.6737211
aminzadeh_aerialcooperativemultirobot_2023,1.7644908
amiri_bioclimaticvariablesprecipitationtemperature_2020,1.7754792
amiri_potentialassessmentgeomorphologicallandforms_2018,1.8067791
amiri_spatiotemporalvariabilitysoilmoisture_2020,1.721779
amirisimkooei_basicconceptsoptimizationdesign_2012,1.5063384
amirsiddique_modelingimpactriskassessment_2023,1.8249806
amirsiddique_spatiotemporalimplicationsurbanizationurban_2021,1.7931424
amirzehni_evaluatingcapabilitiessplinecubic_2023,1.8322091
amitrano_realtimevolumetricestimates_2022,1.9617846
amjadi_microsatelliteanalysisgeneticdiversity_2021,1.7972949
ammann_chartvalidationinpatientinternational_2018,1.6988363
ammeish_rsgisbasedapproach_2016,1.4014101
amoakojohnson_dependenceagricultureecosystemservices_2014,1.896607
amorim_infralittoralmappingoceanicarchipelago_2015,1.8642806
amorim_overviewoceanclimatologyvariability_2017,1.6269263
amoroso_bottomtrawlfishingfootprints_2018,1.6996336
amos_determiningsentinel2amsi_2019,1.7095115
amparo_characterizationprimaryproductivitylevels_1995,1.8640492
amuyou_quantificationgroundbiomasscross_2022,1.7580163
amyandclaireandjordanandglen_serviceuserperspectivesethically_2010,1.7965846
an_localtelecouplingdevelopment_2023,1.6329477
an_optimaldailyschedulingmobile_2019,1.8354316
an_precisionwaterbodyextraction_2022,1.4715157
an_quantifyingpastcurrentfuture_2022,1.8571216
an_relationshipconstructionlandexpansion_2023,1.5702833
an_spatialtemporalevolutioncarbon_2022,1.9109275
anakha_predictinggeographicaldistributionacropora_2022,1.9379334
anand_groundwatermanagementsustainability_2016,1.5564873
anand_integratingmultisensorsdata_2021,1.8449653
anand_predictingcurrentfuturepotential_2021,1.6781807
anand_remotesensinggisidentifying_2019,1.4014101
anas_dynamicsvibriocholeraetypical_2021,1.8649621
anbari_increasedtroposphericozonelevels_2022,1.6593882
ancic_detectingmistletoeinfestationsilver_2014,1.8727803
ancic_hyperspectralsensorsapplicationforestry_2019,1.4014101
andalibi_leafindexvariationsecoregions_2021,1.8567666
andalibi_multisensorassessmentleafindex_2022,1.76085
anderegg_testingwarningmetricsdrought_2019,2.0178576
anderson_applicationspatialtechnologiesrangeland_1996,1.8330371
