citation,dist
abdul_quantifyinglandscapestructurekelantan_2021,1.748831
abdulaziz_distributionfecalcontaminationurbanized_2023,2.0150118
abdulhammed_satelliteimagesmatchingmosaic_2023,1.5287603
abdulkadirov_satelliteimagerecognitionensemble_2024,1.519917
abdulkalam_internationalpartnershiplunarmissions_2005,1.6460754
abdulkareem_termhydrologicimpactassessment_2018,1.8660805
abdulkareem_termrunoffdynamicsassessment_2019,1.8142824
abdullah_monitoringdrasticgrowthship_2013,1.6204447
abdullah_precisionagriculturepracticesplanting_2023,1.6053413
abdullah_urbangreenbluespace_2022,1.5898777
abdullahalmamun_ecosystemservicesassessmentvaluation_2017,1.3122529
abdullahi_gisbasedsustainablecity_2015,1.5453377
abdullahi_spatialmodellingsitesuitability_2014,1.5599658
abdulmajid_influencetechnologyadoptionfarmers_2024,1.2353749
abdusalam_characteristicsimpactfactorsevapotranspiration_2018,1.587471
abebe_dynamicslandlandcover_2022,1.7432561
abebe_rurallandmanagementoptions_2020,1.6312785
abedi_mineralpotentialmappingcentral_2015,1.6350839
abedigheshlaghi_gisdevelopmodelforest_2019,1.6016259
aben_callviewshedecologyadvancing_2018,1.2567319
abera_anthropogenicthreatswetlandresources_2022,1.6640593
abera_estimatingwaterbudgetcomponents_2017,1.64885
abichou_uncertaintiesopticalremotesensing_2010,1.6910992
abidin_mangrovepotentialassessmentdetermining_2023,1.6740227
abiodun_centersspacesciencetechnology_1993,1.5767424
abiodun_remotesensinginformationage_1998,1.1917629
ablat_modisndvitimeseries_2021,1.8297433
abouelmagd_earthobservationsegyptiancoastal_2019,1.5315584
abousamra_detectionfillingphasesgrand_2021,1.7382681
abousamra_dynamicshumaninducedlakes_2022,1.7836791
aboushaara_trackingeffectsclimatechange_2022,1.5200363
abouzahr_estimatesmaternalmortalityinterpret_2011,1.4908686
abraham_classificationdetectionnaturaldisasters_2023,1.6352692
abraham_trialsimplantablemonitoringdevices_2014,1.5734121
abrahms_dynamicensemblemodelspredict_2019,1.7547396
abrahms_ontogeneticshiftssocialexperiential_2021,1.5707688
abreu_characterizingbraziliansanitarylandfill_2016,1.7913592
abrykosov_treatmentoceantidebackground_2022,1.4247159
abuelgasim_changedetectionadaptivefuzzy_1999,1.6001389
abuelmagd_understandingclimatechangeimpact_2024,1.6980156
abujahidandalsharif_contemporarysurveyfreespace_2022,1.7742579
abunnasr_automatedlandsurfacetemperature_2023,1.6846803
abunnasr_perviouschangesurrogatediverse_2021,1.527746
abunnasr_sebuautomatedgoogleearth_2022,1.5003786
abutaleb_estimatingurbangreennessindex_2021,1.6883503
abutaleb_mappingeucalyptstreesresolution_2021,1.5933173
abutalip_digitaltwinatmosphericenvironment_2023,1.7016798
acevedo_spaceactivitiesbolivarianrepublic_2011,1.7488308
achard_pantropicalmonitoringdeforestation_2007,1.7168939
acharya_quantificationmappingsatellitedriven_2020,1.6485868
acheampong_optimisationmodelincentivisingdevelopment_2021,1.3843508
achmad_impactlandlandcover_2023,1.6222053
achu_machinelearningmodellingfire_2021,1.7931421
acierto_developmenthydrologicaltelemetrysystem_2018,1.6289675
aciltasman_impactmodernspatialinformation_2008,1.3871378
ackerman_economicenvironmentalbenefitsweather_1994,1.7511816
ackermann_digitalsurfacemodelsgnss_2014,1.6328652
ackman_extentintraprotocolintersitevariability_2019,1.6600407
acunaalonso_modellingevaluationlandsatellite_2022,1.4902121
ad_analyzingdepletiongroundwaterlevel_2019,1.3217585
adami_seasonalityvegetationtypessouth_2018,1.6156416
adamo_expertknowledgetranslatingland_2014,1.6703509
adamo_technologicallymediatedpracticessustainability_2022,1.5571883
adamowicz_economicanalysisspeciesrisk_2016,1.4191465
adams_benefitsmexicanagricultureel_2002,1.4856915
adams_emergingroleremotesensing_2006,1.5239803
adams_energyoptimizationextrasolarplanetary_2021,1.6327517
adams_improvedrangeweatherinformation_1995,0.87056243
adams_mappingfloristicgradientsforest_2019,1.6529105
adan_earthobservationsatellitedata_2021,1.6457232
adar_testingpasturequalityindex_2023,1.6655874
addas_proposedplanningconceptpublic_2020,1.4902432
addona_raspberrypivideocamera_2022,1.5075155
ade_genuslevelmappinginvasive_2022,1.7945517
adebola_roadmapintegratedspaceapplications_2021,1.6359924
adedeji_hybridneurofuzzyinvestigationshort_2021,1.7023885
adedeji_mappingmodelingecosystemservices_2018,1.569165
adekunle_precisionagricultureapplicabilityopportunities_2013,1.6332514
adelowo_environmentalimpactassessmentattenda_2012,1.9459946
adeluyi_estimatingphenologicaldynamicsirrigated_2021,1.7326803
adem_estimationevapotranspirationbasedmetric_2023,1.7409835
adenle_spatialestimationvisualizationco2_2017,1.7960058
adeppady_reducingmicroservicesinterferencedeployment_2023,1.6519933
adewumi_investigatinggroundwaterpotentialnortheastern_2023,1.510421
adeyemi_evaluationlandlandcover_2022,1.6054068
adeyemi_spectralindeximproveextraction_2021,1.2669926
adhikari_identificationprioritizationmappingecosystem_2018,1.6213791
adhikari_perceivedecosystemservicespanchase_2018,1.69046
adilov_economicanalysisearthorbit_2015,1.4487582
adilov_estimateexpectedeconomiclosses_2023,1.6903857
adinarayana_approachlandplanninghilly_1995,1.6755397
adinarayana_integratedapproachprioritisationwatersheds_1995,1.7027625
adler_monitoringmountainschangingworld_2018,1.7269064
adriaensen_prioritiesnationalspacestrategies_2015,1.4896698
adrian_sentinelsaropticalfusion_2021,1.8137181
adugyamfi_reflectionssciencetechnologyinnovation_2022,1.4149997
adusei_spatialpredictionmappingwater_2021,1.646559
aekakkararungroj_publiclygisbasedweb_2020,1.5897092
aerts_conservationethiopianchurchforests_2016,1.6740582
afan_adaptivemethodidentifyingmarine_2018,1.5947647
afandy_trendsprojectionsanalysisprecipitation_2023,1.4116662
affek_impactsmodernmechanisedskidding_2017,1.6207039
afifi_detectionimpactlandencroachment_2018,1.2911977
afolabi_costeffectivenessanalysiseast_2023,1.6435184
afreen_floodsusceptibilityanalysispanjkora_2022,1.2448134
afrin_influenceprescribedfirefine_2020,1.8035214
agapiou_potentialvirtualearthobservation_2019,1.6444936
agar_nocturnalhaemodialysisaustraliancost_2005,1.3610448
agarwal_predictingpovertyindexdeep_2019,1.5750775
agasha_effectequalityhealthbwindi_2019,1.2477405
agbabiaka_determinantstourismparticipationyoruba_2023,1.6234525
agbaje_cooperationearthobservationmissions_2018,1.3273149
agdas_determininglandlandcover_2023,1.6240535
agduma_speciesrichnessextentpotential_2023,1.6348768
aggestam_digitalnormcontestationfeminist_2023,1.2976091
agha_multiscalestrategiesmonitoring_2012,1.9028444
aghababaei_introducingartmo'smachinelearning_2022,1.4182338
aghakouchak_impactbasedmonitoringdrought_2023,1.7332026
aghdam_landslidesusceptibilityassessmenthybrid_2017,1.6624708
agnihotri_intelligentvulnerabilitypredictionsoil_2021,1.6569145
agola_globalizedpovertyenvironment21st_2014,1.4003831
agostinho_sustainabilitydynamicsbrazilianmatopiba_2023,1.6397095
agosto_vectorrasterserveranalysis_2013,1.2639276
agrawal_deepresidualconvolutionalneural_2023,1.6316384
agrillo_earthobservationbiodiversitydata_2021,1.648587
aguaron_comparisonmethodsestimatingcarbondioxide_2012,1.4828904
aguda_spatiotemporalassessmenturban_2013,1.4755814
agudelohz_scenarioslandlandcover_2023,1.6846552
aguiarsilva_flyingforestcanopymovement_2023,1.6974155
aguilar_comparisonspectralindicesextracted_2022,1.6884408
aguilar_performanceassessmentmod16evapotranspiration_2018,1.5821651
aguirregutierrez_pantropicalmodellingcanopyfunctional_2021,1.8211222
ahadi_evaluatingfarmirrigationefficiency_2013,1.7382681
ahamed_assessingutilityremotesensing_2022,1.726612
ahamed_modisbasedautomatedflood_2017,1.6587518
ahearn_monitoringeffectsdracunculiasisremediation_1996,1.8066136
ahmad_agroforestrysuitabilityanalysisbased_2017,1.4854901
ahmad_analysisforestfireclimate_2019,1.7940862
ahmad_assessingimpactspopulationgrowth_2018,1.7810936
ahmad_diagnosingirrigationperformancewater_2009,1.657592
ahmad_fireriskassessmentclimate_2019,1.778029
ahmad_gismodelingenvironmentalparameters_2023,1.7087147
ahmad_hydrologicalriskassessmentmangla_2023,1.6398176
ahmad_landevaluationtermsagroforestry_2017,1.6582849
ahmad_lulcanalysisurbanspaces_2017,1.7758981
ahmad_potentialtreespeciesdistribution_2023,1.7518857
ahmad_reviewmanagementpracticespotato_2023,1.6139861
ahmad_sarbasedsubsidencemonitoring_2022,1.7427638
ahmad_simulationpredictionlandsurface_2022,1.8531225
ahmad_soybeanglycinemaxcropland_2023,1.6571448
ahmad_unveilingnature'sresilienceexploring_2023,1.805681
ahmadi_intelligentblinddualcolor_2021,1.5777719
ahmadkamal_scenariobasedpollutiondischarge_2020,1.6022005
ahmadybirgani_understandingsalinelakesand_2023,1.8416889
ahmed_advanceddeeplearningpredictive_2024,1.6601255
ahmed_analyzingtrendsdriversland_2023,1.8537247
ahmed_applicationremotesensingestimating_2010,1.8259494
ahmed_climatechangeimpactland_2023,1.533119
ahmed_comparisonmulticriteriadecisiontechniques_2021,1.5306022
ahmed_deeplearningforecastssoil_2021,1.7739316
ahmed_developingvehiculartrafficnoise_2021,1.7142138
ahmed_droughtmonitoringcoastalbelt_2019,1.4636767
ahmed_enhancingobjectdetectionremote_2024,1.628318
ahmed_estimatesseasonalinfluenzamortality_2018,1.7017771
ahmed_gisbasedspatialdistribution_2022,1.6918193
ahmed_hydrologicassessmenttrmmgpm_2020,1.7253816
ahmed_integrationsentinel2derived_2021,1.7488308
ahmed_introducingremotesensingbased_2019,1.7783418
ahmed_investigationpvutilizabilityuniversity_2022,1.430733
ahmed_landslidesusceptibilitymodellingapplying_2015,1.7274071
ahmed_preparingturbidityaquaticvegetation_2017,1.5220361
ahmed_remotesensingwildlandfire_2018,1.7687008
ahmed_vehiculartrafficnoiseprediction_2019,1.6259706
ahmed_wintertimecovercrop_2023,1.7703447
ahn_assessmentutilityremotesensing_2023,1.5106614
ahrends_detectingpredictingforestdegradation_2021,1.6576116
ahuja_sodiummonitoringcommerciallyprocessed_2015,1.7031125
ahulu_ghana'sexperienceestablishmentnational_2015,1.6566187
ai_ndvichangeinfluencingfactors_2023,1.7396123
ai_spatialtemporalvariationfactor_2018,1.7674564
aieb_approachprocessingclimatemissing_2019,1.6686307
ainslie_operationalevaluationwildfireair_2022,1.4022788
aires_analysisextremerainfallnatural_2022,1.7488308
airiken_assessmentspatialtemporalecological_2022,1.6525173
aitali_effectslandlandcover_2022,1.4689174
aitkenhead_digitalmappingsoilecosystem_2019,1.5986209
aiyetoro_packetschedulinginternetremote_2022,1.6525269
aizizi_evaluationecologicalqualitystatus_2023,1.8168614
aja_nonparametricassessmentmangroveecosystem_2023,1.4610195
ajayi_assessmentdelineationgroundwaterpotential_2022,1.7372271
ajayi_mappingassessingseasonaldynamics_2023,1.8375152
ajjan_sensorsoftwareglycaemicmanagement_2016,2.0568275
ajtai_supporttoolslandpolicies_2020,1.6098261
aju_identificationsuitablesitesstructures_2021,1.6952055
akbar_landlandcoverchange_2023,1.4626634
akber_impactlandchangeecosystem_2018,1.6005352
akbulut_automaticbuildingextractionimage_2018,1.6141734
akdeniz_spatiotemporalanalysisshoreline_2023,1.806206
akgoz_monitoringseasonalphenologicalvariability_2022,1.7646118
akgun_applicationremotesensingdata_2012,1.594058
akhtar_assessmentagriculturalpotentialriver_2020,1.7056456
akhtar_assessmentirrigationperformanceriver_2018,1.867646
akhtar_couplingremotesensinghydrological_2021,1.6303785
akhtar_integrationresolutionopticalsar_2020,1.6939361
akhtar_leveragingadvancedremotesensing_2023,1.6382992
akhter_shuttingversussellingfamily_2016,1.4257531
akita_maximumentropymodelprediction_2022,1.5986753
akiwumi_miningenvironmentalchangesierra_2008,1.5435042
akiyama_geometricalcorrectioncbers4_2018,1.5859867
akodewou_monitoringdynamicsfaidherbiaalbida_2022,1.5582812
akramkhanov_assessmentspatialdistributionsoil_2012,1.797591
akritidis_complexaerosoltransportevent_2020,1.7453284
aksoy_assessingperformancemachinelearning_2022,1.6241894
akter_predictinggroundwaterrechargepotential_2020,1.4114711
akturk_degradationcoastalecosystemservices_2021,1.4539249
akturk_monitoringforestcanopycover_2023,1.5471714
akturk_technologicaladvancesshapingdiabetes_2019,1.748831
akyurek_investigationsnowcoverdynamics_2011,1.9454402
akyuz_dispersionmodelsatelliteso2_2019,1.7470801
alaasmi_rapidestimationwaterstress_2022,1.6485868
alabadi_predictiongroundwaterflowingzone_2015,1.6319185
alabadleh_rigorousquantificationstatisticalsignificance_2021,1.7404398
alabdouli_coastalrunoffunitedarab_2019,1.811032
alabi_sustainableurbanformchallenges_2020,1.6741073
aladhaileh_artificialintelligenceframeworkmodeling_2022,1.7342145
alaizari_assessmentanalysisfloodsusceptibility_2022,1.6225652
alajmi_exploitingremotesensingimagery_2023,1.6006641
alakeson_difficultairwayequipmentsurvey_2014,1.5043076
alam_floodriskassessmentsrinagar_2018,1.5284534
alam_widereconomicbenefitstransport_2022,1.8409669
alamdarloo_probabilityassessmentvegetationvulnerability_2018,1.8145723
alamgeer_optimalfuzzywaveletneural_2023,1.7976439
alaniz_industrialforestrynegativelyaffects_2023,1.7665284
alashloo_totalsuspendedsedimentsmapping_2013,1.6837037
alatorre_idenitifyingactiveerosionrisk_2009,1.602797
alattas_supportingindoornavigationaccess_2017,1.5723262
alavi_estimationsugarcaneevapotranspirationremote_2024,1.4176872
alawadhi_localspatialimpactsglobalization_2017,1.5235965
alban_standardisedsurveillancetrichinellaeuropean_2011,1.4493978
albani_feasibilitystudyoffshorewind_2014,1.6760566
albano_geospatialmethodstoolsnatural_2018,1.3413224
albano_scalefloodriskmapping_2020,1.5834146
albe_studentspositionsstudentscontroversial_2005,1.422819
albert_costeffectivemethodsaccurate_2013,1.679055
albert_ethnogeographyresourceyanomamimodel_2007,1.7265062
albert_waterqualitychallengesindustrial_2021,1.8827295
albuquerque_protocolcanopycovermonitoring_2022,1.5360498
alcantara_chiropracticcarepatienterb's_2008,1.6693603
alcantaracosta_temporaldynamicsevapotranspirationsemiarid_2021,1.6703125
alcaras_accuracyevaluationcoastlineextraction_2023,1.7360965
alcarazsegura_environmentalhumancontrolsecosystem_2013,1.7994244
alcarazsegura_globalvisionmonitoringecosystem_2013,1.6222048
aldhebiani_considerationndvithematicdensity_2018,1.300849
aldousari_landlandcoverchange_2023,1.6921717
aldrees_optimizedbehaviortermrainfall_2021,1.7995145
alejandramusse_urbanenvironmentalqualityassessment_2018,1.5170711
alekabi_reflectingdecadecollaborationnasa_2018,1.7679664
alemanmontes_modellingsugarcaneagroindustrial_2023,1.73261
alessandrini_remotelysensedvariablesexplain_2022,1.7297274
alexakis_assessmentsoilerosionrelated_2021,1.5759683
alexander_informationtechnologyrealtime_1991,1.5025058
alexandre_sentinel1basedprocessing_2020,1.4089448
alexandridis_mappingirrigatedmediterraneanbasins_2008,1.7417147
alexiou_comparingaccuracylidaruav_2021,1.7623296
alexispenalara_modellingspeciesrichnessfunctional_2022,1.6050575
alfahdawi_waterqualitymonitoringal_2015,1.6014373
alfaromejia_blindconvolutionaldeepautoencoder_2023,1.521975
alfred_importancemaintainingproperdatabase_2010,1.653325
algaadi_predictionpotatocropyield_2016,1.7121055
algaadi_satellitebaseddeterminationwater_2022,1.8284878
algarni_urbanphotogrammetricdatabase_1996,1.2319578
alghariani_rainfallrunoffestimationcomparative_2020,1.7663028
alghobari_estimationsurfacewaterrunoff_2020,1.7522124
alharbi_identificationgroundwaterpotentialzones_2023,1.5967157
alhasani_integratedgeospatialapproachadaptive_2023,1.5785159
alhassan_evapotranspirationtonoreservoircatchment_2020,1.7439488
alhedny_droughtmonitoringnortherniraq_2020,1.5905304
alherbawi_approachdelineationmultipurposeenergy_2022,1.6193824
alhetari_developmentwaterqualitymanagement_2023,1.7419565
alhwaiti_adaptiveedgedetectionalgorithm_2023,1.6706882
ali_analyzingoccurrencefloodsdroughts_2020,1.5592494
ali_assessingmultiplespatialvariability_2019,1.7425488
ali_comparisonlanduselandcoverdrivers_2011,1.7261147
ali_costeffectivenessanalysistraditional_2020,1.5844648
ali_derivingreservoirconditionswater_2019,1.6868893
ali_evaluationcomparisoncmip6models_2022,1.797445
ali_gaussianclassconditionalsimplex_2023,1.6436858
ali_impactassessmentdroughtmonitoring_2023,1.7258737
ali_improvingdroughtmitigationstrategies_2023,1.8518436
ali_predictingsoilerosionrate_2023,1.811584
ali_remotesensingsurfacecoal_2022,1.6684561
ali_valuationvalidationcarbonsources_2018,1.6985255
aliahmed_shareddecisionatrialfibrillation_2020,1.5161953
aliakbargolkar_delphibasedframeworksystems_2014,1.4285772
alijanian_evaluationsatelliterainfallclimatology_2017,1.6099253
aliloo_dosdon'tsdronetechnology_2024,1.7215208
aliprandicosta_contributioncompositeclinicalprocess_2017,1.6993766
alirahoma_utilizationsolarradiationenergy_2008,1.668946
alirezaie_ontologybasedreasoningframework_2017,1.3132939
alirsyad_surveybasedapproachestimating_2016,1.5827872
alixgarcia_spatialanalysiscommonproperty_2007,1.5947465
alixgarcia_talecommunitiesexplainingdeforestation_2005,1.496805
aliyah_modeltraditionalmarketcultural_2020,1.5100155
aliyazicioglu_temporalmonitoringlandland_2021,1.5393039
aliyu_analysislandlandcover_2023,1.7265459
aljebreen_landlandcoverclassification_2024,1.525383
aljeri_optimizinglandidentificationsocial_2023,1.5562179
aljoufie_valuinggreeninfrastructurejeddah_2015,1.6075712
alkafy_integratingforestcoverchange_2023,1.4937581
alkhoury_patientperspectivesexpectationsinflammatory_2022,1.2796055
alkindi_dynamicchangenormalisedvegetation_2023,1.7146611
alkindi_impactshumanrelatedpractices_2017,1.7114458
alkloub_optimalmethodresolutionpopulation_2022,1.6746233
allam_monthly10evapotranspirationrates_2021,1.6197863
allaudin_capacitybuildingspacesector_2005,1.7488308
alleaume_genericremotesensingapproach_2018,1.5539005
allee_applicationcoastalmarineecological_2014,1.4852709
allemand_oceanacidificationimpactscoral_2019,1.4106793
allen_advancesremotesensingcoastal_2014,1.7674775
allen_assessingdifferencednormalizedburn_2008,1.8758625
allen_clinicalpathwaysimulationmachine_2022,1.669893
allen_landsatbasedenergybalance_2005,1.583743
allen_overviewspectralimaginghuman_2016,1.6218164
allen_satelliteremotesensingland_2018,1.6714921
allen_sealevelriseexposure_2022,1.610164
allen_stableisotopeanalysisreveals_2013,1.8267373
allen_underwateracousticenvironmentsgaan_2018,1.8362747
allnutt_efficacytmsatelliteimagery_2002,1.6678768
allocca_methodologygroundwaterfloodingsusceptibility_2021,1.6420953
almadronesreyes_landlandcoverchange_2023,1.7990912
almasud_applicationsustainabilityindextidal_2023,1.5967288
almeida_futurescenarioslandcoverage_2023,1.566854
almeida_monitoringrestoredtropicalforest_2021,1.5574069
almeida_predictionriskvisceralleishmaniasis_2014,1.6221336
almeidanaunay_optimizationsoilbackgroundremoval_2023,1.802937
almela_sciencepolicylessonslearned_2023,1.4180055
almiron_methodologicalproposalmonitoringvehicular_2020,1.4960678
almuhtaram_machinelearninganomalydetection_2021,1.7644378
alnajjar_spatiallandslidesusceptibilityassessment_2021,1.6544449
alnasrawi_assessmentanthropogenicclimaticstressors_2018,1.8046459
aloia_managementstagecutaneousmelanoma_2005,1.7940736
alokozai_patientengagementapproachestotal_2021,1.8114583
alonso_changevegetablecoverageimpact_2020,1.8041104
alonso_wetlandlandscapespatiotemporal_2016,1.5176713
alonsomartinez_remotemappingfoodscapessuas_2020,1.7194083
alonsomontesinos_applicationbayesiannetworkclassifiers_2016,1.7100372
alonzo_droughtriskassessmentmonitoring_2023,1.8631554
alparslan_waterqualityassessmentömerli_2007,1.8276956
alphan_analysislandscapeindicatorenvironmental_2017,1.5374607
alqadhi_assessingeffectfuturelandslide_2022,1.5571858
alqahtani_demonstrationsustainabledevelopmentgroundwater_2021,1.6259022
alqasemi_impactcovid19lockdown_2021,1.7382681
alrahbi_analysistruecolorimages_2019,1.7714269
alrawabdeh_unmannedaerialvehiclebased_2016,1.7448766
alruzouq_macromicrogeospatial_2018,1.6316955
alruzouq_spatiotemporalanalysisurban_2019,1.7481315
alsabhan_platformsviabilitymobilegis_2011,1.496612
alsafadi_assessmentcarbonproductivitytrends_2022,1.9224784
alshaiba_automaticmanholeextractionmms_2020,1.4836533
alsmadi_integratedspacebasedbuilding_2023,1.4054725
alston_investigationsatellitedataaiding_2011,1.6318781
alsubhi_quantifyingimpactdustsources_2022,1.6844789
alsuwaidi_featureensemblebasednovelty_2018,1.641959
alswaitti_densitybasedparticleswarm_2018,1.6482561
altalbe_designdevelopmentexperimentalverification_2023,1.7036817
altamirano_invasivespeciesulexeuropaeus_2016,1.7376654
altamirano_landscapedisturbancegradientsimportance_2020,1.5326641
altamirano_woodyspeciesdiversitytemperate_2010,1.6543646
altemuscullen_reviewapplicationsremotesensing_2023,1.9104012
altes_anningtonversusdeutscheannington_2019,1.5119529
althoff_evapotranspirationirrigatedagricultureorbital_2019,1.784795
althuwaynee_demystifyinguncertaintypm10susceptibility_2021,1.3738751
alton_plantfunctionaltypesglobal_2011,1.8406594
altunel_determininghabitatfragmentationgeoscience_2021,1.7326084
altunina_integratedassessmentanthropogeniccontamination_2014,1.7668802
alvarado_barriersremotehealthinterventions_2017,1.3315122
alvarez_sensinglightschallengestransforming_2022,1.4301097
alvarezleon_crowdsourcedstreetlevelimagery_2019,1.1353688
alvarezleon_productionpropertyconstructionremotely_2017,1.1616918
alvarezmartinez_trainingdatacounteracttopographic_2018,1.4400097
alvarezmozos_correlationgroundmeasuredsoil_2005,1.5746253
alves_humanprogressdroughtsensitivity_2020,1.7206323
alvesdunkerson_costanalysisneonatalcare_2002,1.6394699
alvino_investigatingglobalsocioeconomic_2019,1.2282443
alvites_lidartoolassessingtimber_2022,1.7150874
alvizuritintaya_studyevaluationsurfacewater_2022,1.6693307
alyahya_analysissolarradiationatlas_2016,1.6341267
alzamora_technicaleconomicfeasibilityimplementing_2021,1.4176196
amadi_sensitivityvegetationclimatevariability_2018,1.5565081
amadorcruz_systematicreviewdefinitioncriteria_2021,1.4307346
amani_buildingenergyconservationatrium_2018,1.7628237
amankulova_comparisonplanetscopesentinel2_2023,1.88973
amante_estimatingcoastaldigitalelevation_2018,1.6323426
amar_habitatpredictslossesred_2004,1.566809
amaral_expansionsoybeanfarmingdeforested_2021,1.6417718
amarasingam_reviewuavplatformssensors_2022,1.7090926
amare_youthmigrationdecisionssaharan_2021,1.7600355
amarnath_floodmappingtoolsdisaster_2017,1.7836783
amarni_mappingvulnerabilitymarineintrusion_2020,1.8163893
amazirh_retrievingcropalbedobased_2021,1.7127683
ambastha_spatialanalysisanthropogenicdisturbances_2010,1.6593105
ambatali_humanresourcedevelopmentmanagement_2024,1.8057368
ambrose_o3lowerfreetroposphere_2011,1.7779472
ambrosino_lidardatahrsievaluate_2023,1.7615553
ambrosone_retrievingsoilmoisturerainfed_2020,1.8707082
amegnaglo_contingentvaluationstudybenefits_2017,1.5186516
amen_mappingfloodproneutilizing_2023,1.5540359
amesse_economiceffectsspinoffs_2002,1.4475032
amgoth_exploringlulcpakhallake_2023,1.6920456
amici_integratedmethodcreatehabitat_2010,1.5529741
amici_multitemporalapproachmaxent_2017,1.4515364
amin_calculationvalidationactualevapotranspiration_2020,1.7403417
amin_droughtriskassessmentstudy_2019,1.904254
amin_intelligentneutrosophicdiagnosticsystem_2021,1.547113
amin_quantificationgroundwaterstoragevariations_2019,1.7584825
amini_urbanlandlandcover_2022,1.6485868
aminzadeh_aerialcooperativemultirobot_2023,1.6108003
amiri_bioclimaticvariablesprecipitationtemperature_2020,1.4426768
amiri_potentialassessmentgeomorphologicallandforms_2018,1.4089533
amiri_spatiotemporalvariabilitysoilmoisture_2020,1.7786043
amirisimkooei_basicconceptsoptimizationdesign_2012,1.4765935
amirsiddique_modelingimpactriskassessment_2023,1.6204387
amirsiddique_spatiotemporalimplicationsurbanizationurban_2021,1.820794
amirzehni_evaluatingcapabilitiessplinecubic_2023,1.5216913
amitrano_realtimevolumetricestimates_2022,1.5872185
amjadi_microsatelliteanalysisgeneticdiversity_2021,1.8257921
ammann_chartvalidationinpatientinternational_2018,1.6025703
ammeish_rsgisbasedapproach_2016,1.6873535
amoakojohnson_dependenceagricultureecosystemservices_2014,1.7785264
amorim_infralittoralmappingoceanicarchipelago_2015,1.727071
amorim_overviewoceanclimatologyvariability_2017,1.6873448
amoroso_bottomtrawlfishingfootprints_2018,1.6219476
amos_determiningsentinel2amsi_2019,1.6018313
amparo_characterizationprimaryproductivitylevels_1995,1.6929321
amuyou_quantificationgroundbiomasscross_2022,1.7144998
amyandclaireandjordanandglen_serviceuserperspectivesethically_2010,1.4996803
an_localtelecouplingdevelopment_2023,1.5412474
an_optimaldailyschedulingmobile_2019,1.7680275
an_precisionwaterbodyextraction_2022,1.60446
an_quantifyingpastcurrentfuture_2022,1.624278
an_relationshipconstructionlandexpansion_2023,1.7164441
an_spatialtemporalevolutioncarbon_2022,1.5549036
anakha_predictinggeographicaldistributionacropora_2022,1.7600379
anand_groundwatermanagementsustainability_2016,1.6277417
anand_integratingmultisensorsdata_2021,1.6994007
anand_predictingcurrentfuturepotential_2021,1.6383263
anand_remotesensinggisidentifying_2019,1.6823413
anas_dynamicsvibriocholeraetypical_2021,1.9240382
anbari_increasedtroposphericozonelevels_2022,1.8920356
ancic_detectingmistletoeinfestationsilver_2014,1.7228993
ancic_hyperspectralsensorsapplicationforestry_2019,1.5260994
andalibi_leafindexvariationsecoregions_2021,1.632616
andalibi_multisensorassessmentleafindex_2022,1.6285539
anderegg_testingwarningmetricsdrought_2019,1.7333425
anderson_applicationspatialtechnologiesrangeland_1996,1.4687712
anderson_approachoperationalforestfire_2009,1.5058788
