"id","title","abstract","authors","doi","date_screened_t&a","t&a_status","t&a_exclusion_reasons","publication_year","tags","keywords"
6863543,"Ecosystem Service Loss In Response To Agricultural Expansion In The Small Sanjiang Plain, Northeast China: Process, Driver And Management","Converting natural ecosystems to cultivated land, driven by human activities, has been considered a significant driver of limiting the delivery of ecosystem services (ES). The ES loss in the past was mainly caused by agricultural activities that have been taken to meet people's needs in Northeast China. Quantifying historical declining ecosystem service values is essential to facilitate sustainable development. In this study, remote sensing images were used to investigate the history of cultivated land expansion over the last five decades. Additionally, ES variations caused by agricultural expansion since 1965 were quantified in the Small Sanjiang Plain (SSP), Northeast China. From the results, cultivated land expanded from 3.97\% of the total SSP area to 66.40\% from 1965 to 2015 (approximately 898.23 million ha), of which paddy field expanded drastically from 0\% to 55.93\%. Variations in cultivated land resulted in a loss of ecosystem service values by 11,893.85 million dollars, of which 62.98 million dollars were caused by the internal conversion between cultivation during 1965-2015. Agricultural expansion accelerated the export of agricultural products function, while it decreased almost all other functions, especially hydrological regulation and freshwater supply function. For future sustainability of the SSP, some suggestions, such as restoring natural ecosystems, planting trees between cultivated land, coculture systems, and winter-flooding of paddy rice were provided in our study.","{""Chen, Jing"",""Yan, Fengqin"",""Yu, Lingxue"",""Zhang, Shuwen""}","10.3390/su12062430",2024-07-15 15:58:19,"excluded","{""Data is not valued""}",2020,"{}","{""cultivated land; ecosystem service value; land use change; the Small Sanjiang Plain; remote sensing""}"
6863166,"Green Spaces As An Indicator Of Urban Health: Evaluating Its Changes In 28 Mega-Cities","Urban green spaces can yield considerable health benefits to urban residents. Assessing these health benefits is a key step for managing urban green spaces for human health and wellbeing in cities. In this study, we assessed the change of health benefits generated by urban green spaces in 28 megacities worldwide between 2005 and 2015 by using availability and accessibility as proxy indicators. We first mapped land covers of 28 megacities using 10,823 scenes of Landsat images and a random forest classifier running on Google Earth Engine. We then calculated the availability and accessibility of urban green spaces using the land cover maps and gridded population data. The results showed that the mean availability of urban green spaces in these megacities increased from 27.63% in 2005 to 31.74% in 2015. The mean accessibility of urban green spaces increased from 65.76% in 2005 to 72.86% in 2015. The increased availability and accessibility of urban green spaces in megacities have brought more health benefits to their residents. © 2017 by the author.","{""Huang, C."",""Huang, H."",""Lu, H."",""Yang, J."",""Yu, L.""}","10.3390/rs9121266",2024-07-17 21:10:18,"excluded","{""Data is not valued""}",2017,"{}","{""Decision trees"",""Earth (planet)"",Engines,""Google earth engine"",""Google earths"",""Green space"",""Green spaces"",Health,""Land cover maps"",Landsat,""Mean availability"",Megacities,Megacity,""Population statistics"",""Public health"",""Random forest classifier"",Transportation,""Urban green spaces""}"
6863677,"Cropwatch Agroclimatic Indicators (Cwais) For Weather Impact Assessment On Global Agriculture","CropWatch agroclimatic indicators (CWAIs) are a monitoring tool developed by the CropWatch global crop monitoring system in the Chinese Academy of Sciences (CAS; www.cropwatch.com.cn, Wu et al Int J Digital Earth 7(2):113-137, 2014, Wu et al Remote Sens 7:3907-3933, 2015). Contrary to most other environmental and agroclimatic indicators, they are ""agronomic value-added"", i.e. they are spatial values averaged over agricultural areas only and they include a weighting that enhances the contribution of the areas with the largest production potential. CWAIs can be computed for any time interval (starting from dekads) and yield one synthetic value per variable over a specific area and time interval, for instance a national annual value. Therefore, they are very compatible with socio-economic and other variables that are usually reported at regular time intervals over administrative units, such as national environmental or agricultural statistics. Two of the CWAIs are satellite-based (RAIN and Photosynthetically Active radiation, PAR) while the third is ground based (TEMP, air temperature); capitals are used when specifically referring to CWAIs rather than the climate variables in general. The paper first provides an overview of some common agroclimatic indicators, describing their procedural, systemic and normative features in subsequent sections, following the terminology of Binder et al Environ Impact Assess Rev 30:71-81 (2010). The discussion focuses on the systemic and normative aspects: the CWAIs are assessed in terms of their coherent description of the agroclimatic crop environment, at different spatial scales (systemic). The final section shows that the CWAIs retain key statistical properties of the underlying climate variables and that they can be compared to a reference value and used as monitoring and early warning variables (normative).","{""Chen, Bo"",""Feng, Xueliang"",""Gommes, Rene"",""Li, Zhongyuan"",""Wu, Bingfang"",""Zeng, Hongwei"",""Zhang, Ning""}","10.1007/s00484-016-1199-7",2024-07-18 23:26:20,"excluded","{""Data is not valued""}",2017,"{}","{""Crop Watch; Crop monitoring; Agroclimatic indicators; Early warning; Scaling""}"
6447822,"Landsat continuity: Issues and opportunities for land cover monitoring","Initiated in 1972, the Landsat program has provided a continuous record of earth observation for 35 years. The assemblage of Landsat spatial, spectral, and temporal resolutions, over a reasonably sized image extent, results in imagery that can be processed to represent land cover over large areas with an amount of spatial detail that is absolutely unique and indispensable for monitoring, management, and scientific activities. Recent technical problems with the two existing Landsat satellites, and delays in the development and launch of a successor, increase the likelihood that a gap in Landsat continuity may occur. In this communication, we identify the key features of the Landsat program that have resulted in the extensive use of Landsat data for large area land cover mapping and monitoring. We then augment this list of key features by examining the data needs of existing large area land cover monitoring programs. Subsequently, we use this list as a basis for reviewing the current constellation of earth observation satellites to identify potential alternative data sources for large area land cover applications. Notions of a virtual constellation of satellites to meet large area land cover mapping and monitoring needs are also presented. Finally, research priorities that would facilitate the integration of these alternative data sources into existing large area land cover monitoring programs are identified. Continuity of the Landsat program and the measurements provided are critical for scientific, environmental, economic, and social purposes. It is difficult to overstate the importance of Landsat; there are no other systems in orbit, or planned for launch in the short-term, that can duplicate or approach replication, of the measurements and information conferred by Landsat. While technical and political options are being pursued, there is no satellite image data stream poised to enter the National Satellite Land Remote Sensing Data Archive should system failures occur to Landsat-5 and -7.","{""Cohen, Warren B."",""Goward, Samuel N."",""Herold, Martin"",""Irons, James R."",""Loveland, Thomas R."",""Masek, Jeffrey G."",""White, Joanne C."",""Woodcock, Curtis E."",""Wulder, Michael A.""}","10.1016/j.rse.2007.07.004",NA,NA,NA,2008,"{}","{""Change detection"",""Land cover"",Landsat,""Landsat Data Continuity Mission"",""Large area"",Monitoring,""Remote sensing""}"
6863514,"Yaws","Introduction Yaws, caused by Treponema pallidum ssp. pertenue, is endemic in parts of West Africa, Southeast Asia and the Pacific. The WHO has launched a campaign based on mass treatment with azithromycin, to eradicate yaws by 2020. Sources of data We reviewed published data, surveillance data and data presented at yaws eradication meetings. Areas of agreement Azithromycin is now the preferred agent for treating yaws. Point-of-care tests have demonstrated their value in yaws. Areas of controversy There is limited data from 76 countries, which previously reported yaws. Different doses of azithromycin are used in community mass treatment for yaws and trachoma. Growing points Yaws eradication appears an achievable goal. The programme will require considerable support from partners across health and development sectors. Areas timely for developing research Studies to complete baseline mapping, integrate diagnostic tests into surveillance and assess the impact of community mass treatment with azithromycin are ongoing. © 2014 The Author.","{""Asiedu, K. B."",""Mabey, D. C."",""Marks, M."",""Mitjà, O."",""Solomon, A. W.""}","10.1093/bmb/ldu037",2024-07-19 21:11:45,"excluded","{""ESI data not used""}",2015,"{""sentinel surveillance""}","{""Anti-Bacterial Agents"",Article,Azithromycin,""Cost-Benefit Analysis"",""Disease Eradication"",Humans,""Program Development"",""Sentinel Surveillance"",""Treponema pallidum"",Yaws,""antiinfective agent"",""clinical feature"",""cost benefit analysis"",""drug effects"",economics,eradication,""eradication therapy"",human,incidence,""neglected tropical diseases"",""priority journal"",procedures,syphilis,trachoma}"
6863562,"Ningbo Atmospheric Environment Analysis And Regulating Countermeasure Based On Urban Climatic Map","Rapid urbanization has changed the urban climate and environment. As a result, many climatic and environmental problems have emerged. Valid urban climatic environment analysis and regulating countermeasures are required in order to cope with and mitigate these issues. An urban climatic map provides important guidance for the planning and regulation of the urban climatic environment. Based on a traditional urban climatic map, this research proposes a new method of building an urban climatic map that considers all seasons and multiple environmental elements. The urban area in Ningbo City, with its complicated underlying surfaces and obvious seasonal climate characteristics, was used as a case study. The technical means, including remote-sensing inversion, spatial analysis of geographical information system (GIS), and mesoscale numerical model simulation, were comprehensively applied to conduct a multi-season analysis and evaluation of the urban thermal load, air pollution, ventilation potential, wind field, and overall urban climatic environment. The results indicate that the spatial distribution of the urban thermal load and air pollutants is characterized by significant seasonal and spatial differences in the principal elements of the formation of an urban climatic environment. Ningbo City is affected by both thermal load and air pollution in spring and summer, affected only by air pollution in the winter, and only slightly affected by both thermal load and air pollution in the autumn. The spatial patterns of ventilation potential are similar in all seasons. Remarkable seasonal and spatial differences are presented, as the wind environment is complex and subject to change. By conducting an overall analysis on urban climatic environments, we found that areas with high and middle values of urban climatic environment are mainly distributed in forests, croplands, and water bodies. Areas with a high risk of urban climatic environment are located in the heavy chemical industrial zones along the coast of Beilun District, Zhenhai District, as well as the southern part of Hangzhou Bay. Areas with an intermediate risk of urban climatic environments are found in the regions where large amounts of industrial factories are clustered, such as the eastern Jiangbei District, eastern and western sides of Yinzhou District, Cixi urban area, and northeast part of the Fenghua urban area. Based on the above analysis, the planning schemes of urban ventilation channels and the regulating countermeasures of climatic environments are further proposed. These include two first-class ventilation channels, five second-class ventilation channels, three third-class bidirectional ventilation channels which are impacted by land-sea breezes, twelve third-class unidirectional ventilation channels which are impacted by land-sea breezes, thirteen third-class unidirectional ventilation channels which are impacted by mountain-valley breezes, and seven types of countermeasures for urban climatic environment regulation. The method of building an urban climatic map considering all seasons and multiple environmental factors raised by this research is applicable to the analysis and evaluation research of the monsoon climate zones with complicated climatic environments. It may also improve urban thermal load and atmospheric environmental quality and ease the problems of urban climatic environments in all seasons. It may do so through ventilation channel planning and formulating and implementing relevant regulatory countermeasures so as to provide support for urban environmental protection, meteorological and planning departments, and promote sustainable urban development and the construction of an ecological city. © 2017, Ecological Society of China. All rights reserved.","{""Deng, J."",""Liu, L."",""Zhao, X."",""Zhao, Y.""}","10.5846/stxb201507091458",2024-07-17 16:59:29,"excluded","{""Data is not valued""}",2017,"{}","{China,""Ningbo city"",""Regulation countermeasure"",""Thermal load"",""Urban climate"",""Urban planning"",""Ventilation channel"",""Wind environment"",""atmospheric pollution"",""environmental factor"",""environmental protection"",""environmental quality""}"
6863360,"A Survey Of Natural Aggregate Properties And Characteristics Important In Remote Sensing And Airborne Geophysics","Natural aggregate is vital to the construction industry. Although natural aggregate is a high volume/low value commodity that is abundant, new sources are becoming increasingly difficult to find and develop because of rigid industry specifications, political considerations, development and transportation costs, and environmental concerns. There are two primary sources of natural aggregate: (1) exposed or near-surface bedrock that can be crushed, and (2) deposits of sand and gravel. Remote sensing and airborne geophysics detect surface and near-surface phenomena, and may be useful for detecting and mapping potential aggregate sources; however, before a methodology for applying these techniques can be developed, it is necessary to understand the type, distribution, physical properties, and characteristics of natural aggregate deposits. The distribution of potential aggregate sources is closely tied to local geologic history. Conventional exploration for natural aggregate deposits has been largely a ground-based operation, although aerial photographs and topographic maps have been extensively used to target possible deposits. Today, the exploration process also considers factors such as the availability of the land, space and water supply for processing, political and environmental factors, and distance from the market; exploration and planning cannot be separated. There are many physical properties and characteristics by which to judge aggregate material for specific applications; most of these properties and characteristics pertain only to individual aggregate particles. The application of remote sensing and airborne geophysical measurements to detecting and mapping potential aggregate sources, however, is based on intrinsic bulk physical properties and extrinsic characteristics of the deposits that can be directly measured, mathematically derived from measurement, or interpreted with remote sensing and geophysical data. © 1995 Oxford UniversityPress.","{""Knepper Jr, D. H."",""Langer, W. H."",""Miller, S.""}","10.1007/bf02257020",2024-07-17 00:00:14,"excluded","{""Data is not valued""}",1995,"{}","{""Airborne geophysics"",Exploration,""Natural aggregate"",""Physical properties"",""Remote sensing"",aggregate}"
6903570,"National-Scale Assessment Of Current And Future Flood Risk In England And Wales","In recent years, through the availability of remotely sensed data and other national datasets, it has become possible to conduct national-scale flood risk assessment in England and Wales. The results of this type of risk analysis can be used to inform policy-making and prioritisation of resources for flood management. It can form the starting point for more detailed strategic and local-scale flood risk assessments. The national-scale risk assessment methodology outlined in this paper makes use of information on the location, standard of protection and condition of flood defences in England and Wales, together with datasets of floodplain extent, topography, occupancy and asset values. The flood risk assessment was applied to all of England and Wales in 2002 at which point the expected annual damage from flooding was estimated to be approximately (sic)1 billion. This figure is comparable with records of recent flood damage. The methodology has subsequently been applied to examine the effects of climate and socio-economic change 50 and 80 years in the future. The analysis predicts increasing flood risk unless current flood management policies, practices and investment levels are changed - up to 20-fold increase in real terms economic risk by the 2080s in the scenario with highest economic growth. The increase is attributable primarily to a combination of climate change (in particular sea level rise and increasing precipitation in parts of the UK) and increasing economic vulnerability.",NA,"10.1007/s11069-004-4546-7",2024-09-27 22:44:45,"excluded","{""ESI data not used"",""Data is not valued""}",NA,"{}",NA
6903556,"Tissue-Level Biomarkers In Sentinel Slugs As Cost-Effective Tools To Assess Metal Pollution In Soils","In previous laboratory experiments, slugs were shown to be sensitive to metal pollution. Therefore, they might be invaluable instruments for biological assessment of soil pollution. The present investigation was carried out to validate previous laboratory results in a field study. Slugs were collected from an abandoned copper mine (Parys mountain top, PMT), from a site 7 km away from the mine (Parys mountain bottom, PMB), and from a clean site (Snowdonia Cwm Idwal, SCI) in Wales in early July 1994. Whole soft body and digestive gland Cd, Cu, and Zn concentrations were measured by means of atomic absorption spectrophotometry (AAS). The digestive gland was the main tissue for metal accumulation, with significant differences in tissue metal levels between samples from different sites. PMB presented the highest Cd and Zn levels and the highest Cu levels were found at PMT. In addition, metals were demonstrated in situ by autometallography as black silver deposits (BSD) on histological sections of digestive gland tissue. The extent of BSD within lysosomes of digestive cells was closely related to metal levels determined by AAS. Histochemistry revealed that Ca metabolism and structural and reserve connective tissues might be altered in slugs living in metal-polluted soils. Finally, tissue-level biomarkers of biological effect [mean epithelial thickness (MET), mean diverticular radius (MDR), mean luminal radius (MLR), MET/MDR and MLR/MET] were quantified by image analysis of digestive gland histological sections stained with hematoxylin-eosin. MET and MDR values of slugs collected from SCI were high, while slugs from PMB presented low MLR/MET associated with environmental stress induced by metal exposure. We conclude that exposure and effect biomarkers recorded in sentinel slugs could be sensitive, quick, and cheap indices of metal pollution in soils. A Slug Watch monitoring program could be developed similar to the Mussel Watch program, which is currently applied to assess environmental quality in coastal and estuarine areas.",NA,"10.1007/s002449900301",2024-09-30 21:17:48,"excluded","{""ESI data not used""}",NA,"{""sentinel slugs"",spurious}",NA
6903539,"Urban Sprawl And Changes In Land-Use Efficiency In The Beijing-Tianjin-Hebei Region, China From 2000 To 2020: A Spatiotemporal Analysis Using Earth Observation Data","Sustainable development in urban areas is at the core of the implementation of the UN 2030 Agenda and the Sustainable Development Goals (SDG). Analysis of SDG indicator 11.3.1-Land-use efficiency based on functional urban boundaries-provides a globally harmonized avenue for tracking changes in urban settlements in different areas. In this study, a methodology was developed to map built-up areas using time-series of Landsat imagery on the Google Earth Engine cloud platform. By fusing the mapping results with four available land-cover products-GlobeLand30, GHS-Built, GAIA and GLC\_FCS-2020-a new built-up area product (BTH\_BU) was generated for the Beijing-Tianjin-Hebei (BTH) region, China for the time period 2000-2020. Using the BTH\_BU product, functional urban boundaries were created, and changes in the size of the urban areas and their form were analyzed for the 13 cities in the BTH region from 2000 to 2020. Finally, the spatiotemporal dynamics of SDG 11.3.1 indicators were analyzed for these cities. The results showed that the urban built-up area could be extracted effectively using the BTH\_BU method, giving an overall accuracy and kappa coefficient of 0.93 and 0.85, respectively. The overall ratio of the land consumption rate to population growth rate (LCRPGR) in the BTH region fluctuated from 1.142 in 2000-2005 to 0.946 in 2005-2010, 2.232 in 2010-2015 and 1.538 in 2015-2020. Diverged changing trends of LCRPGR values in cities with different population sizes in the study area. Apart from the megacities of Beijing and Tianjin, after 2010, the LCRPGR values were greater than 2 in all the cities in the region. The cities classed as either small or very small had the highest LCRPGR values; however, some of these cities, such as Chengde and Hengshui, experienced population loss in 2005-2010. To mitigate the negative impacts of low-density sprawl on environment and resources, local decision makers should optimize the utilization of land resources and improve land-use efficiency in cities, especially in the small cities in the BTH region.",NA,"10.3390/rs13152850",2024-09-27 18:48:54,"excluded","{Validation/calibration}",NA,"{}",NA
6862770,"The Livable Urban Landscape: Gis And Remote Sensing Extracted Land Use Assessment For Urban Livability In Changchun Proper, China","Despite the popularity of the term urban livability, it is often used by different groups under different circumstances. A broader understanding of urban livability is that it concerns the quality of life in any human living environment. The World Health Organization, among many others, suggests a four-dimension assessment system based on the concepts of convenience, amenity, health and safety that can be used to evaluate any cities' potential livability. Following this proposal, the current study taps into the power of GIS and Remote Sensing technologies to generate a set of urban livability evaluating indicators via extracted land use information. Using the city proper of Changchun, Jilin Province of China as an example, the study extracts fifteen individual land use indicators from topographic maps and a remote sensing imagery. A principal component analysis-based approach was used to build an urban livability index with the fifteen indicators. Furthermore, with detailed examination of relevant studies, national documents and local fieldwork, this research also establishes potential benchmark values for all fifteen livability evaluating indicators for comparison purposes. Results suggest that slightly more than half of Changchun's city proper is above the livability benchmark in the framework of the current study. Residents' access to parks and open spaces is a major lagging factor for the city proper's livability. The study provides an alternative of quantifiable and verifiable approach for sustainable urban planning, especially from a land use policy perspective.","{""Fu Bo"",""Yu Danlin"",""Zhang Yaojun""}","10.1016/j.landusepol.2019.104048",2024-07-17 19:31:56,"excluded","{""Data is not valued""}",2019,"{}","{""Urban livability; Geographic information system; Remote sensing; Principle component analysis; Chang""}"
6863283,"Classification Of Hurricane Hazards: The Importance Of Rainfall","A new hazard index is presented to estimate and rank hurricane severity according to a storm's damage and death toll after landfall on the continental United States. The index uses three characteristic meteorological aspects of hurricanes: wind, torrential rainfall, and storm surge, each with an individual subindex. Rainfall is identified as an important and frequently dominant hazard in terms of damage and death toll, but is not included in any current hazard scales or indices. The new rainfall subindex adopts rainfall intensity, stormrainfall area, and the forward speed of the system to estimate the rainfall hazard. The new hazard index, applied to recent U.S. hurricanes (2003-12), has better skill than existing scales in terms of ranking the severity of the events by both damage and death toll. Further, the index can provide good quantitative estimates of dollar values for damage and death toll, whereas previous models provide only a scale or ranking. The index provides a basis for improved hazard planning and emergency response, and may also be useful for insurance and risk management processes. © 2014 American Meteorological Society.","{""Baldock, T. E."",""Rezapour, M.""}","10.1175/waf-d-14-00014.1",2024-07-18 22:35:21,"excluded","{""Data is not valued""}",2014,"{""no rs in abstract""}","{""Emergency preparedness"",Hazards,Hurricanes,""North America"",Rain,""Risk management"",""Satellite observations"",""Statistical forecasting"",""Statistical techniques"",Storms,""Tropical cyclone"",""Tropical cyclones"",""disaster management"",geostatistics,""hazard assessment"",hurricane,""precipitation intensity"",""risk assessment"",""satellite imagery"",""storm damage"",""storm surge""}"
6863493,"Impacts Of Modern Mechanised Skidding On The Natural And Cultural Heritage Of The Polish Carpathian Mountains","The aim of the research was to determine the scale and forms of logging road impacts on the natural environment and residual cultural heritage of Ruthenian Highlanders that characterise the Polish part of the north-eastern Carpathians. To this end, we used LiDAR-derived DEM to detect and map forest roads and skid trails, and to estimate road density, in 60 forest divisions sampled at random from among the 2639 km2 of forest managed in the above region by the State Forests National Forest Holding. The determined road network was then validated by GPS ground control. Supplementary, detailed LiDAR data were used to detect features of the past cultural landscape, and to determine the interference in that due to contemporary logging roads. Overall skidder traffic was estimated on the basis of a thorough analysis of State Forests documents, including legal acts, guidelines, management plans, detailed databases and maps of planned cuts. LiDAR data proved to be an adequate tool in the mapping of the network of logging roads present under the tree canopy, although it slightly underestimates road density in a densely vegetated, post-landslide topography. Our LiDAR-assessed density of Carpathian logging roads (at 108.5–140.7 m ha−1, including skid trails) is nevertheless among the highest reported in the literature, and one that far exceeds recommended values. Spatial pattern analysis further revealed the unfavourable phenomenon of multiple parallel roads forming contiguous areas of disturbed soil and constituting dispersal paths for invasive plants. Many examples of cultural remains being run over and destroyed by skidders could also be reported. The observed process of log extraction is one of the least sustainable aspects to forest management in the Carpathians, and our results emphasise very clearly the need for rules to support the preservation of cultural heritage in forested areas, as well as improved tools by which skidding practices can be monitored. © 2017 Elsevier B.V.","{""Affek, A. N."",""Gerlée, A."",""Kiszka, K."",""Sosnowska, A."",""Zachwatowicz, M.""}","10.1016/j.foreco.2017.09.047",2024-07-18 21:07:29,"excluded","{""Data is not valued""}",2017,"{}","{Carpathians,""Cultural heritages"",""Forest Management"",Forests,""Highway administration"",""Historic preservation"",LiDAR,""Logging road"",""Logging roads"",Maps,Mountains,""Natural heritages"",""Optical radar"",""Plants (botany)"",""Poland [Central Europe]"",""Road density"",""Rock mechanics"",""Selective logging"",""Skid resistance"",""Skid trails"",Skidding,""South-eastern Poland"",""State forests"",""cultural heritage"",""digital elevation model"",dispersal}"
6862776,"Monitoring Of Nitrogen Concentration In Soybean Leaves At Multiple Spatial Vertical Scales Based On Spectral Parameters","Nitrogen is a fundamental component for building amino acids and proteins, playing a crucial role in the growth and development of plants. Leaf nitrogen concentration (LNC) serves as a key indicator for assessing plant growth and development. Monitoring LNC provides insights into the absorption and utilization of nitrogen from the soil, offering valuable information for rational nutrient management. This, in turn, contributes to optimizing nutrient supply, enhancing crop yields, and minimizing adverse environmental impacts. Efficient and non-destructive estimation of crop LNC is of paramount importance for on-field crop management. Spectral technology, with its advantages of repeatability and high-throughput observations, provides a feasible method for obtaining LNC data. This study explores the responsiveness of spectral parameters to soybean LNC at different vertical scales, aiming to refine nitrogen management in soybeans. This research collected hyperspectral reflectance data and LNC data from different leaf layers of soybeans. Three types of spectral parameters, nitrogen-sensitive empirical spectral indices, randomly combined dual-band spectral indices, and ""three-edge"" parameters, were calculated. Four optimal spectral index selection strategies were constructed based on the correlation coefficients between the spectral parameters and LNC for each leaf layer. These strategies included empirical spectral index combinations (Combination 1), randomly combined dual-band spectral index combinations (Combination 2), ""three-edge"" parameter combinations (Combination 3), and a mixed combination (Combination 4). Subsequently, these four combinations were used as input variables to build LNC estimation models for soybeans at different vertical scales using partial least squares regression (PLSR), random forest (RF), and a backpropagation neural network (BPNN). The results demonstrated that the correlation coefficients between the LNC and spectral parameters reached the highest values in the upper soybean leaves, with most parameters showing significant correlations with the LNC (p < 0.05). Notably, the reciprocal difference index (VI6) exhibited the highest correlation with the upper-layer LNC at 0.732, with a wavelength combination of 841 nm and 842 nm. In constructing the LNC estimation models for soybeans at different leaf layers, the accuracy of the models gradually improved with the increasing height of the soybean plants. The upper layer exhibited the best estimation performance, with a validation set coefficient of determination (R-2) that was higher by 9.9\% to 16.0\% compared to other layers. RF demonstrated the highest accuracy in estimating the upper-layer LNC, with a validation set R2 higher by 6.2\% to 8.8\% compared to other models. The RMSE was lower by 2.1\% to 7.0\%, and the MRE was lower by 4.7\% to 5.6\% compared to other models. Among different input combinations, Combination 4 achieved the highest accuracy, with a validation set R-2 higher by 2.3\% to 13.7\%. In conclusion, by employing Combination 4 as the input, the RF model achieved the optimal estimation results for the upper-layer LNC, with a validation set R-2 of 0.856, RMSE of 0.551, and MRE of 10.405\%. The findings of this study provide technical support for remote sensing monitoring of soybean LNCs at different spatial scales.","{""Chen, Guofu"",""Cui, Shihao"",""Li, Zhijun"",""Limami, Anis"",""Liu, Yuchen"",""Sun, Tao"",""Wang, Zhangkai"",""Xie, Weihao"",""Yang, Wanli"",""Zhang, Fucang"",""Zhang, Zhitao"",""Zhao, Yizheng"",""Zhu, Zhiheng""}","10.3390/plants13010140",2024-07-19 23:47:05,"excluded","{""Data is not valued""}",2024,"{calibration}","{""soybean; remote sensing; hyperspectral; leaf nitrogen content; spectral parameters""}"
6903532,"How Historical Land Use/Land Cover Changes Affected Ecosystem Services In Lake Pamvotis, Greece","Historic land changes reflect human pressure in aquatic ecosystems. The value of littoral and riparian zones for lakes is of outmost importance for their hydrology, ecology and support of ecosystem services. The last 75 years altered the landscape mosaic of Lake Pamvotis affecting those habitats. In such an ancient, urban, Mediterranean shallow lake, historic black and white aerial photographs and satellite images were screened in 25 years timestep, from 1945 for extracting land use/land cover changes. The classification took place in two buffer zones (50 m and 500 m). The changes are assessed with respect to their possible impact in water-related ecosystem services. Ecosystem services values were further calculated historically along with landscape ecology indices. The research revealed an extreme landscape makeover until 1995 with detrimental effects in the riparian habitats, with augmented pressure in the 0-50 m buffer. Artificial areas covered 21% in 1995 when in 1945 they occupied only 9%. Total area ecosystem services values rised at the expense of some provisioning and regulating services. As for landscape homogenization and fragmentation, it was already affected by human. Through this research, new ways of studying water bodies can be developed, by following the pressures’ and alterations’ evolution, aiming at better urban and management planning. © 2020 Taylor & Francis Group, LLC.",NA,"10.1080/10807039.2020.1855575",2024-10-01 17:27:38,"excluded","{""Data is not valued""}",NA,"{""terra = mediterranean""}",NA
6691695,"Benefits of meteorological  services in South Eastern Europe","The study evaluated the impacts and potential benefits of meteorological and hydrological information services in Albania, Bosnia-Herzegovina, FYR Macedonia, Moldova and Montenegro. The services were analysed for the sectors of transport, construction industry, energy production, flood protection and agriculture production. The study was part of a larger project for the development of weather and climate observation networks and meteorological services in South Eastern Europe countries. In Albania advanced meteorological information services would produce annual savings worth 24 to 26 million euro. In Bosnia-Herzegovina the potential annual benefits were estimated to be about 10 to 22 million euro, in the FYR Macedonia 12 to 40 million euro and in Moldova 12 to 19 million euro per year. For Montenegro the data available did not enable the differentiation from Serbia for aviation and agriculture sectors. For road transport, construction industry and flood protection the annual savings resulting from better hydrometeorological information would be 1 to 3 million euro. Due to the lack of source information only part of the approximate potential benefits could be estimated at magnitude level, even though, the results show that hydrometeorological services are beneficial and worth developing further. The benefits are to a large extent due to higher predictability rates and better planning of operations as well as better preparedness for accidents and the reduction of human and material losses caused by these accidents. The realisation of the potential benefits requires comprehensive development of the hydrometeorological service systems. This means further development of observation infrastructure, data and transmission systems as well as service processes, operation models and know-how. Not only should the services be developed, but their availability and usability should be improved. The utilisation of communications technology should be enhanced and the awareness of the benefits of various services should be raised.","{""Hautala, Raine""}","978-951-38-7170-3",2024-04-26 23:12:57,"excluded","{""Valued data is not ESI""}",2008,"{}","{""information services|meteorological information|hydrological information|socioeconomic benefits|Alba""}"
6862847,"Changemask: Deep Multi-Task Encoder-Transformer-Decoder Architecture For Semantic Change Detection","Multi-temporal high spatial resolution earth observation makes it possible to detect complex urban land surface changes, which is a significant and challenging task in remote sensing communities. Previous works mainly focus on binary change detection (BCD) based on modern technologies, e.g., deep fully convolutional network (FCN), whereas the deep network architecture for semantic change detection (SCD) is insufficiently explored in current literature. In this paper, we propose a deep multi-task encoder-transformer-decoder architecture (ChangeMask) designed by exploring two important inductive biases: sematic-change causal relationship and temporal symmetry. ChangeMask decouples the SCD into a temporal-wise semantic segmentation and a BCD, and then integrates these two tasks into a general encoder-transformer-decoder framework. In the encoder part, we design a semantic-aware encoder to model the semantic-change causal relationship. This encoder is only used to learn semantic representation and then learn change representation from semantic representation via a later transformer module. In this way, change representation can constrain semantic representation during training, which introduces a regularization to reduce the risk of overfitting. To learn a robust change representation from semantic representation, we propose a temporal-symmetric transformer (TST) to guarantee temporal symmetry for change representation and keep it discriminative. Based on the above semantic representation and change representation, we adopt simple multi-task decoders to output semantic change map. Benefiting from the differentiable building blocks, ChangeMask can be trained by a multi-task loss function, which significantly simplifies the whole pipeline of applying ChangeMask. The comprehensive experimental results on two large-scale SCD datasets confirm the effectiveness and superiority of ChangeMask in SCD. Besides, to demonstrate the potential value in real-world applications, e.g., automatic urban analysis and decision-making, we deploy the ChangeMask to map a large geographic area covering 30 km2 with 300 million pixels. Code will be made available. © 2021 International Society for Photogrammetry and Remote Sensing, Inc. (ISPRS)","{""Ma, A."",""Tian, S."",""Zhang, L."",""Zheng, Z."",""Zhong, Y.""}","10.1016/j.isprsjprs.2021.10.015",2024-07-18 23:44:27,"excluded","{""Data is not valued""}",2022,"{algorithm}","{""Change detection"",""Decision making"",""Decoder architecture"",Decoding,""Deep learning"",""Large dataset"",Learn+,""Multi tasks"",""Multi-task learning"",Multi-temporal,""Network architecture"",""Remote sensing"",Remote-sensing,""Semantic representation"",""Semantic segmentation"",Semantics,""Signal encoding"",""Temporal symmetry"",""data set"",""detection method"",""land surface"",segmentation,""spatial resolution"",""urban area""}"
