"id","type_of_work","title","abstract","publication_year","authors","keywords","journal_name","doi","tags","date_screened_t&a","t&a_status","t&a_exclusion_reasons"
6863534,NA,"Water Use Efficiency-Based Multiscale Assessment Of Ecohydrological Resilience To Ecosystem Shifts Over The Continent Of Africa During 1992-2015","The spatial-temporal representation is a crucial key for understanding at what extent terrestrial ecosystems can maintain their structure and functions and recover from various ecosystem shifts (drought/wet). Hence, it is vital for sustainable ecosystem management, adaptation, and mitigation practices. This study assessed ecohydrological resilience to ecosystem shifts at contrast water-limited and well-watered regions at multiple scales (i.e., country scale, basin scale, climate type scale, and land cover scale) over Africa during the period 1992-2015, based on Standard Evapotranspiration Deficit Index (SEDI) and water use efficiency (WUE) at ecosystem scales, which was obtained from satellite-derived evapotranspiration (ET) and simulated gross primary productivity (GPP) using the Carnegie-ames-stanford approaches (CASA) model. SEDI values indicated that 11 years were characterized by dry conditions, while 13 were wetter years during 1992-2015. WUE, ET, and GPP values indicated increased tendencies mostly in central to central west of African continent. The ecohydrological resilience exhibited that about 68.78\% of African terrestrial ecosystems were highly, moderately, or slightly resilient, and about 31.22\% were not resilient to ecosystem shifts with 11.28\% vulnerably exposed to high risk of ecosystem shift and severely nonresilient. The extent areas exposed to severe ecohydrological nonresilience are distributed in Savannas and barelands land cover types, temperate-dry summer-hot summer (Csa), climate type, Mediterranean South Coast (B14), African-North interior (B3), and Red Sea-Golf of Aden Coast (b5) basins; and the four countries, namely, Egypt, Mauritania, Niger, and Tunisia. These findings may provide insightful scientific information about vulnerable regions for policy making and ecosystem management and increase the necessary awareness for taking reasonable adaptation mechanisms, such as afforesting open lands to increase the area of vegetation cover (i.e., choosing the drought or wet-tolerant plant species) and water conservation and management measures to ensure the sustainability of terrestrial ecosystems under ecosystem shifts over the African continent.",2020,"{""Bofana, Jose"",""Chen, Baozhang"",""Dilawar, Adil"",""Karamage, Fidele"",""Kayiranga, Alphonse"",""Measho, Simon"",""Ndayisaba, Felix"",""Nthangeni, Winny"",""Sun, Shaobo"",""Trisurat, Yongyut"",""Tuankrua, Venus"",""Wang, Fei"",""Zhang, Huifang""}",NA,NA,"10.1029/2020jg005749","{}",2024-07-19 23:50:07,"excluded","{""Data is not valued""}"
6863594,NA,"Spatial Flood Forecasting Modeling Under Lack Of Data Using Rs And Optimized Support Vector Machine: A Case Study Of The Zahedan Watershed","This research was conducted with the aim of producing flood susceptible area maps of the Zahedan catchment in Iran during lack of data using remote sensing. To determine the factors to be included in the model, factors identified in previous studies were prepared using remote sensing and were evaluated by the information gain ratio (IGR) method and the multicollinearity diagnostic test, and ultimately 10 factors with the highest IGR values were chosen as the most effective factors in the region. The flood inventory map was produced by processing the Sentinel-1 satellite data. The gathered data were used to map flood susceptibility maps with the SVM model optimized with IWO and ACO. The prediction accuracy of the models was evaluated in terms of root mean square error (RMSE), mean absolute error (MAE), and the area under the receiver operating characteristic (ROC) curve (AUC). While both optimization algorithms are effective in improving the performance of SVM, the hybrid of SVM with IWO shows the best performance in terms of statistical measures and Friedman test results. The results of the study confirm the good performance of the proposed models in spatial prediction of flood susceptible areas. Since over half of the urban lands of the city of Zahedan are at moderate to very high risk of flooding, this area needs more attention in terms of flood prevention and control measures. © 2023 American Society of Civil Engineers.",2023,"{""Irandoost, M."",""Jalalkamali, N."",""Mirkazemi, S. M.""}","{""Area maps"",Case-studies,Catchments,""Flood control"",""Flood forecasting models"",Floods,""Gain ratio method"",""Information gain ratio"",Iran,""Mean square error"",""Model factors"",Multicollinearity,Performance,""Regression analysis"",""Remote sensing"",Remote-sensing,""Risk assessment"",Sentinel,""Sistan va Baluchestan"",""Support vector machines"",""Support vectors machine"",""Water resources"",Zahedan,""flood forecasting"",""flood routing"",""satellite data"",""support vector machine""}",NA,"10.1061/nhrefo.nheng-1665","{}",2024-07-17 19:24:30,"excluded","{""Data is not valued""}"
6862765,NA,"Estimating The Conservation Value Of Protected Areas In Maritime Canada For Two Species At Risk: The Olive-Sided Flycatcher (Contopus Cooperi) And Canada Warbler (Cardellina Canadensis)","The Olive-sided Flycatcher (Contopus cooperi) and Canada Warbler (Cardellina canadensis) are threatened landbirds in Canada and parts of the U.S. Both species are subjects of recent conservation and management interest. Protected areas are a key tool for managing populations of species at risk, and Canadian national parks may serve as important refuges in an increasingly fragmented landscape. However, the potential role that Canadian national parks may play in the recovery of these species is unclear. We used the Boreal Avian Modelling Project point count database to build Poisson log-linear models using forward stepwise variable selection to predict population density and distribution of these two threatened species in four national parks in Maritime Canada. We also predicted population density in areas of equivalent size in the same ecoregions outside the parks for comparison. Because forested wetlands, a key habitat for these species in this region, are difficult to represent with available spatial data, we tested the effectiveness of different remote sensing products. We tested GIS layers based on aerial photography wetlands (WETLANDS), depth to water table (WETNESS), and WETNESS as interacted with forest cover from aerial photography (WETxFOR). The best-performing models for the Olive-sided Flycatcher used WETxFOR, whereas WETNESS performed best for the Canada Warbler. Anthropogenic disturbance and proximity to roads had a negative effect on predicted density for both species. Protected areas showed slightly higher Olive-sided Flycatcher population densities than nearby areas, but not so for the Canada Warbler. Our results provide the first population density and population size estimates for these species in these parks, and novel information on the impacts of anthropogenic disturbance on predicted population density. These results can inform conservation and management in this region and our approach can be replicated in other regions to support ongoing recovery efforts.",2019,"{""Bayne, Erin M."",""Fontaine, Trish"",""Hache, Samuel"",""Mazerolle, Dan"",""Solymos, Peter"",""Staicer, Cindy"",""Westwood, Alana R.""}","{""Canada Warbler; conservation; Olive-sided Flycatcher; parks"",""protected areas; species at risk; species distribution models""}",NA,"10.5751/ace-01359-140116","{maybe}",2024-07-17 21:31:23,"excluded","{""Data is not valued""}"
6863382,NA,"Predicting The Current And Future Potential Spatial Distribution Of Endangered Rucervus Eldii Eldii (Sangai) Using Maxent Model","Ecological factors that control the species distribution patterns at various spatiotemporal scales will get affected by climate change. To combat the situation, in the past few decades geographical information system (GIS) and remote sensing have been widely used by the researchers in the field of wildlife and habitat suitability modeling. The main objective of this study is to map and predict the current and future habitat suitability potential of Rucervus eldii eldii in Keibul Lamjao National Park (KLNP) using MaxEnt. Presence location data of the species, topographic factors, and bio-climatic variables were used as input in the MaxEnt software to map current habitat suitability potential. To map the habitat suitability potential for future, two representative concentration pathway (RCP) scenarios RCP 2.6 and RCP 8.5 for the years 2050 and 2070 were used. The model returned an average AUC value of 0.944 which indicates the model to be sensitive and descriptive. Isothermality and precipitation in the wettest quarter were found to be two most significant variables. The suitable range of precipitation in the wettest quarter for Rucervus eldii eldii varies from 1365 to 1410 mm with an optimal value of 1405 mm and isothermality from 46.43 to 46.6% with an optimal value of 46.5%. Current habitat suitability results of the model show 0.45 km2 of the area under no potential, 29.25 km2 of the area under least potential, 8.29 km2 of the area under moderate potential, 9.21 km2 of the area under good potential, and 8.82 km2 of the area under high potential. Both RCPs for the years 2050 and 2070 show the decreasing trend in the area under high suitability potential and increasing trend under no suitability potential. The results of this study can provide aid in the management and protection of Rucervus eldii eldii. © 2021, The Author(s), under exclusive licence to Springer Nature Switzerland AG part of Springer Nature.",2021,"{""Anand, V."",""Oinam, B."",""Singh, I. H.""}","{Animals,""Climate change"",""Climatic variables"",""Ecological factors"",Ecosystem,""Environmental Monitoring"",""Geographic Information Systems"",""Geographical Information System (GIS)"",""Habitat suitability"",""Habitat suitability model"",""High potential"",India,Isotherms,""Jackknife test"",""Keibul Lamjao National Park"",Manipur,MaxEnt,""Optimal systems"",""Parks, Recreational"",""Remote sensing"",""Rucervus eldii eldii"",""Significant variables"",""Spatio-temporal scale"",""Species distributions"",bioclimatology,""concentration (composition)"",deer,""ecological approach"",""endangered species"",""future prospect""}",NA,"10.1007/s10661-021-08950-1","{}",2024-07-19 20:52:29,"excluded","{""Data is not valued""}"
6447813,NA,"Virtual globes and geospatial health: the potential of new tools in the management and control of vector-borne diseases","The rapidly growing field of three-dimensional software modeling of the Earth holds promise for applications in the geospatial health sciences. Easy-to-use, intuitive virtual globe technologies such as Google Earth™ enable scientists around the world to share their data and research results in a visually attractive and readily understandable fashion without the need for highly sophisticated geographical information systems (GIS) or much technical assistance. This paper discusses the utility of the rapid and simultaneous visualization of how the agents of parasitic diseases are distributed, as well as that of their vectors and/or intermediate hosts together with other spatially-explicit information. The resulting better understanding of the epidemiology of infectious diseases, and the multidimensional environment in which they occur, are highlighted. In particular, the value of Google Earth™, and its web-based pendant Google Maps™, are reviewed from a public health view point, combining results from literature searches and experiences gained thus far from a multidisciplinary project aimed at optimizing schistosomiasis control and transmission surveillance in sub-Saharan Africa. Although the basic analytical capabilities of virtual globe applications are limited, we conclude that they have considerable potential in the support and promotion of the geospatial health sciences as a userfriendly, straightforward GIS tool for the improvement of data collation, visualization and exploration. The potential of these systems for data sharing and broad dissemination of scientific research and results is emphasized.",2009,"{""Kristensen, Thomas K."",""Mushinge, Gabriel"",""Møhlenberg, Flemming"",""Rahbek, Carsten"",""Saarnak, Christopher F.L."",""Simoonga, Christopher"",""Stensgaard, Anna-Sofie"",""Utzinger, Jürg"",""Vounatsou, Penelope""}",NA,"Geospatial health","10.4081/gh.2009.216","{}",NA,NA,NA
6862817,NA,"Uav-Based Partially Sampling System For Rapid Ndvi Mapping In The Evaluation Of Rice Nitrogen Use Efficiency","Rapid acquisition and mapping of normalized difference vegetation index (NDVI) values is essential for a timely evaluation of nitrogen use efficiency (NUE) in sustainable agriculture. The zonal nutrient management techniques for sustainable agriculture require timely and efficient NDVI data collection and analysis capabilities, - a need that is still rarely addressed. However, as with the use of manned aircraft, the primary limitation of established unmanned aerial vehicle (UAV) imaging technologies is the limited time window for large-area data collection. Furthermore, as the spatial resolution increases, the post-processing time generally becomes longer. To overcome problems associated with the need for rapid data acquisition and post-processing, we have developed a UAV-based sensor system called the Accurate and Speed Scanner (AS-Scanner). The data acquisition accuracy and NDVI mapping speed of the system were assessed. According to the results of a ground-level experiment, the mean absolute error (MAE) between the reflectance data of the AS-Scanner and the corresponding data of the ASD FieldSpec 3 spectrometer is less than 1.11\%. Furthermore, results of a plot-level experiment suggest that the NDVI values of a raw point cloud from AS-Scanner-based UAV platform (AS-NDVI) and UAV-mounted Mica-Sense RedEdge camera (REG-NDVI) are highly correlated (0.54 < R-2 < 0.57, p < 0.01). In a map-level experiment, the interpolated, 15 m x 15 m pixel size AS-NDVI values were in good agreement with the REG-NDVIs over a 4.01 ha (40100 m(2)) rice field (0.55 < R-2 < 0.65, p < 0.01). The average processing times of the inverse distance weighted (IDW, 0.45 s), kriging linear (KL, 0.73 s), and nearest neighbor (NN, 1.05 s) interpolations of the AS-Scanner data prove that it is possible to efficiently create NDVI maps using data from the sensor. Besides, the effect of the varying solar irradiance values on the AS-NDVIs was analyzed under varied illumination conditions. Moreover, the AS-NDVIs were also used to assess the NUE in a paddy rice field at the panicle stage. The results show that nutrients can be effectively assessed using AS-Scanner data. Despite some disadvantages such as the potential of NDVI value saturation over dense canopies, the AS-Scanner provides a method for quickly obtaining reasonable spatial resolution crop information for agricultural nutrient monitoring and management. This also offers the potential to reduce environmental pressure which may be caused by untimely estimation of NUE. (C) 2021 Elsevier Ltd. All rights reserved.",2021,"{""Chen, Xin"",""Jiang, Rui"",""Laakso, Kati"",""Lan, Yubin"",""Luo, Xiwen"",""Sanchez-Azofeifa, Arturo"",""Wang, Pei"",""Xu, Yan"",""Zhao, Genping"",""Zhou, Zhiyan""}","{""NDVI; Rapid mapping; UAV; Paddy rice; Environmental remote sensing; Nitrogen use efficiency""}",NA,"10.1016/j.jclepro.2020.125705","{calibration}",2024-07-19 21:18:15,"excluded","{""Data is not valued""}"
6691604,NA,"The evolution of Earth Observation satellites in Europe and its impact on the performance of emergency response services","The paper reviews the evolution of Earth Observation systems in Europe and Worldwide and analyses the potential impact of their performance in support of emergency response services. Earth Observation satellites play already a significant role in supporting the action of first responders in case of major disasters. The main principle is the coordinated use of satellites in order to ensure a rapid response and the timely delivery of images and geospatial information of the area affected by the event. The first part of the paper reviews the main instruments and evaluates their current performance.\nThe International Charter “Space and Major Disasters”, signed in October 2000, was the first international initiative aimed at establishing a unified system for the acquisition of space data. The charter is a cooperation agreement between space agencies and operators of space systems. At regional level, a similar instrument exists in Asia: Sentinel-Asia. In the frame of the European programme Copernicus, the emergency management service was launched in 2009. Geo-information products derived from space imagery are delivered during all phases of the emergency management cycle, in either rush or non-rush mode, free of charge for the users. In both cases, the capacities were historically drawn from national missions, funded with public money and directly operated by the space agencies or by national operators.                                                                 \nThe paper focuses on the performance of the space infrastructure (satellites and ground segments). Several trends may have a significant impact on the current performance:                                                                                                              \n– The increasing number of space systems which are privately-owned and managed by commercial operators.\n– The emergence in Europe of shared-ownership or community-owned systems. Copernicus Sentinel missions (Copernicus) or Eumetsat satellites are two typical examples.                                                                                                                        – The development of dual-use capacities and the sovereignty dimension of these systems.                                                                                                                    \n– The development of unmanned airborne vehicles (UAVs) for civil applications.\n– The development of social media and crowd-based initiatives for humanitarian aid and emergency response.\n– Possible disruptions, such as large LEO constellations or GEO infrastructures enabling persistent observation.                                                                                  \nA common feature is the increased number of information sources and the higher real time dimension.",2016,"{""Denis, Gil""}","{""Earth Observation|Disaster management|Rapid mapping|Reactive imagery|Emergency response|Copernicus I""}",NA,"http://dx.doi.org/10.1016/j.actaastro.2016.06.012","{}",2024-04-25 02:22:44,"excluded","{""Data is not valued""}"
6691728,NA,"Economic Value of Current and Improved Weather Forecasts in the U.S. Household Sector","The National Weather Service (NWS) within the National Oceanic and Atmospheric Administration (NOAA) is the primary federal agency responsible for the collection, analysis, and dissemination of weather forecast information. With an annual budget of about $1,383 million, the average U.S. household pays about $13 a year for the services of the NWS. There is little if any reliable economic information indicating whether these services are worth this $13 a year to households, although it is widely assumed that the benefits far exceed the costs. Furthermore, there is even less information on the value to households of potential improvements to or changes in current weather forecasting services. As NOAA considers new programs and implements new technologies, it is likely to be asked to justify proposed new expenditures using a benefit-cost framework. This study was commissioned to assist in evaluating and quantifying, to the extent possible, the benefits to households of potential improvements in weather forecasting services, as well as how the public values current forecast services. Table S-1 presents this study’s best estimates of annual per household values for improved and current weather forecasts. Based on Census estimates of about 105 million U.S. households, total national values for improving weather forecasts to the maximum levels proposed in the survey are estimated to be $1.73 billion per year. We also calculate an annual national value of $11.4 billion for current weather forecast services (which includes the value of all weather forecast information services from public and private sectors).",2002,"{""Lazo, Jeffrey""}",NA,NA,"https://www.researchgate.net/profile/Jeffrey-Lazo/publication/268415603_Economic_Value_of_Current_an","{}",2024-04-26 19:19:11,"excluded","{""Valued data is not ESI""}"
6862907,NA,"Study On Ecological Value Estimation Of Urban Park Green Space In Xian","In order to effectively enhance the service value of park green space and provide theoretical basis for assisting urban sustainable development. Based on Quick Bird high resolution remote sensing image data, as well as point cloud data measured in the sample, this paper describes the 3D green quantity, ecological service function and ecological value of the green space system in Xingqing Palace Park of Xi an city quantitatively, by differential method. The quantitative analysis method can be used for the scientific evaluation of urban green space ecosystem in northwest of China and other ecologically fragile areas, which can provide scientific basis for urban green space ecosystem planning and promote the sustainable development of urban and rural human settlement environment. The results show that Xi an Xingqing Palace Park has a high three-dimensional green quantity, it is 149 602. 856 m3. Besides, the order of ecological service function of xingqing Palace Park s green space system is as follows, carbon sequestration> oxygen release > dust retention> sulfur dioxide absorption. And the contribution rate of carbon sequestration benefit is the highest, which has obviously improved the urban ecological environment. Meanwhile, the total value of ecological service functions of carbon sequestration, oxygen release, dust retention and sulfur dioxide absorption in xingqing Palace Park reached 705 412. 466 yuan per year, with the value proportion of 77. 27 %, 0.08%, 3.97% and 18. 68 %, respectively. © 2023 Science Press. All rights reserved.",2023,"{""Feng, X."",""Li, F."",""Li, M."",""Song, K.""}","{""Xi an city"",""ecological service function"",""ecological value"",""three-dimensional green quantity"",""urban green space""}",NA,"10.15986/j.1006-7930.2023.05.018","{}",2024-07-16 23:14:34,"excluded","{""Data is not valued""}"
6691694,NA,"THE VALUE OF SHORT-RUN CLIMATE FORECASTS IN MANAGING THE COASTAL COHO SALMON (ONCORHYNCHUS KISUTCH) FISHERY IN WASHINGTON STATE","In recent years our understanding of the intricate connections between climate variability, marine and freshwater environmental conditions and the responses of fish stocks has improved considerably. With predictable relationships between the environment and stock abundance, fishery managers should be able to forecast variation in stock survival and recruitment. Such forecasts present an opportunity for increasing the economic value of fisheries and for achieving other management objectives, such as stock conservation and maintenance of population diversity. After describing a 4-step framework for addressing the question ‘What is a forecast worth?’ in a fishery decision-making context, we introduce the management system for Washington's coastal coho salmon (Oncorhynchus kisutch) fishery. Then we apply the 4-step framework to estimate the value of improved run size forecasts in the annual harvest management of coho salmon in Washington State. Our principal analytical tool is a stochastic simulation model that incorporates the main characteristics of the fishery. The paper concludes with a discussion of opportunities and constraints to the use of climate-based forecasts in fishery management on various spatial and temporal scales, and we consider the challenges associated with forecasting variations in fish stock size caused by shifts in climate and related ocean conditions.",2008,"{""Kaje, Janne""}",NA,NA,"https://doi.org/10.1111/j.1939-7445.2007.tb00210.x","{}",2024-04-25 02:24:29,"excluded","{""Data is not valued""}"
6863630,NA,"The Chronos Mission: Capability For Sub-Hourly Synoptic Observations Of Carbon Monoxide And Methane To Quantify Emissions And Transport Of Air Pollution","The CHRONOS space mission concept provides time-resolved abundance for emissions and transport studies of the highly variable and highly uncertain air pollutants carbon monoxide and methane, with sub-hourly revisit rate at fine (similar to 4 km) horizontal spatial resolution across a North American domain. CHRONOS can provide complete synoptic air pollution maps (""snapshots"") of the continental domain with less than 10 min of observations. This rapid mapping enables visualization of air pollution transport simultaneously across the entire continent and enables a sentinel-like capability for monitoring evolving, or unanticipated, air pollution sources in multiple locations at the same time with high temporal resolution. CHRONOS uses a compact imaging gas filter correlation radiometer for these observations, with heritage from more than 17 years of scientific data and algorithm advances by the science teams for the Measurements of Pollution in the Troposphere (MOPITT) instrument on NASA's Terra spacecraft in low Earth orbit. To achieve continental-scale sub-hourly sampling, the CHRONOS mission would be conducted from geostationary orbit, with the instrument hosted on a communications or meteorological platform. CHRONOS observations would contribute to an integrated observing system for atmospheric composition using surface, suborbital and satellite data with atmospheric chemistry models, as defined by the Committee on Earth Observing Satellites. Addressing the U.S. National Academy's 2007 decadal survey direction to characterize diurnal changes in tropospheric composition, CHRONOS observations would find direct societal applications for air quality management and forecasting to protect public health.",2018,"{""Arellano, Jr., Avelino F."",""Edwards, David P."",""Francis, Gene"",""Neil, Doreen"",""Valle, Tim"",""Worden, Helen M.""}",NA,NA,"10.5194/amt-11-1061-2018","{}",2024-07-19 20:25:50,"excluded","{""Data is not valued""}"
6862857,NA,"Forest Road Detection Using Deep Learning Models","Forest roads are the primary infrastructure facilities of forestry activities. Identifying the forest roads that can be used after a disaster is very important for management of disasters such as fire, flood, and landslide as well as for strengthening of the forest road infrastructure. In this context, forest road extraction from orthophoto images has become a hot research topic in the field of remote sensing image analysis. Deep learning methods stand out in many fields that require remote sensing and these methods lead to very successful results compared with traditional methods. Recently, deep learning methods are applied frequently in road extraction. The aim of the present study was forest road network extraction from high resolution orthophoto images based on deep learning. Four different deep learning models have been used in the study which are AlexNet, ResNet-50, InceptionResNet-V2 and U-Net. First, the images in the dataset were subject to re-processing after which the deep learning models were trained separately. Secondly, values of overall accuracy, precision, recall, Dice coefficient, intersection over union, and test time were calculated for these trained network models over the validity dataset. Finally, the acquired results were compared and forest road segmentation inferences were visualized thus putting forth the accuracy at which the deep learning models used can extraction the forest roads. The results show that ResNet-50 and InceptionResNet-V2 semantic segmentation models can be used accurately and efficiently for forest road extraction.",2022,"{""Caliskan, Erhan"",""Sevim, Yusuf""}","{""Forest road extraction; orthophotos; remote sensing; deep learning; semantic segmentation""}",NA,"10.1080/10106049.2021.1926555","{algorithm,calibration}",2024-07-19 18:58:15,"excluded","{""Data is not valued""}"
6863306,NA,"Gis-Based Environmental Database For Assessing The Mine Pollution: A Case Study Of An Abandoned Mine Site In Morocco","Morocco with important mining activities is increasingly concerned about impacts of mining on the environment. In Morocco, there are approximately 200 abandoned mine sites which vary from small scale underground mines to large scale open-pit mines. Some of these mines, with reactive tailings and waste rocks, are problematic. Indeed, Acid Mine Drainage (AMD) pollution from abandoned mines is responsible for soil and water contamination, land resources degradation, changes in landscapes, habitat destruction and human health hazards. In the current case study about the abandoned Kettara mine site, the impact of the old mining activity is assessed by the design and elaboration of an environmental database which will be supported by Geographic Information System (GIS) technology. This database includes multidisciplinary data related to geochemistry, hydrochemistry, hydrology, land cover, geology and climates. The current research demonstrated the efficiency of integrating multidisciplinary data and using GIS technologies when assessing the environmental impact of abandoned mines and forecasting how the pollution is occurred. The obtained results show that in addition to the soil, the surface water and groundwater of the Kettara mine are also contaminated by pollutants which were previously released from mine wastes by AMD action. The sulphate content and the Electrical Conductivity (EC) of the surface water and groundwater are high. The average values for surface water are: sulphate approximate to 7920 mg/L and EC approximate to 256851 mu S/cm. However, in groundwater they are: sulphate approximate to 2088 mg/L and EC approximate to 631 mu S/cm. These values exceed the guidelines for drinking water quality prescribed by the World Health Organization (WHO) 600 mg/L and 1500 mu S/cm for sulphate and EC respectively. The developed GIS based environmental database will serve as a reference study for other abandoned mine sites. Finally, it will be employed for the establishment of a web-based GIS Decision Support System which will assist decision makers in assessing and monitoring the occurred mine pollution. (C) 2014 Elsevier B.V. All rights reserved.",2014,"{""Hakkou, R."",""Hanich, L."",""Khalil, A."",""Lepage, M.""}","{""Environmental database; GIS; Remote sensing; Decision making; Acid Mine Drainage; Kettara abandoned ""}",NA,"10.1016/j.gexplo.2014.03.023","{}",2024-07-16 23:57:12,"excluded","{""Data is not valued""}"
6691670,NA,"Earth Observations in Social Science Research for Management of Natural Resources and the Environment: Identifying the Landsat Contribution","This paper surveys the peer-reviewed social science literature in which Landsat data are used to inform public policy in managing natural resources and the environment. The paper differentiates articles in which methodology is developed (for example, developing and testing algorithms or demonstrating how data could be used) and articles in which data are applied for decisionmaking or policy implementation. The studies surveyed in this paper are selected from a wide range of publications within the social sciences. Selection uses social science-oriented bibliographic search indices. Searching the social science literature leads to identification of applications of Landsat by a community of experts unlikely to be identified by surveys or overviews of the Landsat program. Surveys and overview studies have tended to target researchers specializing in remote sensing or photogrammetry rather than researchers drawn from the social sciences. The usefulness of Landsat data as a basis for public investment in the Landsat proogram is underestimated in the absence of recognizing this body of research.",2009,"{""Macauley, Molly K.""}","{""natural resources policy|environmental policy|Landsat|social science|environmental management""}",NA,"https://docs.lib.purdue.edu/jto/vol1/iss2/art6","{}",2024-04-22 02:33:34,"excluded","{""Review or opinion""}"
6863328,NA,"Assessment Of Soil Erosion Risk Using Rusle Model, Sateec System, Remote Sensing, And Gis Techniques: A Case Study Of Navroud Watershed","Soil erosion is a major environmental threat to soil health, natural resources, and sustainable agriculture. Appropriate knowledge of dynamic factors affecting soil erosion is crucial for effective decision-making in watershed management and soil conservation practice. The present study aimed to assess the spatial-temporal distribution of annual soil loss (SL) and sediment yield (SY) in the Navroud watershed from the years 2000 to 2018 using remotely-sensed data, GIS-integrated RUSLE Model, and the GIS-based SATEEEC model. For this purpose, models' factors including rainfall erosivity factor (R), crop management factor (C), soil erodibility factor (K), and topographic factor (LS) were prepared. In addition, to boost the performance of the models, the R factor was modified by applying the effect of the snowmelt-runoff erosivity factor (SR). Long-term suspended sediment load records were used to validate the models' results at the outlet of the watershed. RUSLE model showed that mean annual SL rates in the Navroud basin ranged from 0 to over 100 ton ha(-1) year(-1) with average values of 5.39 and 14.95 ton ha(-1) year(-1) using the R factor and total rainfall-runoff erosivity (TR) factor as the sum of R and SR factors, respectively. However, for the SATEEC model, SL ranged from 0 to 144 and 0 to 461 with slightly higher average values of 6.2, and 16.76 ton ha(-1) year(-1) using the R factor and TR factor, respectively. In general, the performance of the RUSLE and SATEEC models was low (R-2 = 0.39-0.44, NSE = - 0.05, 0.15) when the R factor was used as the only erosive factor in simulating SL. However, a notably better estimation of SL and SY was observed when the TR factor was used instead of the R factor (R-2 = 0.77-0.75, NSE = 0.33-0.36). It can be concluded that RUSLE showed slightly better results than SATEEC in the Navroud watershed, and also the use of the SR factor in calculating the erosive factor has led to a notable improvement in the models' simulation. In conclusion, these findings highlight not only the need to consider the SR factor in the models' simulation, especially in mountainous regions but these results can also assist in the implementation of effective conservation practices to reduce soil erosion risk in the Navroud watershed.",2023,"{""Asadi, Hossein"",""Bahrami, Hosseinali"",""Fallah, Mahboobeh""}","{""Soil loss; Snowmelt runoff; Sediment yield; Simulation""}",NA,"10.1007/s12665-023-11053-4","{}",2024-07-18 21:08:29,"excluded","{""Data is not valued""}"
6863064,NA,"Multiple Environmental Drivers For The Patagonian Forest-Dwelling Beetles: Contrasting Functional And Taxonomic Responses Across Strata And Trophic Guilds","changes in forest-dwelling beetle communities. However, the effects of multiple environmental factors can be complex to detect in ecosystems that offer a broad variety of microhabitats for a great variety of beetle species. This is the case in Patagonian temperate forests, where the use of remote sensing provides an opportunity to evaluate the sensitivity of beetle species to environmental changes. Here, we identified the environmental drivers of forest-dwelling beetle communities in the ground and canopy of 34 north Patagonian-forest landscapes. We analyzed the associations of the taxonomic and functional diversity of five trophic guilds with 30 remote-sensing variables of landscape structure, composition, and disturbances; vegetation and soil properties; and climate and physical variables. Hierarchical clustering analysis was used to identify trophic guilds responding similarly to predictors. Segmented regression analysis was used to evaluate functional redundancy from taxonomic-functional richness relationships. A total of 583 species (23,848 individuals) of beetles were recorded for both strata. The effects of environmental variables were heterogeneous across strata and guilds. Canopy beetles were especially sensitive to early successional conditions, and canopy attributes, but also benefited from the canopy openness. Forest specialists of the ground and canopy responded differently to environmental variables. Ground-dwelling beetles were mostly affected by fires, human modifications, edge closeness, high temperatures, and soil properties, responding weakly to canopy properties. Functional redundancy",2022,"{""Alaniz, Alberto J."",""Carvajal, Mario A."",""Fierro, Andres"",""Quiroz, Madelaine"",""Vergara, Pablo M.""}","{""ground beetle communities; Microhabitats; Ground-dwelling beetles; Canopy beetles; Functional redund""}",NA,"10.1016/j.scitotenv.2022.155906","{}",2024-07-17 18:03:12,"excluded","{""Data is not valued""}"
6691678,NA,"Towards best practice in earth observation research in developing countries","This paper provides evidence for the lack of collaborative remote sensing research between the developed and developing world. Analysis of publications in peer-reviewed journals using Web of Knowledge (WoK), the major UK academic citation database data is presented showing that countries designated low income or lower middle income countries tend to have significantly fewer publications (as might be expected) but also those papers that are describing work conducted in one of these countries have far fewer local authors on papers (compared to high and upper middle income countries). We identify ways in which EO researchers can support the sustainable development of indigenous capacity, through improved collaboration, increased access to publications, and better networking.",2009,"{""Woodhouse, Iaian""}","{""Capacity building|developing countries""}",NA,"https://www.infona.pl/resource/bwmeta1.element.ieee-art-000005417650?&locale=en","{}",2024-04-23 22:31:16,"excluded","{""Value is not measured"",""Data is not valued""}"
