topic,term,prob
topic 1,discharge,0.0016950279981720509
topic 1,erosion,0.001690848533082285
topic 1,multi,0.00168158280394188
topic 10,forest,0.013702944095322798
topic 10,result,0.012989395543898781
topic 10,model,0.011288236013732973
topic 10,water,0.011076194468183387
topic 10,index,0.008592616031556753
topic 10,environmental,0.008541987085128131
topic 10,datum,0.008063231463473403
topic 10,vegetation,0.006344297879957133
topic 10,field,0.006283055295282592
topic 10,development,0.006229237791089599
topic 10,land,0.006153725276509385
topic 10,region,0.005415633562977913
topic 10,satellite,0.0054055948362731684
topic 10,spatial,0.005291018428687638
topic 10,factor,0.004874958366000468
topic 10,quality,0.004872908407146808
topic 10,surface,0.0047747212200826014
topic 10,crop,0.004509578634302422
topic 10,cover,0.0044856525708835875
topic 10,economic,0.004417366088971201
topic 10,time,0.004298208796538492
topic 10,resource,0.004246046041331135
topic 10,value,0.004187649792391009
topic 10,develop,0.004053470314088241
topic 10,decrease,0.0038899764092704746
topic 10,study,0.0038123086658823084
topic 10,system,0.00380487556225565
topic 10,lake,0.003757170546755583
topic 10,risk,0.0037132472187034076
topic 10,analysis,0.003701355307330941
topic 10,basin,0.0036193310249175497
topic 10,ndvi,0.003406323252318599
topic 10,climate,0.0033862650507973974
topic 10,variable,0.003299310241044568
topic 10,management,0.0032812131908948215
topic 10,remote,0.003273102774957146
topic 10,drought,0.003262078379868191
topic 10,scale,0.0032342719937809056
topic 10,cost,0.0031364091943015997
topic 10,evaluate,0.0031182248358899525
topic 10,change,0.003112417310806388
topic 10,pattern,0.003059556344645324
topic 10,trend,0.0030093719301831734
topic 10,site,0.0029746249063457952
topic 10,assess,0.0028605114532144816
topic 10,condition,0.0028548402489097222
topic 10,research,0.0028236074015636587
topic 10,sense,0.002817975003090846
topic 10,technology,0.002807885070655109
topic 10,provide,0.0027529647670725545
topic 10,distribution,0.0027096767968782555
topic 10,application,0.0026422050589585493
topic 10,mapping,0.0025941024968777716
topic 10,growth,0.0025764286238070767
topic 10,increase,0.0025691518077248354
topic 10,regional,0.002561692348998554
topic 10,sustainable,0.0025593383418353764
topic 10,service,0.002528851231603966
topic 10,soil,0.002519459109525885
topic 10,benefit,0.002458959048995042
topic 10,reserve,0.0024294063045895366
topic 10,potential,0.0023546243498101227
topic 10,tree,0.0023340004090062027
topic 10,temperature,0.0023210745023984993
topic 10,derive,0.002200040232164451
topic 10,include,0.0021981920489021435
topic 10,prediction,0.0021903045912889936
topic 10,planning,0.002182899660372558
topic 10,author,0.0021750290555731613
topic 10,regression,0.002168588867310929
topic 10,find,0.0021627429107485083
topic 10,decision,0.002161327659485592
topic 10,eco,0.002140657459026753
topic 10,future,0.0021312909314944615
topic 10,population,0.0021253869907999034
topic 10,process,0.002102724721183028
topic 10,urban,0.002087461641870675
topic 10,compare,0.002085539558299893
topic 10,impact,0.0020783532082184596
topic 10,average,0.0020545355857906436
topic 10,predict,0.0020356605101301286
topic 10,biomass,0.0020181985268126383
topic 10,conservation,0.0020057486403037427
topic 10,production,0.0020045833520244863
topic 10,landsat,0.001999977657497612
topic 10,information,0.001989592211575472
topic 10,classification,0.0019588980889501807
topic 10,degradation,0.0018623508181890651
topic 10,productivity,0.0018563462384595835
topic 10,difference,0.001853877555707514
topic 10,main,0.0018529574039235829
topic 10,characteristic,0.0018307966767181455
topic 10,environment,0.0018296370054336384
topic 10,density,0.0018294189474890238
topic 10,reduce,0.001828933570439046
topic 10,air,0.0018211825318137599
topic 10,china,0.0017875362312684655
topic 10,elsevi,0.001764416471300392
topic 10,combine,0.0017426626671711194
topic 10,type,0.0017411345461147184
topic 11,method,0.01561660642104346
topic 11,base,0.014879487315046291
topic 11,land,0.014295508546648902
topic 11,result,0.0134168831014218
topic 11,remote,0.010861769321312291
topic 11,water,0.010464362425976122
topic 11,model,0.009593921095926109
topic 11,study,0.008642295109728314
topic 11,image,0.008426618904775859
topic 11,management,0.007537642023932837
topic 11,vegetation,0.007157867717884001
topic 11,sensing,0.0064635498780999555
topic 11,ecological,0.005902567229362034
topic 11,datum,0.005420533354123107
topic 11,level,0.005219117268385024
topic 11,sense,0.005058554551521528
topic 11,time,0.004931025716527528
topic 11,estimate,0.004799128552621563
topic 11,approach,0.004760206672901352
topic 11,propose,0.004508805261194763
topic 11,monitoring,0.004488069855378432
topic 11,research,0.004451385088663834
topic 11,landsat,0.004401710528433309
topic 11,resolution,0.004233860930313578
topic 11,flood,0.004138902025134962
topic 11,system,0.004131454286454814
topic 11,cover,0.004089718513076317
topic 11,target,0.004075552737658059
topic 11,map,0.004050456845972243
topic 11,disaster,0.0038834907889760575
topic 11,develop,0.003845360334316342
topic 11,region,0.0037891824480265814
topic 11,accuracy,0.0037805889928538665
topic 11,increase,0.003768109888065124
topic 11,space,0.00361856077071717
topic 11,identify,0.0033972606578343413
topic 11,cloud,0.003394683813100875
topic 11,cost,0.003310858535282319
topic 11,provide,0.003287406894706793
topic 11,obtain,0.003277895857774877
topic 11,compare,0.003241251806010521
topic 11,change,0.0030577314621218076
topic 11,landscape,0.003009449022562404
topic 11,low,0.00296792671774326
topic 11,index,0.002852221175905153
topic 11,environment,0.0028498019712260556
topic 11,segmentation,0.0028490663487445817
topic 11,potential,0.0028489839749530218
topic 11,spectral,0.0026983272405786793
topic 11,ecosystem,0.0026868202539408847
topic 11,period,0.0025648273326799452
topic 11,multi,0.00254344730620231
topic 11,service,0.0025040883583771273
topic 11,imagery,0.0025006692563393357
topic 11,decrease,0.002468229373551327
topic 11,temporal,0.0024264770160146525
topic 11,total,0.00239559891115094
topic 11,forest,0.002372054576706767
topic 11,scale,0.0023401199211622657
topic 11,evaluate,0.0023249523221268113
topic 11,urban,0.0022992192328962504
topic 11,integrate,0.0022616192271561436
topic 11,satellite,0.0022477424870746073
topic 11,field,0.0022198114099695942
topic 11,crop,0.0021942880983644546
topic 11,growth,0.0021716553381112527
topic 11,extraction,0.0021286266958820193
topic 11,condition,0.0021197296145472953
topic 11,lake,0.0020847322061851446
topic 11,characteristic,0.002062429477704655
topic 11,site,0.0020368076447333672
topic 11,extract,0.002005870554619843
topic 11,combine,0.0019900870873125528
topic 11,effect,0.0019658412341521992
topic 11,function,0.001965589417343964
topic 11,effective,0.001951977942310399
topic 11,source,0.001931749640240842
topic 11,burn,0.0019213043053187043
topic 11,resource,0.0018802764979551723
topic 11,coastal,0.0018575502654226098
topic 11,detection,0.0018508843250134054
topic 11,include,0.0018477310012290635
topic 11,distribution,0.0017994005797990755
topic 11,activity,0.001771177879913695
topic 11,evaluation,0.001768689412843194
topic 11,damage,0.0017643771207565674
topic 11,pixel,0.0017506677054490436
topic 11,estimation,0.001724876005688684
topic 11,sentinel,0.0017120756990494641
topic 11,scene,0.0017057418194319442
topic 11,apply,0.001704696129358724
topic 11,test,0.0016900550550939585
topic 11,body,0.0016749115984009302
topic 11,surface,0.0016705161234873904
topic 11,variation,0.0016507489685631139
topic 11,lulc,0.001638467229667506
topic 11,challenge,0.0016048024521539456
topic 11,experiment,0.0016007802035048553
topic 11,factor,0.0015805120648353522
topic 11,construction,0.0015734209343848315
topic 12,water,0.012199184670119156
topic 12,management,0.010038333961235183
topic 12,satellite,0.007945222050010903
topic 12,analysis,0.007702196253019971
topic 12,space,0.0072845550348812765
topic 12,system,0.005923607902079409
topic 12,economic,0.005777804165424704
topic 12,service,0.0051815596176658105
topic 12,policy,0.005037181757622526
topic 12,environmental,0.004922373871947519
topic 12,low,0.004853878702574603
topic 12,value,0.004491445643327809
topic 12,research,0.0044893262474061555
topic 12,product,0.00432980583361616
topic 12,increase,0.004225326523625553
topic 12,resource,0.003939672981289331
topic 12,region,0.003921234363251381
topic 12,climate,0.003916158716108976
topic 12,application,0.003746501220048606
topic 12,support,0.003731085969466193
topic 12,time,0.003540187389638101
topic 12,paper,0.0034560805152422285
topic 12,spatial,0.003286362585089659
topic 12,conservation,0.0032392222636031896
topic 12,city,0.0031655992564421577
topic 12,remote,0.003160516986525242
topic 12,improve,0.0031588793572182427
topic 12,develop,0.0031460950921803534
topic 12,cover,0.0031048572644411855
topic 12,estimate,0.003075655044180013
topic 12,index,0.003042385294064588
topic 12,project,0.003021042632442882
topic 12,land,0.0029773075068310383
topic 12,datum,0.002959543620268097
topic 12,process,0.0029577558071924538
topic 12,accuracy,0.0028844396656469407
topic 12,image,0.002874588243536254
topic 12,global,0.0027995992494548737
topic 12,activity,0.0027622364084040896
topic 12,growth,0.0027531476580723033
topic 12,identify,0.00274829478647448
topic 12,performance,0.0027317315688972807
topic 12,model,0.0027062571277158896
topic 12,algorithm,0.0026993123238664833
topic 12,approach,0.002666900680924389
topic 12,precipitation,0.002602725025886766
topic 12,measure,0.0025381620818527603
topic 12,reserve,0.0025272995520531395
topic 12,development,0.002495502054767987
topic 12,china,0.002490055169425526
topic 12,observation,0.0024882066431797974
topic 12,compare,0.0024839458735988387
topic 12,apply,0.0024697730383649156
topic 12,control,0.0024279605812117713
topic 12,pattern,0.002365844421426337
topic 12,rate,0.0023301670149332853
topic 12,wetland,0.002236857108591095
topic 12,lead,0.002236043374904251
topic 12,crop,0.0022215201475418683
topic 12,regional,0.002173072751053657
topic 12,site,0.0021613368793682425
topic 12,level,0.0021534760242012726
topic 12,future,0.0021438126448905283
topic 12,condition,0.0021102332474714053
topic 12,ground,0.002109435425505832
topic 12,include,0.0020845041177885936
topic 12,affect,0.002069233855181235
topic 12,tree,0.0020666058071839417
topic 12,result,0.0020664265978024526
topic 12,strategy,0.002009769074327279
topic 12,study,0.00199027306529762
topic 12,trend,0.0019746388450255317
topic 12,set,0.001960511252767065
topic 12,world,0.0019400567536092162
topic 12,imagery,0.0019251059059169654
topic 12,determine,0.0019217205471167517
topic 12,quality,0.0019101042080509752
topic 12,australia,0.0019016756283206195
topic 12,require,0.0018571285081943317
topic 12,average,0.0018263488314683221
topic 12,mission,0.0018214124259314894
topic 12,decrease,0.0018189417033590036
topic 12,scale,0.0018058502138589157
topic 12,information,0.0017843127332356722
topic 12,technique,0.001751939194088166
topic 12,base,0.0017104102952688102
topic 12,classification,0.001703277943302997
topic 12,earth,0.0016898930168306526
topic 12,industry,0.0016723858207517313
topic 12,effect,0.0016614744848487681
topic 12,factor,0.001648422315586451
topic 12,mangrove,0.001638052678429357
topic 12,decision,0.0016309972008081816
topic 12,map,0.0016046567018578907
topic 12,effective,0.0015929799799917072
topic 12,relationship,0.001588859549806354
topic 12,natural,0.001546404530515336
topic 12,propose,0.0015455898422495466
topic 12,change,0.0015451218222555928
topic 12,social,0.0015449546754283446
topic 13,datum,0.012451835758754403
topic 13,fire,0.009786597604274444
topic 13,spatial,0.009714980745616142
topic 13,satellite,0.008960179848934022
topic 13,management,0.007966189718758223
topic 13,study,0.00784029608542639
topic 13,forest,0.007742954666065376
topic 13,system,0.006785248966992421
topic 13,result,0.006760719443899231
topic 13,information,0.006471558749195386
topic 13,sensing,0.006017588999828371
topic 13,remote,0.005963500404939652
topic 13,analysis,0.005834081497441181
topic 13,environmental,0.005414160844041089
topic 13,accuracy,0.005072779173613285
topic 13,monitoring,0.004979496103333698
topic 13,time,0.004886617866022028
topic 13,level,0.004867883051466902
topic 13,image,0.004794778362968975
topic 13,model,0.004748298026133815
topic 13,increase,0.004695937826406116
topic 13,region,0.004643150374285969
topic 13,ecological,0.004583844908417259
topic 13,change,0.004477085114996755
topic 13,sense,0.004334309733536456
topic 13,cover,0.004332608511601868
topic 13,improve,0.004323443010199948
topic 13,impact,0.004277719122345687
topic 13,base,0.004258812477950661
topic 13,develop,0.004167654504827151
topic 13,quality,0.004094976149858783
topic 13,provide,0.0040386647554004965
topic 13,natural,0.003999345339690725
topic 13,include,0.003972373911459047
topic 13,landscape,0.003864665438847275
topic 13,disaster,0.0038167437217439242
topic 13,classification,0.003815300210184869
topic 13,development,0.003807790655791032
topic 13,field,0.003763430521941635
topic 13,technology,0.003721929812464564
topic 13,space,0.003498201296477405
topic 13,method,0.003480053667991793
topic 13,benefit,0.003449915395272402
topic 13,resource,0.0034057472759717222
topic 13,ecosystem,0.003364110008577434
topic 13,application,0.003352932614629715
topic 13,derive,0.0032902818787986002
topic 13,resolution,0.003234514322883642
topic 13,conservation,0.0032184522194656003
topic 13,tree,0.00311644724874163
topic 13,map,0.0031017221102492185
topic 13,crop,0.0029884422041102933
topic 13,algorithm,0.002963582942882433
topic 13,pattern,0.002851489048069441
topic 13,due,0.0028498659751612265
topic 13,wetland,0.00283622781403975
topic 13,scale,0.0028177475030000056
topic 13,loss,0.0028167122877299318
topic 13,feature,0.002812881226084954
topic 13,temporal,0.0028015873005146487
topic 13,land,0.002785226181397447
topic 13,distribution,0.002756624003965435
topic 13,compare,0.0027155430121571585
topic 13,type,0.0025980125084722767
topic 13,water,0.0025427380856282524
topic 13,urban,0.002539733787776609
topic 13,economic,0.002519043782817831
topic 13,ground,0.0024903544192929838
topic 13,demonstrate,0.0024465343307489627
topic 13,factor,0.0023847305223145174
topic 13,obtain,0.0023531672542742832
topic 13,decision,0.002329824931382928
topic 13,potential,0.002313679775363445
topic 13,condition,0.0021651797427476517
topic 13,river,0.0021195641193439392
topic 13,range,0.0021116470964596345
topic 13,term,0.0021099956454481155
topic 13,detection,0.00207371563125316
topic 13,production,0.0020720277766877963
topic 13,spectral,0.002035374849575672
topic 13,characteristic,0.002011625441789327
topic 13,observation,0.002004325866072071
topic 13,burn,0.001992049742306818
topic 13,estimate,0.0019254711351464847
topic 13,planning,0.0019208018226638296
topic 13,period,0.0019122617499956823
topic 13,author,0.001905869632666305
topic 13,environment,0.0018882135895313145
topic 13,assessment,0.0018840567907684944
topic 13,function,0.0018637752494865254
topic 13,city,0.0018548694018219734
topic 13,collect,0.0018418537670858654
topic 13,community,0.001771452769731061
topic 13,prediction,0.0017655384725894538
topic 13,health,0.0017407654635628218
topic 13,require,0.0017362427957864884
topic 13,aim,0.001708190676939071
topic 13,technique,0.0016681295853037612
topic 13,achieve,0.0016623471757677608
topic 13,grassland,0.0016610844748687144
topic 14,water,0.01617075091164511
topic 14,model,0.012757745722096672
topic 14,spatial,0.008632718130208501
topic 14,index,0.006428911267865119
topic 14,value,0.005672276985361661
topic 14,result,0.005365878675868228
topic 14,include,0.005354245323538612
topic 14,analysis,0.005014276171077851
topic 14,surface,0.004834512302897068
topic 14,impact,0.004744865460848535
topic 14,region,0.00468323606908274
topic 14,scale,0.004425211689014671
topic 14,product,0.004168703258152786
topic 14,approach,0.004146680913896769
topic 14,resource,0.004060862405154767
topic 14,potential,0.003937862523819836
topic 14,ecosystem,0.003829194120598939
topic 14,information,0.0037426977902448966
topic 14,satellite,0.003725009866843312
topic 14,drought,0.003553793955241863
topic 14,basin,0.0035491737710579845
topic 14,distribution,0.0035363842641728286
topic 14,benefit,0.0035137614003936013
topic 14,tool,0.0033677189027929147
topic 14,technology,0.0033540234992855108
topic 14,improve,0.0032140224336030822
topic 14,assess,0.003139115678573484
topic 14,development,0.003116868365553905
topic 14,period,0.0031001640454082933
topic 14,exploration,0.0030876471741651066
topic 14,low,0.0030733548277279343
topic 14,compare,0.0030654260327910255
topic 14,environment,0.0030020973341640606
topic 14,land,0.0029932208422460325
topic 14,coal,0.0029280663481066854
topic 14,management,0.0029079833033666923
topic 14,road,0.0029047413618173905
topic 14,temperature,0.0028983053941402316
topic 14,ecological,0.002875647811940927
topic 14,study,0.002863315453381171
topic 14,china,0.0028237450980909892
topic 14,estimate,0.002728845705032791
topic 14,precipitation,0.00270038036932579
topic 14,vegetation,0.0026481865428508817
topic 14,sample,0.0026172186120860226
topic 14,resolution,0.002592437338196843
topic 14,image,0.0025906190661781426
topic 14,term,0.0025706261320591933
topic 14,regional,0.002549570348890241
topic 14,time,0.0025464206108856435
topic 14,condition,0.0025064046341343646
topic 14,method,0.002475861652068701
topic 14,concentration,0.002466586633635858
topic 14,determine,0.002461184156014696
topic 14,provide,0.0024501713071956076
topic 14,correlation,0.002437683946900829
topic 14,policy,0.0024293251644862696
topic 14,author,0.002411637062209297
topic 14,classification,0.0023920034210040105
topic 14,demonstrate,0.002386252983501455
topic 14,decision,0.002328279659815857
topic 14,evaluate,0.002326894049324333
topic 14,reduce,0.0023220132185514763
topic 14,network,0.0023211772276042404
topic 14,obtain,0.0023191844528608896
topic 14,develop,0.0022573713916717157
topic 14,due,0.00222764012733552
topic 14,agricultural,0.002210608564864006
topic 14,spectral,0.0021988224952761664
topic 14,design,0.0021756694791839216
topic 14,measurement,0.002160157962784956
topic 14,trend,0.002142645670686753
topic 14,range,0.0021097029046384147
topic 14,performance,0.0020622471237834042
topic 14,datum,0.0020237609164993507
topic 14,risk,0.0020177522017641395
topic 14,lead,0.002006008328815066
topic 14,generate,0.001983418280153913
topic 14,site,0.0019810717908372347
topic 14,effect,0.0019745430009494628
topic 14,growth,0.0019658285647385395
topic 14,flood,0.0019644542546239144
topic 14,total,0.001963410317766343
topic 14,activity,0.0019100170821873305
topic 14,perform,0.0019018842816007635
topic 14,human,0.001897682120965602
topic 14,significant,0.001877101802135346
topic 14,temporal,0.001841199852100473
topic 14,set,0.0018385956111009378
topic 14,accuracy,0.0018140319791761506
topic 14,modis,0.0018111636695680928
topic 14,find,0.00179618532589693
topic 14,population,0.0017934856627812366
topic 14,ndvi,0.0017925748325993613
topic 14,field,0.00177237828616277
topic 14,band,0.0017572268978805889
topic 14,grassland,0.0017489200639583336
topic 14,require,0.0017469598403306072
topic 14,plant,0.0017418246071627737
topic 14,base,0.0017343499585649046
topic 15,study,0.018366517139014053
topic 15,water,0.011479826392429775
topic 15,system,0.010768058741826425
topic 15,datum,0.010561494617397001
topic 15,analysis,0.010191838725767182
topic 15,forest,0.008448143708989265
topic 15,management,0.00699173926956266
topic 15,value,0.00655366861302189
topic 15,land,0.006426357285686969
topic 15,increase,0.005536483679967715
topic 15,spatial,0.005477347396993204
topic 15,space,0.005423918343107661
topic 15,cover,0.005247186532731589
topic 15,base,0.004440417910329733
topic 15,soil,0.004345730068916866
topic 15,include,0.004317886114708283
topic 15,factor,0.004307508958847366
topic 15,potential,0.004082272414773862
topic 15,paper,0.004022246824188969
topic 15,provide,0.003938187768922065
topic 15,ecosystem,0.003929909245609372
topic 15,landscape,0.0038845711657573743
topic 15,image,0.0038588094161207333
topic 15,region,0.0035377752788609703
topic 15,conservation,0.0034283955116405263
topic 15,urban,0.003413029292770137
topic 15,satellite,0.0033434797217049813
topic 15,crop,0.00328062840785511
topic 15,analyze,0.0032618091808185195
topic 15,impact,0.0032042302678084106
topic 15,monitoring,0.0030851571450126064
topic 15,result,0.0030764811891748206
topic 15,rainfall,0.003063715016547105
topic 15,author,0.0029307282791592205
topic 15,assessment,0.002919911241272728
topic 15,air,0.0028511488030008077
topic 15,planning,0.002832573710888088
topic 15,ecological,0.002811288006504384
topic 15,cost,0.0027659596172870467
topic 15,method,0.0026946777629375455
topic 15,remote,0.0026497856062563854
topic 15,climate,0.0026493529934132885
topic 15,change,0.0026411936232703876
topic 15,process,0.00260209735649443
topic 15,support,0.0025862772150505387
topic 15,economic,0.0025597176212054018
topic 15,benefit,0.0025230079245591778
topic 15,gis,0.0024919334832882146
topic 15,integrate,0.002462848542652566
topic 15,tool,0.002457793523927164
topic 15,develop,0.0024415322529577673
topic 15,level,0.002423487729157406
topic 15,fire,0.002412938847070714
topic 15,compare,0.0023894420506551666
topic 15,field,0.002375091243986512
topic 15,obtain,0.0023528623916079464
topic 15,mapping,0.002341233914618664
topic 15,propose,0.0022789181020323257
topic 15,product,0.0022741996577657652
topic 15,population,0.0022522073106281747
topic 15,multi,0.002237206226028419
topic 15,assess,0.0022364019847279037
topic 15,low,0.0022007074542112616
topic 15,china,0.0021347018614864544
topic 15,performance,0.0021110576840627773
topic 15,measure,0.002081246109103613
topic 15,development,0.002065317945761158
topic 15,surface,0.002059318736174801
topic 15,feature,0.002032158349257145
topic 15,zone,0.0020003378769776524
topic 15,demonstrate,0.0019909850428417434
topic 15,condition,0.001985582251960876
topic 15,effective,0.0019452553965313994
topic 15,variable,0.001944774271746954
topic 15,dataset,0.0019410518649268346
topic 15,rate,0.0019376569492960617
topic 15,flow,0.0019230494034131811
topic 15,erosion,0.0019094220227558808
topic 15,site,0.0018549905062389064
topic 15,strategy,0.0018497460145642621
topic 15,health,0.0018444787313149661
topic 15,runoff,0.001814749329872593
topic 15,information,0.0018076569338019435
topic 15,relationship,0.001762260182078178
topic 15,irrigation,0.0017585251553151613
topic 15,concentration,0.0017179614031955608
topic 15,world,0.0017018633462733677
topic 15,reserve,0.0016801622429675341
topic 15,policy,0.0016724500777966695
topic 15,loss,0.0016688976632185473
topic 15,risk,0.0016628335894875261
topic 15,control,0.0016624924175359785
topic 15,effect,0.0016612520903082208
topic 15,coastal,0.001651093984867324
topic 15,emission,0.0016472154261827905
topic 15,service,0.0016187699698529704
topic 15,coefficient,0.001603966963651323
topic 15,framework,0.0015923786244015717
topic 15,future,0.0015912670218793845
topic 15,relate,0.0015801013009911504
topic 16,study,0.018165524400754963
topic 16,result,0.011608868019104133
topic 16,remote,0.009018483982071406
topic 16,analysis,0.008183956713851618
topic 16,land,0.007381809313009421
topic 16,space,0.007212495450984979
topic 16,information,0.006550598359274891
topic 16,model,0.006363002414537302
topic 16,impact,0.006319291382045267
topic 16,datum,0.006167964618910087
topic 16,system,0.005878516023037705
topic 16,technology,0.005171348037136751
topic 16,monitoring,0.004603466219944318
topic 16,increase,0.004544511644061581
topic 16,resource,0.004423850131790417
topic 16,potential,0.00404702550809627
topic 16,sense,0.0039122202036257995
topic 16,improve,0.003802559927303655
topic 16,environment,0.003380440861737085
topic 16,image,0.00335467548655696
topic 16,time,0.0032862022145380716
topic 16,provide,0.0032816587088011933
topic 16,service,0.0032406305348357356
topic 16,sensing,0.0030638640159530344
topic 16,tree,0.003063568190990735
topic 16,energy,0.0030080888756348918
topic 16,economic,0.003007399249487447
topic 16,total,0.0029571301401189556
topic 16,region,0.002901365259349695
topic 16,risk,0.0028950436596526193
topic 16,estimate,0.002870173336977699
topic 16,accuracy,0.0028396245815667694
topic 16,landsat,0.0027988204574735135
topic 16,satellite,0.002772820219415213
topic 16,observation,0.002737068173611885
topic 16,relate,0.0027369775118161227
topic 16,benefit,0.002718388845970896
topic 16,future,0.0027095002079962267
topic 16,significant,0.002680413714554223
topic 16,country,0.0026635202475887502
topic 16,health,0.0026264782359830302
topic 16,source,0.0025986637113139337
topic 16,site,0.002593296332431638
topic 16,identify,0.0025632465041273314
topic 16,include,0.002557144462824387
topic 16,affect,0.0025494153758645493
topic 16,city,0.0025485038315269056
topic 16,due,0.002547935024906704
topic 16,difference,0.0025120691440747747
topic 16,ecosystem,0.002459692770850823
topic 16,control,0.0024462432267850975
topic 16,application,0.0024055626427029937
topic 16,process,0.0024039410013506663
topic 16,ecological,0.0023732971055232923
topic 16,method,0.0023328899862443686
topic 16,analyze,0.002321347833802892
topic 16,local,0.0022686940926171175
topic 16,policy,0.00218699741125036
topic 16,term,0.002159020421767727
topic 16,ndvi,0.0021317323260739754
topic 16,current,0.0021060392552754307
topic 16,development,0.0021018116839698077
topic 16,cover,0.002081411894342798
topic 16,management,0.0020579582705224993
topic 16,challenge,0.002032845772748632
topic 16,resolution,0.0019863159164126907
topic 16,soil,0.0019564758215319554
topic 16,disaster,0.001922332274180019
topic 16,emission,0.0019185358836239493
topic 16,community,0.0019043513989482172
topic 16,technique,0.0018943273496090736
topic 16,solution,0.001889932213875713
topic 16,vegetation,0.0018860120551721983
topic 16,design,0.0018835376000630342
topic 16,product,0.0018706912087310555
topic 16,survey,0.0018602195982116553
topic 16,building,0.0018577779044028043
topic 16,yield,0.0018334080101371417
topic 16,spatial,0.0018233044581147983
topic 16,decision,0.0017978628033942297
topic 16,conduct,0.0017775876180325227
topic 16,obtain,0.0017584331212853615
topic 16,conservation,0.0017325566393320033
topic 16,specific,0.0017295717077226672
topic 16,build,0.0017225788695318064
topic 16,aim,0.0017138886368418997
topic 16,basin,0.0017101753242636894
topic 16,map,0.001683220241628349
topic 16,represent,0.0016795485040272857
topic 16,test,0.0016475673593431689
topic 16,compare,0.0016358044539359923
topic 16,consider,0.0016289063635952226
topic 16,function,0.0016272439648114027
topic 16,predict,0.0016189673913214128
topic 16,society,0.0016098712765066742
topic 16,temperature,0.00158736111923253
topic 16,level,0.0015858523532729435
topic 16,regional,0.0015715106013187252
topic 16,distribution,0.001559519015736359
